,node1,node2,node3,node4,node5
s121,0.3310850766385165,0.2494390792364546,0.09989508856043719,0.025491453692198712,0.004974323718243089
s122,0.4072357761647018,0.326447954871902,0.09752226292787368,0.02495331029222307,0.00581135994757528
s123,0.1760897134542555,0.10349193003997341,0.08619356573201227,0.02061776409200542,0.004299992646177543
s124,0.49787680767279396,0.32724194140446045,0.2065112901033882,0.0518034983867819,0.009325374835682602
s125,0.26625396894831765,0.1533745476468911,0.13357694548804877,0.03152814656453134,0.007074992341607213
s126,0.4680353552338738,0.26454829520143575,0.23826558024335054,0.058197945768289794,0.01164533779929277
s127,0.4229230329774138,0.384111558132549,0.04051689790570042,0.013673623295683687,0.002269169808521571
s128,0.3709824569851979,0.27116209130673097,0.12178732753654418,0.03183851365006373,0.005445664043901627
s129,0.3781992228014267,0.2657973440959351,0.1366380459351094,0.03458581077398548,0.0066184639036482844
s130,0.35166789593689307,0.24321019662240384,0.1319884597001546,0.032624076642096565,0.0066967790532918734
s131,0.48699802670836007,0.37451702111138496,0.13702100201427567,0.035445637492062705,0.007021692844536894
s132,0.4681736622553374,0.33433072070003095,0.16670148335582416,0.04001738461460771,0.008650797795465681
s133,0.2515655538088753,0.2174137893641363,0.03316842497509528,0.012745822596355323,0.002774511911857922
s134,0.7431525186617166,0.4497738164586865,0.34517166744805305,0.0849260267464545,0.01785900975502263
s135,0.25822094744039525,0.15544882692628564,0.12284925725083673,0.03025679924460909,0.00565980255851112
s136,0.4439926929344277,0.23451438220121343,0.24304430705425023,0.06023639889470844,0.011043189848480057
s137,0.4980985276355199,0.29907838563834066,0.2377041293597493,0.058748450351420047,0.01096026709492077
s138,0.2814439976989671,0.21010482025050156,0.08651225889026301,0.022368473901630086,0.0044069248372483345
s139,0.4627298445424848,0.2903584339512525,0.2071584070400975,0.05180131594849323,0.009405040878520645
s140,0.3411242210629958,0.22677360924728582,0.14095158733491006,0.034466192056242136,0.006603229495429605
s141,0.4570374455180718,0.36246360427699115,0.12188981646343584,0.03057567543936921,0.00560794943625687
s142,0.4524805119365242,0.23648908172015112,0.25116241221939767,0.06289705855950099,0.010793126053401369
s143,0.3652608729720229,0.27189880922555837,0.11409691286268295,0.029887067490541448,0.005397716474594865
s144,0.4166176082738081,0.30963822900865623,0.13130205046568727,0.03416537528093443,0.006163612119831252
s145,0.5460093359525819,0.3824992115477945,0.19548178119315304,0.050572032769744465,0.010015301964655034
s146,0.5278160753950943,0.39070625192704017,0.1740806807145377,0.04169512264396847,0.009050203287253708
s147,0.411669095689975,0.25434379864823736,0.18921130430074484,0.045417650766613436,0.009938382842930396
s148,0.3308691829138908,0.1778962498210409,0.17863837673776775,0.043159292073759896,0.008910262641392929
s149,0.28433933060959526,0.1786696544137317,0.12519780869444938,0.031121028483399427,0.0065251249061476085
s150,0.18161998554594885,0.13408876028944217,0.0562727743340854,0.015599798057000888,0.002820144705542621
s151,0.28606787465551997,0.21629951250560414,0.0867043015439524,0.021815227916933525,0.004459233547864432
s152,0.20905154886607694,0.14922117560365417,0.07357126343797277,0.019205936931569995,0.0032090892642401836
s153,0.5250143563288764,0.39199554284269605,0.16732199460058975,0.04336812210717855,0.007114654741680171
s154,0.346162917235973,0.20430086539907358,0.168714839622863,0.04143735411455305,0.008285149319087656
s155,0.3684926776393118,0.26732374091781436,0.12758073725617158,0.031516071640979526,0.006060624985858577
s156,0.41372936923855064,0.34732701872317323,0.07406195427251501,0.022781087082513467,0.004197968153093954
s157,0.3079058218823296,0.1934894515102255,0.13713551017965903,0.03335457038854647,0.0073342080713378515
s158,0.5963888797411168,0.397474335756689,0.2453108888318073,0.060647515793710784,0.011392418798819056
s159,0.4840956703402078,0.2613735622564004,0.2622133522569863,0.06434338678690894,0.012100478608963875
s160,0.25179598792474484,0.19263575098096547,0.06760098990153016,0.018559683903299228,0.00422325686675487
s161,0.42247866467802186,0.3040355037671128,0.14567299692553995,0.036982532636521175,0.007350053944076895
s162,0.36513440379826645,0.20852645626595823,0.18545766844505956,0.045819984840219416,0.008852995053724007
s163,0.18130522452795114,0.13256745817246793,0.05667945071545254,0.015717188619137505,0.003270220423115967
s164,0.38957712481194096,0.21321034707669276,0.20890132793323693,0.05186831101475011,0.009168428230091178
s165,0.3940661400066656,0.33565500898985445,0.07571221302041356,0.019856493204130823,0.0035574010599277958
s166,0.2345900643845757,0.16195443139698687,0.09141304469797645,0.02248255779362581,0.004189698238422957
s167,0.43469385324196014,0.3643765060808444,0.08688179984056638,0.023478732272911026,0.004595065478133736
s168,0.3955720258582636,0.2509592363991911,0.17744381425507177,0.042603667935573034,0.008919277899607116
s169,0.27728059666578897,0.1615381358374376,0.13940708733902268,0.034502887980787614,0.006147393426816473
s170,0.46554491504803047,0.4021982665343882,0.07485638103200658,0.022020092163461433,0.004024320586601415
s171,0.44066365493069243,0.3167170049230267,0.15090175123959673,0.038485545599590706,0.008035383355237614
s172,0.33211719537060636,0.1917201001878476,0.16875731020785734,0.0422831504827975,0.007170386217098179
s173,0.30427012718214524,0.2642040564456403,0.042655442297629166,0.014719353995807543,0.0025619225844013328
s174,0.5304643498656786,0.3526907967806178,0.22010083427105356,0.054851283164838296,0.010045111948177516
s175,0.42535554814194826,0.3286508229799476,0.12273336842924618,0.0312759500361016,0.005984832503256395
s176,0.6181877277947234,0.49874914232433737,0.15890138297060077,0.03901863114278511,0.007455907083801042
s177,0.3900702059779964,0.3744141472177254,0.01814892503543138,0.008303688273053327,0.001778859566444198
s178,0.2525115162146774,0.16996028636129643,0.10018254608208293,0.02530126488820807,0.0051738955294088375
s179,0.2605895618544025,0.1970232578184121,0.07932193387704092,0.020481900779536676,0.003978477609414795
s180,0.3580310372511114,0.2340564137878689,0.15100530601627046,0.037517421722384744,0.00763694079390795
s181,0.24022228066123463,0.21208257233635394,0.028104890523441433,0.012099821758835632,0.0021184677895132987
s182,0.2633019458478077,0.222718409850366,0.03963413334310005,0.01479068559095407,0.003194845172310916
s183,0.6046136705091097,0.39858958902777897,0.2538493514308792,0.06344936751256465,0.011923274845845955
s184,0.23307911341395396,0.16005635997507386,0.09160834207217547,0.02247886696569821,0.004454132287178387
s185,0.283870831869698,0.23401264099284336,0.05939826455797427,0.016404941055203983,0.003372514578972941
s186,0.46381233225440005,0.4128661150868328,0.0615263384552315,0.018320810993200945,0.003048108620375108
s187,0.16184961954755672,0.0996804799897824,0.07538809099486733,0.018495261941377628,0.003730187392759264
s188,0.2942026914587358,0.22615401002150812,0.08835102544196101,0.02227304011907469,0.004048563804235534
s189,0.3392229348397497,0.22794111829527133,0.1379500591936338,0.03359789506318424,0.0072037157044563226
s190,0.24230581177185812,0.1895772065374608,0.0659944156969551,0.017084568745886167,0.0033383762571036774
s191,0.36625871972109025,0.27255664757585557,0.12002606492832466,0.02961186090986519,0.006043847733420598
s192,0.26769310279248876,0.1698516650349305,0.11975911832513028,0.029744149033080817,0.005799822054570181
s193,0.40307712378038635,0.25147537904282263,0.18678501138554424,0.04492089389515672,0.009310737090410002
s194,0.29853186789355557,0.27979665120138514,0.0169941369205185,0.009314527668617727,0.0017536019210489748
s195,0.578066057988846,0.44339685232662346,0.17538920294407825,0.04332136905994555,0.008696464349418898
s196,0.3864184600460051,0.31408448612075507,0.09430701584349102,0.02348793793880358,0.0051362072439038965
s197,0.43810707165988455,0.3994053252187202,0.040462513787552154,0.014336424848039153,0.0025674120784546
s198,0.36443344820978996,0.33955676065270374,0.019585422971924577,0.011219303264597367,0.0019525702374511445
s199,0.6122767622033948,0.40832258234394997,0.2537274326126414,0.06391103854552528,0.011775743450823183
s200,0.5630641593141813,0.3695574142624636,0.23925161663267694,0.05917256832902856,0.011863990694193262
