,node1,node2,node3,node4,node5
s119,0.4380551090100907,0.2811134378610153,0.19028091499010383,0.046838528178591514,0.008609675162259866
s120,0.4138000191965104,0.25088066174707163,0.1923871727189201,0.04856437847922304,0.00862896735032521
s121,0.1721486277737758,0.11295883832261468,0.06823442472470702,0.017719966170435638,0.0034518039836613596
s122,0.19344261482071562,0.134420975410707,0.06737266781737385,0.018609045234429168,0.003243054244171857
s123,0.20613777704058253,0.11026992233970964,0.11112587717196097,0.027101103024850737,0.005377885306820495
s124,0.11493940691918166,0.08531634161955684,0.03137662475310554,0.011894777964430987,0.002263246269030421
s125,0.26038095035606384,0.19837345928326303,0.07889639239974701,0.019119430584253524,0.00392507217960225
s126,0.3276877269226132,0.24807052798051654,0.10119300674002067,0.024504845693585988,0.004979227742130045
s127,0.4650530093435796,0.302845477335233,0.19483376221419824,0.048425724760922245,0.009380123553256542
s128,0.3576608075813121,0.18074997086984645,0.2036221572694042,0.04871733582754378,0.01035661688669649
s129,0.39926137004454476,0.2726743397005648,0.1490297711729436,0.03967432386564099,0.006891473059622947
s130,0.3070133934033955,0.2163028719796975,0.11173714492044355,0.027336777651170385,0.005658866673881154
s131,0.3688124156840489,0.2788945892572485,0.10811912994392002,0.028210977635374345,0.005619663843235949
s132,0.26376887277481886,0.16700666447778728,0.11659933137418894,0.028182623169725658,0.00582883740249097
s133,0.2955946515825201,0.15905565520964782,0.15864525495527912,0.039620935456924244,0.007074883579170462
s134,0.33517369481825116,0.23991417872634951,0.11573207579248773,0.02980542830095122,0.005493872656567519
s135,0.24112350829491752,0.1435302795729367,0.11587600535080168,0.02828138472124117,0.00573298321504251
s136,0.2634847070658475,0.20695194179014845,0.06858439925551459,0.017725852370997306,0.0036779510867552484
s137,0.29908028647654683,0.2516470932502689,0.047155862385702636,0.016419909072702677,0.0027715962993321765
s138,0.3363407037435272,0.2785274841704155,0.06391716928584104,0.019296958020943,0.00367135638763065
s139,0.3230390119989292,0.22531365691922173,0.11597391387830372,0.02981023625242835,0.006161365896502056
s140,0.48318583689301253,0.35724200101515613,0.1598238324192757,0.03966744206233661,0.007154522818133388
s141,0.4758603954579698,0.3633418985869128,0.13981270151668146,0.03544411786992049,0.007080777376798332
s142,0.4103804630525194,0.2586413297081603,0.18313373523947307,0.04532449715459791,0.008491327922811778
s143,0.36536233500475446,0.22125984692817594,0.17151202721822328,0.04173502461409977,0.008737164260537656
s144,0.15690017853628882,0.1302642872386075,0.024376657624483742,0.011422987679158407,0.0023284354590778797
s145,0.19369086177832281,0.11556911491293899,0.093600973829872,0.023067600980237996,0.004315960947639723
s146,0.35863721332406545,0.2733675515087106,0.10556899758270644,0.02775158452726059,0.004788048831139799
s147,0.2007799370887235,0.1612096968832711,0.04080461581881271,0.01433668905309693,0.002796384987231973
s148,0.4166345047208952,0.2784946154345976,0.16946016256241506,0.04269798226428421,0.007517813923941869
s149,0.4945641858447639,0.381527544156644,0.14201116889534524,0.036728551327265616,0.006495444057216094
s150,0.46480292147022506,0.371642297674886,0.12146702160063151,0.03057034339370207,0.00537696684296297
s151,0.49482403592389085,0.3561448323806357,0.17374748495921957,0.042215542155070354,0.008809903617516109
s152,0.4226321950758938,0.2670740350005045,0.18828161622704742,0.04788058384793887,0.008001238379744221
s153,0.5977930233601615,0.43409484090364087,0.20843484418242017,0.05038336945964819,0.01005912085283817
s154,0.3899652796713958,0.26224193476242413,0.15659746067642116,0.039193716350770486,0.007358129535033826
s155,0.22952261364071155,0.16076392438316692,0.08308314195299107,0.02113701670373364,0.004274253290574809
s156,0.31548880419148023,0.25014116515893137,0.08583882598555614,0.020917858717501847,0.0040776910095745465
s157,0.22563663372407444,0.14879407635357111,0.09275686773945527,0.023378300201587533,0.004544654404525918
s158,0.46045888559046244,0.3737489406570911,0.10667081709815936,0.02812381893663163,0.005853055158056023
s159,0.2376709241679039,0.1465688799552905,0.10914554271681805,0.02663950134646689,0.005640091770095256
s160,0.21561037490984525,0.15419637243285864,0.0769898573309639,0.019259829379963178,0.0035582739220679036
s161,0.2781937820773186,0.17870792295974688,0.1193713456235285,0.03004195418652778,0.0059106834887534335
s162,0.486910515758994,0.4070572117669266,0.10745024565444053,0.025491180129269098,0.00566118493858596
s163,0.35267285651744296,0.2881247842612616,0.08336445257606162,0.021369740688119865,0.003950760016924146
s164,0.4743737552119763,0.4110279586487231,0.08301782102917386,0.021958890802258695,0.0037155050717867857
s165,0.4480388472060989,0.38835680686261415,0.08031180332496353,0.020260986928534907,0.0037249540130141635
s166,0.2388047132752592,0.17323775364831986,0.07898878572492077,0.02063389873500434,0.004156377977144147
s167,0.4946623121613779,0.4127741442168829,0.10079925626663613,0.027898959218229793,0.005007440238745876
s168,0.418292711925893,0.32428055444779685,0.11967632717908128,0.03079770196366373,0.005505507386466153
s169,0.2704291209423095,0.20451208730391088,0.08063883444045443,0.021022872551827415,0.004251200089963297
s170,0.3867358412230268,0.21317468725276026,0.2061252792413132,0.050750192283401184,0.009351247817905506
s171,0.21663407398038367,0.19101255913470033,0.021139320252235954,0.011541983862727295,0.002088415130440726
s172,0.5018653762048177,0.34958894063443957,0.18903129563144414,0.04578553787515139,0.010301099197073112
s173,0.2451117485019158,0.23088562098693582,0.015926131034787818,0.008509028610754412,0.001853412120148306
s174,0.3581290652058732,0.24755600561209393,0.1389043652911298,0.03403882237556699,0.0066728923673923255
s175,0.2787572504813679,0.19069706753716004,0.10908393925608859,0.02729945247100337,0.005199006562992215
s176,0.5367288130317928,0.389572399677456,0.18923621454090092,0.04636597530140528,0.008785187070705929
s177,0.3348239301270735,0.24562924546252507,0.11188203581694861,0.028824930116105266,0.005103518250800445
s178,0.37657722840455,0.23660020104934626,0.17195567302709092,0.04139491430302589,0.008440021708654469
s179,0.6895409071276395,0.5792297261938961,0.14809366266105053,0.03633493538761736,0.007447548348189799
s180,0.17832612952966345,0.17641037073282567,0.024101157134797487,0.006383221212890089,0.0013149443161600525
s181,0.339888913572008,0.27883819565773604,0.08198232706810481,0.020652916381296172,0.0035262708839076916
s182,0.3349476069635613,0.2560858328615569,0.10084877913253722,0.026235138203982388,0.004381870533106546
s183,0.475446618418135,0.3245517937717644,0.19049362790289295,0.045663935796441485,0.009580671483649553
s184,0.25124637827815305,0.21785837758567683,0.03816851462755488,0.012823805016265873,0.002529768577016375
s185,0.4338588665849069,0.30176335837868495,0.16517963246969947,0.0417882345621442,0.007556827329216528
s186,0.5513480460737252,0.3493622568430459,0.2500216798321363,0.06164187255978547,0.011242993206184848
s187,0.2923718230940841,0.23492361743936613,0.07304083648436416,0.018878569453570058,0.0038165222132223154
s188,0.6463171932273333,0.42692722182939535,0.2728484345828668,0.06602411441752461,0.01373823733637845
s189,0.33335155782409,0.20708906364412596,0.15449729367374174,0.03860648453270716,0.006946127328620288
s190,0.24262090177836776,0.1767052665556253,0.0854584205370749,0.020757558264844725,0.00406850887285537
s191,0.38671652317413474,0.33198028021864845,0.06186220536523912,0.019548048369419677,0.0033808343351563307
s192,0.2564957224247997,0.18729451074760978,0.08728529766730171,0.022651934785249437,0.003890736742508342
s193,0.35249512861790994,0.19949831524112221,0.1842078396251869,0.045045431520050305,0.008543521402776403
s194,0.4517152028596132,0.34044632846121714,0.14521652865058335,0.03624425534465436,0.006556326227565005
s195,0.30862536683329356,0.2914058760747496,0.016364190972144872,0.008696516488340716,0.0018363098996776993
s196,0.5691566623098561,0.4757520913648467,0.12233066185031714,0.03106943081844527,0.006453976880982346
s197,0.15790954116620565,0.14013348545698426,0.017222181374049305,0.009410393280215392,0.0017772280066393877
s198,0.5128795389182719,0.32886767354594476,0.22821286160306425,0.05550659422221338,0.011259679879457593
s199,0.39196502299692704,0.32611457091818163,0.08820305079803549,0.02250599382158242,0.004023038828820853
s200,0.2601578886043568,0.15629833922961026,0.126516051256075,0.030410792888824565,0.0065208247397624906
