"from_symbol","to_symbol","combined_score"
"APP","PSEN1",0.999
"APP","CALR",0.878
"APP","ADAM9",0.711
"APP","PICALM",0.82
"APP","APOL1",0.756
"APP","GRB2",0.945
"APP","CAV1",0.725
"APP","APOA2",0.902
"APP","CASP3",0.908
"APP","YWHAQ",0.854
"ADAMTS5","MMP3",0.89
"WNT7A","GSK3B",0.751
"WNT7A","FZD7",0.995
"XPC","PRKDC",0.923
"XPC","ERCC6",0.758
"XPC","PARP1",0.928
"XPC","CETN3",0.789
"XPC","CETN2",0.999
"XPC","XRCC5",0.953
"XPC","XPA",0.981
"XPC","ERCC3",0.972
"XPC","RAD23B",0.999
"XPC","FEN1",0.911
"XPC","KDM1A",0.902
"XPC","USP7",0.701
"ACAA2","UQCRFS1",0.74
"ACAA2","ACAA1",0.935
"ACAA2","DLST",0.867
"ACAA2","CS",0.946
"ACAA2","ACOX3",0.986
"ACAA2","HADHB",0.961
"SKA1","KIF2C",0.838
"SKA1","PLK1",0.937
"SKA1","BUB1B",0.976
"SKA1","CDCA3",0.772
"SKA1","ZWILCH",0.733
"SKA1","ERCC6L",0.744
"SKA1","MCM10",0.714
"SKA1","MAD2L1",0.783
"SKA1","SHCBP1",0.735
"SKA1","CDCA8",0.828
"SKA1","NUDC",0.8
"MRPS17","MRPL4",0.856
"MRPS17","MRPL2",0.863
"MRPS17","MRPS11",0.99
"MRPS17","MRPL57",0.884
"MRPS17","MRPS12",0.997
"MRPS17","TUFM",0.903
"MRPS17","MRPL11",0.916
"MRPS17","MRPS16",0.995
"MRPS17","MRPL33",0.865
"MRPS17","MRPS18A",0.988
"MRPS17","MRPL17",0.91
"MRPS17","MRPL39",0.874
"MRPS17","MRPS31",0.983
"MRPS17","MRPL12",0.921
"MRPS17","MRPL58",0.923
"MRPS17","MRPL19",0.867
"MRPS17","MRPL9",0.873
"MRPS17","MRPS18C",0.991
"MRPS17","MRPS14",0.997
"MRPS17","MRPS15",0.998
"MRPS17","MRPL48",0.902
"MRPS17","MRPL46",0.9
"MRPS17","DAP3",0.986
"MRPS17","MRPL20",0.935
"MRPS17","MRPL24",0.884
"MRPS17","MRPL16",0.855
"MRPS17","MRPL40",0.884
"DKK2","WNT4",0.83
"CA2","CBS",0.819
"CA2","CA1",0.833
"CA3","CA1",0.701
"ERCC3","FANCI",0.7
"ERCC3","BRCA2",0.75
"ERCC3","POLR2J",0.956
"ERCC3","FEN1",0.871
"ERCC3","METTL3",0.859
"ERCC3","POLR2F",0.985
"ERCC3","RAD23B",0.968
"ERCC3","MED23",0.931
"ERCC3","XRCC5",0.794
"ERCC3","XPA",0.999
"ERCC3","TAF7",0.982
"ERCC3","MED25",0.819
"ERCC3","MED8",0.827
"ERCC3","GTF2F2",0.993
"ERCC3","CETN2",0.896
"ERCC3","MED1",0.939
"ERCC3","BRCA1",0.765
"ERCC3","MED14",0.963
"ERCC3","TCEA2",0.766
"ERCC3","H4C2",0.834
"ERCC3","POLR2L",0.961
"ERCC3","POLR2B",0.977
"ERCC3","PARP1",0.813
"ERCC3","PRKDC",0.738
"ERCC3","ERCC6",0.976
"ERCC3","GTF2E2",0.999
"ERCC3","TAF10",0.98
"ERCC3","MED16",0.821
"ERCC3","POLR1B",0.796
"ERCC3","MED7",0.966
"ERCC3","GTF2B",0.999
"ERCC3","IMMT",0.845
"ERCC3","H2AZ1",0.815
"ERCC3","TAF11",0.98
"ERCC3","POLR2G",0.971
"AGPAT5","PLPP2",0.773
"AGPAT5","GNPAT",0.898
"HSPA13","DNAJB4",0.775
"HSPA13","HSP90B1",0.788
"HSPA13","HSPA4",0.758
"RHOC","CIT",0.778
"RHOC","PKN2",0.864
"RHOC","ITSN1",0.755
"RHOC","TIAM1",0.71
"RHOC","CAV1",0.774
"OXA1L","MRPL57",0.809
"OXA1L","MRPL4",0.92
"OXA1L","MRPL2",0.894
"OXA1L","MRPS11",0.845
"OXA1L","MRPS12",0.86
"OXA1L","TUFM",0.746
"OXA1L","MRPL11",0.874
"OXA1L","MRPS16",0.904
"OXA1L","MRPS18A",0.821
"OXA1L","MRPL33",0.861
"OXA1L","MRPL17",0.917
"OXA1L","MRPS31",0.836
"OXA1L","MRPL12",0.911
"OXA1L","MRPL39",0.841
"OXA1L","MRPL9",0.856
"OXA1L","MRPL58",0.925
"OXA1L","MRPL19",0.869
"OXA1L","MRPS18C",0.815
"OXA1L","MRPL48",0.91
"OXA1L","MRPL46",0.847
"OXA1L","SEC61A2",0.853
"OXA1L","MRPS14",0.834
"OXA1L","MRPS15",0.841
"OXA1L","DAP3",0.889
"OXA1L","MRPL20",0.897
"OXA1L","IMMT",0.854
"OXA1L","MRPL16",0.877
"OXA1L","MRPL24",0.881
"OXA1L","MRPL40",0.848
"AKR1B1","GK",0.924
"AKR1B1","AKR1C3",0.911
"AKR1B1","ALDH9A1",0.931
"AKR1B1","HK3",0.83
"NUP205","NUP98",0.996
"NUP205","NUP43",0.995
"NUP205","AHCTF1",0.983
"NUP205","NUP93",0.999
"NUP205","NUP50",0.956
"NUP205","NUP160",0.997
"NUP205","SEC13",0.995
"NUP205","SEH1L",0.999
"NUP205","UBE2I",0.76
"NUP205","TPR",0.959
"NUP205","BTF3",0.794
"CYP2C18","RBP4",0.716
"CYP2C18","KIF20B",0.756
"CYP2C18","CYP1A1",0.959
"PDE11A","ADCY8",0.766
"PDE11A","ADCY1",0.801
"PDE11A","DCK",0.902
"CASP10","CYCS",0.8
"CASP10","CASP8",0.999
"CASP10","BID",0.976
"CASP10","CASP3",0.969
"CASP10","PARP1",0.809
"CASP10","XIAP",0.886
"CASP10","CFLAR",0.998
"CASP10","FASLG",0.982
"CASP10","FADD",0.999
"FZD7","GNAQ",0.912
"FZD7","GNB1",0.813
"FZD7","BAMBI",0.916
"FZD7","WNT4",0.941
"DEPTOR","RRAGA",0.89
"DEPTOR","SGK1",0.834
"DEPTOR","FKBP1A",0.764
"DEPTOR","MTOR",0.999
"DEPTOR","HSPA4",0.857
"DEPTOR","RRAGD",0.809
"CSF1R","CD34",0.746
"CSF1R","CRK",0.724
"CSF1R","CCL5",0.844
"CSF1R","CD8A",0.741
"CSF1R","CRKL",0.708
"CSF1R","CCR5",0.788
"CSF1R","TLR4",0.8
"CSF1R","IL3",0.839
"CSF1R","CCR1",0.711
"CSF1R","GRB2",0.95
"CSF1R","HCK",0.877
"CSF1R","STAT1",0.745
"CSF1R","CCR2",0.778
"CSF1R","IL6",0.779
"CSF1R","FCER1G",0.885
"CSF1R","RUNX1",0.983
"CSF1R","SRC",0.833
"MED7","POLR2J",0.973
"MED7","POLR2F",0.987
"MED7","MED23",0.997
"MED7","MED25",0.992
"MED7","TAF7",0.873
"MED7","MED8",0.999
"MED7","GTF2F2",0.962
"MED7","MED1",0.998
"MED7","MED14",0.999
"MED7","H4C2",0.819
"MED7","POLR2B",0.991
"MED7","POLR2L",0.987
"MED7","GTF2E2",0.964
"MED7","TAF10",0.875
"MED7","POLR1B",0.751
"MED7","MED16",0.998
"MED7","H2AZ1",0.809
"MED7","GTF2B",0.987
"MED7","TAF11",0.844
"MED7","POLR2G",0.994
"ADCY8","GCH1",0.8
"ADCY8","ADCY1",0.921
"ADCY8","GNG3",0.747
"ADCY8","CALM3",0.995
"ADCY8","PRKACA",0.971
"ADCY8","PKM",0.754
"ADCY8","PRKACG",0.982
"ADCY8","GNB1",0.765
"ADCY8","CALML5",0.993
"ADCY8","PDE4B",0.878
"ADCY8","CALML4",0.993
"RASA2","NRAS",0.958
"RASA2","MRAS",0.942
"ATP1B3","ATP1B1",0.95
"SMC2","SMC4",0.999
"SMC2","H2AZ1",0.748
"SMC2","MAD2L1",0.754
"SMC2","KNTC1",0.846
"SMC2","EXO1",0.748
"SMC2","RAD21",0.823
"SMC2","MCM7",0.7
"SMC2","KIF20B",0.739
"SMC2","PLK1",0.743
"SMC2","WDHD1",0.719
"SMC2","SMC5",0.705
"TMBIM4","RIGI",0.845
"VBP1","CCT8",0.982
"VBP1","CCT2",0.974
"VBP1","PFDN5",0.999
"VBP1","CCT3",0.953
"VBP1","CCT4",0.972
"NAT2","CYP2A6",0.952
"GNAQ","CCR1",0.932
"GNAQ","CXCR3",0.919
"GNAQ","CAV1",0.905
"GNAQ","CXCR1",0.925
"GNAQ","CCR2",0.926
"GNAQ","SRC",0.86
"GNAQ","PLA2G6",0.908
"GNAQ","ARRB1",0.908
"GNAQ","CXCR5",0.938
"GNAQ","PLCB1",0.999
"GNAQ","NRAS",0.974
"GNAQ","RHO",0.804
"GNAQ","ITPR1",0.88
"GNAQ","CCR5",0.932
"GNAQ","GNG3",0.814
"GNAQ","LPAR6",0.79
"GNAQ","KIT",0.789
"GNAQ","EIF1AX",0.718
"GNAQ","GNB1",0.997
"WIF1","WNT4",0.971
"MMP16","MMP14",0.701
"KCNMA1","PRKACG",0.944
"KCNMA1","PRKACA",0.944
"KCNMA1","CACNA1D",0.848
"KCNMA1","CACNA1F",0.781
"BATF","PDCD1",0.802
"BATF","HSP90AA1",0.75
"BATF","ATF3",0.706
"BATF","HSP90AB1",0.75
"BATF","JUN",0.997
"BATF","CD8A",0.74
"BATF","STAT6",0.741
"DCK","PDE4B",0.909
"DCK","RRM1",0.822
"DCK","NDUFB8",0.702
"DCK","TK1",0.931
"DCK","PNP",0.951
"DCK","DTYMK",0.766
"DCK","CMPK1",0.745
"DCK","DCTPP1",0.934
"DCK","NDUFS2",0.701
"ADAMTS3","MMP3",0.879
"ADAMTS3","FN1",0.723
"ADAMTS3","MMP1",0.77
"STOM","FLOT2",0.868
"STOM","CAV1",0.758
"PPEF2","RHO",0.731
"CXCL13","CXCR1",0.987
"CXCL13","CCL11",0.767
"CXCL13","CD19",0.785
"CXCL13","CXCL8",0.783
"CXCL13","CCR2",0.901
"CXCL13","CCR5",0.917
"CXCL13","CCR1",0.929
"CXCL13","CCL5",0.956
"CXCL13","CCL8",0.756
"CXCL13","CD8A",0.788
"CXCL13","CXCR3",0.997
"CXCL13","PPBP",0.853
"CXCL13","CCRL2",0.883
"CXCL13","CXCR5",0.999
"CXCL13","CXCL11",0.987
"CXCL13","IL6",0.726
"CXCL13","CXCL9",0.996
"CXCL13","CXCL10",0.994
"CCT8","RPS4X",0.723
"CCT8","PSMC2",0.733
"CCT8","PA2G4",0.726
"CCT8","PSMG2",0.913
"CCT8","EIF3B",0.713
"CCT8","TSC1",0.929
"CCT8","ETF1",0.754
"CCT8","HSPA4",0.832
"CCT8","HSP90AB1",0.947
"CCT8","TUBB",0.946
"CCT8","HSP90AA1",0.823
"CCT8","CCT3",0.999
"CCT8","MOB4",0.995
"CCT8","TSR1",0.811
"CCT8","CCT4",0.999
"CCT8","TUBA1B",0.719
"CCT8","CCT2",0.999
"CCT8","RUVBL1",0.802
"CCT8","EIF3I",0.843
"CCT8","GNB1",0.724
"CCT8","STRN3",0.994
"CCT8","HSPA5",0.701
"CCT8","EEF2",0.727
"CCT8","PFDN5",0.976
"NAA11","NAA16",0.998
"TIAM1","SRC",0.748
"TIAM1","YWHAZ",0.766
"TIAM1","NME1",0.965
"TIAM1","RAP1A",0.936
"TIAM1","MRAS",0.926
"TIAM1","ANK2",0.957
"TIAM1","NRAS",0.943
"TIAM1","PRKCZ",0.939
"TIAM1","FYN",0.758
"TIAM1","ARF6",0.747
"SCAF4","PCF11",0.742
"SCAF4","NCBP2",0.784
"MTERF3","SQSTM1",0.8
"MTERF3","RUVBL1",0.75
"MTERF3","MRPL20",0.784
"MTERF3","MRM3",0.779
"UBE2L6","IFIT1",0.81
"UBE2L6","IFI35",0.895
"UBE2L6","IFIT3",0.811
"UBE2L6","RIGI",0.904
"UBE2L6","TRIM25",0.987
"UBE2L6","GBP1",0.706
"UBE2L6","STAT1",0.915
"UBE2L6","MX1",0.807
"UBE2L6","OAS1",0.769
"UBE2L6","UBA52",0.994
"UBE2L6","OAS2",0.779
"UBE2L6","UBA7",0.996
"KAT6B","RUNX1",0.759
"KAT6B","H3-4",0.982
"KAT6B","TRRAP",0.713
"KAT6B","MORF4L1",0.798
"AIFM1","BAX",0.929
"AIFM1","MRPS16",0.732
"AIFM1","TUFM",0.802
"AIFM1","H2AX",0.78
"BAG4","HSPA4",0.913
"BAG4","LSM1",0.835
"ATAD2","H4C2",0.917
"ATAD2","E2F1",0.752
"ATAD2","SMC4",0.766
"COX6A2","UQCRFS1",0.996
"COX6A2","NDUFA13",0.938
"COX6A2","NDUFA3",0.905
"COX6A2","NDUFA1",0.915
"COX6A2","NDUFB3",0.9
"COX6A2","CYC1",0.996
"COX6A2","NDUFV2",0.933
"COX6A2","COX5A",0.999
"COX6A2","NDUFS4",0.944
"COX6A2","COX6C",0.995
"COX6A2","NDUFA7",0.912
"COX6A2","ATP5PD",0.852
"COX6A2","COX7A2",0.844
"COX6A2","COX7A1",0.996
"COX6A2","ATP5MG",0.725
"COX6A2","COX7C",0.999
"COX6A2","NDUFB8",0.948
"COX6A2","CYCS",0.779
"COX6A2","NDUFB6",0.939
"COX6A2","BCS1L",0.778
"COX6A2","NDUFA8",0.954
"COX6A2","UQCR10",0.998
"COX6A2","NDUFS2",0.919
"COX6A2","COX7A2L",0.837
"COX6A2","COX8A",0.905
"COX6A2","UQCRH",0.988
"COX6A2","NDUFB2",0.834
"COX6A2","ATP5F1C",0.738
"ZIC3","SOX2",0.879
"BUB1B","CBX2",0.767
"BUB1B","NEK2",0.999
"BUB1B","PLK1",0.999
"BUB1B","FANCI",0.818
"BUB1B","BRCA2",0.953
"BUB1B","CDC25C",0.809
"BUB1B","ANAPC2",0.999
"BUB1B","MKI67",0.932
"BUB1B","JUN",0.914
"BUB1B","PPP2R5E",0.809
"BUB1B","CDCA3",0.886
"BUB1B","ZWILCH",0.953
"BUB1B","BABAM2",0.745
"BUB1B","BRCA1",0.905
"BUB1B","EXO1",0.807
"BUB1B","CKAP2",0.886
"BUB1B","KIF2C",0.991
"BUB1B","ARHGAP11A",0.796
"BUB1B","CCNF",0.726
"BUB1B","CHEK1",0.876
"BUB1B","PTTG1",0.978
"BUB1B","CDC16",0.999
"BUB1B","MCM7",0.792
"BUB1B","MAD2L1",0.999
"BUB1B","BUB3",0.999
"BUB1B","CDCA8",0.994
"BUB1B","TACC3",0.946
"BUB1B","SHCBP1",0.769
"BUB1B","RAD54L",0.745
"BUB1B","NUP98",0.833
"BUB1B","KNTC1",0.921
"BUB1B","CENPS",0.735
"BUB1B","RFC4",0.748
"BUB1B","ERCC6L",0.824
"BUB1B","KIFC1",0.862
"BUB1B","MCM10",0.766
"BUB1B","RACGAP1",0.919
"BUB1B","SMC4",0.733
"SST","ADRB2",0.754
"SST","PYY",0.902
"SST","PRL",0.725
"SST","GNB1",0.846
"EXOG","FEN1",0.741
"NMNAT2","NMRK1",0.974
"NMNAT2","HSP90AB1",0.701
"NMNAT2","HSP90AA1",0.778
"ZFYVE9","TGFBR2",0.908
"ZFYVE9","PPP1CC",0.89
"ZFYVE9","SMAD3",0.999
"ZFYVE9","PPP1CA",0.825
"ZFYVE9","SMAD4",0.895
"ZFYVE9","ZFYVE16",0.922
"TIMP4","MMP3",0.882
"TIMP4","MMP1",0.784
"TIMP4","MMP14",0.885
"PPARG","CDK5",0.909
"PPARG","STAT6",0.833
"PPARG","SP1",0.916
"PPARG","TLR4",0.738
"PPARG","HDAC2",0.784
"PPARG","MAP2K1",0.813
"PPARG","IRS1",0.726
"PPARG","SMARCA2",0.912
"PPARG","IL10",0.733
"PPARG","MTOR",0.964
"PPARG","PTEN",0.83
"PPARG","KLF5",0.901
"PPARG","CEBPB",0.989
"PPARG","HDAC1",0.857
"PPARG","HTT",0.802
"PPARG","SMAD3",0.95
"PPARG","IL6",0.82
"PPARG","SRC",0.736
"PPARG","HSP90AB1",0.712
"PPARG","EZH2",0.778
"PPARG","JUN",0.849
"PPARG","MED1",0.999
"PPARG","SMARCA4",0.966
"PPARG","UBE2I",0.816
"PPARG","ARID1A",0.914
"PPARG","STAT1",0.817
"PPARG","MED14",0.816
"PPARG","SMARCD1",0.911
"PPARG","CAV1",0.765
"PPARG","STAT5A",0.833
"PPARG","KDM3B",0.9
"NRG1","GRB2",0.784
"NRG1","SRC",0.791
"NRG1","FYN",0.709
"NRG1","NTRK1",0.754
"PRKAG2","MTOR",0.922
"PRKAG2","CBS",0.795
"PRKAG2","FOXO3",0.919
"PRKAG2","MAP3K7",0.916
"PRKAG2","PRKACA",0.789
"PRKAG2","CS",0.731
"PRKAG2","STK11",0.962
"PRKAG2","TSC1",0.922
"PRKAG2","FH",0.716
"HTR5A","GNB1",0.966
"HTR5A","GNG3",0.765
"FZD1","WNT4",0.946
"FZD1","BAMBI",0.913
"FZD1","GSK3B",0.851
"HMGCR","ACE",0.806
"HMGCR","FDPS",0.967
"HMGCR","ALB",0.734
"HMGCR","VCP",0.793
"HMGCR","DHCR7",0.904
"GATAD1","RBBP7",0.848
"GATAD1","MORF4L1",0.913
"GATAD1","HDAC2",0.805
"GATAD1","HDAC1",0.824
"KIT","GRB2",0.998
"KIT","STAT5A",0.959
"KIT","JAK2",0.707
"KIT","STAT1",0.874
"KIT","PIK3CD",0.94
"KIT","CD7",0.817
"KIT","SH2B2",0.72
"KIT","SDHB",0.722
"KIT","SRC",0.802
"KIT","RUNX1",0.773
"KIT","IL6",0.781
"KIT","HSP90AA1",0.708
"KIT","FN1",0.776
"KIT","CD8A",0.727
"KIT","FYN",0.771
"KIT","NRAS",0.981
"KIT","STAT5B",0.971
"KIT","CRKL",0.952
"KIT","CD34",0.956
"KIT","PTEN",0.719
"KIT","CRK",0.887
"KIT","KRT7",0.717
"KIT","TFRC",0.773
"KIT","CD19",0.781
"KIT","IRS1",0.841
"KIT","IL7R",0.842
"KIT","FCER1A",0.714
"KIT","NPM1",0.765
"KIT","MITF",0.783
"KIT","SDHD",0.7
"KIT","IL3",0.944
"CACNA1D","CALML4",0.985
"CACNA1D","CAV1",0.829
"CACNA1D","CACNB3",0.997
"CACNA1D","CATSPERG",0.752
"CACNA1D","CACNG2",0.867
"CACNA1D","CACNA1F",0.98
"CACNA1D","PPP1CA",0.904
"CACNA1D","RYR2",0.944
"CACNA1D","HSPA2",0.72
"CACNA1D","PPP1CC",0.904
"CACNA1D","ITPR1",0.753
"CACNA1D","CACNA1G",0.852
"CACNA1D","FKBP1A",0.72
"CACNA1D","CACNA1H",0.856
"CACNA1D","CALML5",0.99
"CACNA1D","CACNB2",0.997
"CACNA1D","CACNA2D1",0.999
"CACNA1D","PRKACG",0.933
"CACNA1D","PRKACA",0.935
"CACNA1D","CALM3",0.99
"IL17RB","IL13",0.821
"CCNB2","E2F1",0.785
"CCNB2","BUB3",0.8
"CCNB2","MAD2L1",0.962
"CCNB2","KNTC1",0.736
"CCNB2","CDCA8",0.974
"CCNB2","RACGAP1",0.829
"CCNB2","TK1",0.88
"CCNB2","RFC4",0.785
"CCNB2","KIFC1",0.786
"CCNB2","SMC4",0.864
"CCNB2","CDC25C",0.993
"CCNB2","CDC25A",0.973
"CCNB2","NEK2",0.902
"CCNB2","PLK1",0.995
"CCNB2","CDCA3",0.913
"CCNB2","CDT1",0.822
"CCNB2","ANAPC2",0.925
"CCNB2","MKI67",0.87
"CCNB2","EXO1",0.744
"CCNB2","CDKN1A",0.927
"CCNB2","PTTG1",0.97
"CCNB2","CHEK1",0.833
"CCNB2","RAD21",0.811
"CCNB2","CKS2",0.976
"CCNB2","CDC16",0.939
"CCNB2","MCM7",0.752
"CCNB2","KIF2C",0.971
"ERC2","CALML5",0.889
"ERC2","CALM3",0.844
"ERC2","CALML4",0.889
"MYO1E","WAS",0.803
"APPL1","NTRK1",0.908
"APPL1","CASP3",0.923
"APPL1","SRC",0.974
"APPL1","HDAC1",0.721
"DGKI","GNPAT",0.852
"PEX10","GNPAT",0.794
"PEX10","ACAA1",0.891
"PEX10","PEX2",0.999
"PEX10","PEX11A",0.882
"PEX10","PEX13",0.998
"PEX10","ACOX3",0.855
"PEX10","UBE2D2",0.817
"WIPI2","PIK3R4",0.892
"WIPI2","TBK1",0.775
"WIPI2","GABARAP",0.893
"WIPI2","BECN1",0.939
"WIPI2","ATG5",0.997
"SMAD6","CTBP1",0.744
"SMAD6","MAP3K7",0.7
"SMAD6","PELI1",0.827
"SMAD6","SMAD3",0.933
"SMAD6","SMAD4",0.989
"SMAD6","BAMBI",0.705
"MRPL17","ABCF1",0.766
"MRPL17","EIF5A2",0.83
"MRPL17","POLR2B",0.903
"MRPL17","MRPL33",0.999
"MRPL17","RPL4",0.972
"MRPL17","MRPS18A",0.984
"MRPL17","SRPRA",0.739
"MRPL17","MRPL39",0.988
"MRPL17","MED1",0.983
"MRPL17","MRPS31",0.851
"MRPL17","MRPL12",0.999
"MRPL17","ATP5PO",0.807
"MRPL17","RPS2",0.983
"MRPL17","PRAMEF12",0.717
"MRPL17","IMP3",0.984
"MRPL17","TUFM",0.999
"MRPL17","MRPS12",0.999
"MRPL17","MRPL11",0.999
"MRPL17","MRPL2",0.999
"MRPL17","MRPL4",0.999
"MRPL17","MRTO4",0.985
"MRPL17","MRPS11",0.999
"MRPL17","MRPL57",0.853
"MRPL17","BCS1L",0.71
"MRPL17","RPL23",0.999
"MRPL17","MRPS16",0.999
"MRPL17","ATP5F1C",0.887
"MRPL17","POLR2F",0.773
"MRPL17","RPS16",0.974
"MRPL17","RPL5",0.999
"MRPL17","RPL10",0.92
"MRPL17","RPL12",0.911
"MRPL17","RPS14",0.974
"MRPL17","RPL10L",0.909
"MRPL17","RPL13A",0.974
"MRPL17","RPS23",0.985
"MRPL17","MRPL20",0.999
"MRPL17","DAP3",0.993
"MRPL17","RPS9",0.994
"MRPL17","HMGN4",0.909
"MRPL17","ATP5F1A",0.892
"MRPL17","ARL6IP1",0.842
"MRPL17","MRM3",0.978
"MRPL17","EIF1AY",0.863
"MRPL17","PDCD11",0.994
"MRPL17","POLR1B",0.903
"MRPL17","MRPL40",0.995
"MRPL17","MRPL24",0.999
"MRPL17","EIF5A",0.837
"MRPL17","MRPL16",0.999
"MRPL17","MRPS18C",0.975
"MRPL17","MRNIP",0.968
"MRPL17","MRPL19",0.999
"MRPL17","MRPL58",0.992
"MRPL17","EIF5B",0.794
"MRPL17","RPL3",0.972
"MRPL17","MRPL9",0.999
"MRPL17","EEF2",0.935
"MRPL17","TSFM",0.958
"MRPL17","EIF1AX",0.866
"MRPL17","MRPS14",0.999
"MRPL17","SEC61A2",0.936
"MRPL17","MRPS15",0.999
"MRPL17","HMGN1",0.91
"MRPL17","MRPL46",0.997
"MRPL17","MRPL48",0.869
"DUSP2","MAPK11",0.785
"FANCC","BRCA2",0.919
"FANCC","FANCI",0.999
"FANCC","CTBP1",0.883
"FANCC","CENPS",0.999
"FANCC","HSP90B1",0.719
"FANCC","HSPA4",0.847
"FANCC","BRCA1",0.926
"FANCC","STAT1",0.739
"FANCC","WRN",0.788
"FANCC","MUS81",0.735
"MRAS","PIK3CD",0.954
"MRAS","SHOC2",0.999
"MRAS","PPP1CA",0.729
"MRAS","PPP1CC",0.923
"MRAS","ARAF",0.952
"MRAS","RASGRP1",0.771
"ACTR1B","DCTN1",0.997
"ACTR1B","CAPZA2",0.88
"H2BC5","H2AZ1",0.901
"H2BC5","H2AC17",0.916
"H2BC5","POLR2G",0.722
"H2BC5","RUVBL1",0.757
"H2BC5","HDAC2",0.751
"H2BC5","TAF10",0.746
"H2BC5","H2AX",0.859
"H2BC5","H2AC13",0.911
"H2BC5","BRCA1",0.796
"H2BC5","CTR9",0.759
"H2BC5","H4C2",0.925
"H2BC5","H2AC8",0.977
"H2BC5","TRRAP",0.708
"H2BC5","H3-4",0.938
"H2BC5","HDAC1",0.762
"H2BC5","CDC73",0.812
"EIF5B","EIF3A",0.851
"EIF5B","RPL13",0.957
"EIF5B","KARS1",0.721
"EIF5B","MRPL4",0.842
"EIF5B","MRPL2",0.861
"EIF5B","MRPS11",0.844
"EIF5B","MRTO4",0.874
"EIF5B","RPS27L",0.813
"EIF5B","MRPS12",0.838
"EIF5B","TUFM",0.707
"EIF5B","MRPL11",0.729
"EIF5B","RPS21",0.935
"EIF5B","IMP3",0.936
"EIF5B","RPL5",0.989
"EIF5B","RPS16",0.989
"EIF5B","RPL10",0.989
"EIF5B","EIF4A2",0.937
"EIF5B","RPS19",0.977
"EIF5B","RPL23",0.979
"EIF5B","MRPS16",0.903
"EIF5B","RPL15",0.956
"EIF5B","RPS4X",0.95
"EIF5B","RPL4",0.983
"EIF5B","FH",0.756
"EIF5B","RPLP1",0.83
"EIF5B","POLR2B",0.779
"EIF5B","RPL30",0.957
"EIF5B","EIF4A1",0.944
"EIF5B","RPS2",0.993
"EIF5B","RPL24",0.959
"EIF5B","RPL37A",0.947
"EIF5B","ATP5IF1",0.998
"EIF5B","RPS6",0.986
"EIF5B","UBA52",0.806
"EIF5B","EIF3B",0.944
"EIF5B","QARS1",0.781
"EIF5B","EIF6",0.827
"EIF5B","MED1",0.946
"EIF5B","EIF2S2",0.824
"EIF5B","DOCK4",0.906
"EIF5B","MRPL9",0.878
"EIF5B","RPL3",0.985
"EIF5B","MRPL19",0.834
"EIF5B","ABCE1",0.78
"EIF5B","MRNIP",0.847
"EIF5B","RPL39L",0.842
"EIF5B","EIF3I",0.737
"EIF5B","RPL14",0.959
"EIF5B","RPL36AL",0.784
"EIF5B","MRPS14",0.754
"EIF5B","HMGN1",0.717
"EIF5B","MRPS15",0.715
"EIF5B","EIF1AX",0.991
"EIF5B","TSFM",0.954
"EIF5B","EEF2",0.888
"EIF5B","EIF4G1",0.864
"EIF5B","HMGN4",0.717
"EIF5B","RPS9",0.993
"EIF5B","ARL6IP1",0.749
"EIF5B","EPRS1",0.93
"EIF5B","RPL38",0.955
"EIF5B","RPL10L",0.958
"EIF5B","RPL13A",0.977
"EIF5B","MRPL20",0.749
"EIF5B","RPS23",0.993
"EIF5B","RPL12",0.808
"EIF5B","RPS14",0.985
"EIF5B","SNU13",0.702
"EIF5B","IFI35",0.848
"EIF5B","MRPL16",0.789
"EIF5B","MRPL24",0.725
"EIF5B","PDCD11",0.746
"EIF5B","RPL22",0.952
"EIF5B","POLR1B",0.782
"EIF5B","RPL27",0.959
"EIF5B","EIF1AY",0.924
"CD1A","CD7",0.751
"CD1A","CD40",0.717
"CD1A","NOC2L",0.739
"CD1A","CD8A",0.737
"CD1A","CD34",0.724
"CDH15","CTNND1",0.892
"CDH15","CTNNA1",0.875
"FCER1G","FCER1A",0.997
"FCER1G","FYN",0.981
"FCER1G","LAT",0.817
"FCER1G","ITGA2",0.855
"FCER1G","SRC",0.717
"FCER1G","SYK",0.999
"FCER1G","CLEC4E",0.999
"FCER1G","PIK3CD",0.926
"FCER1G","GP6",0.999
"FCER1G","HCK",0.824
"FCER1G","CARD9",0.812
"FCER1G","FCAR",0.984
"FCER1G","CD3D",0.72
"FCER1G","CCR1",0.737
"CHRNB3","CYP2A6",0.807
"MIS18A","RBBP4",0.836
"MIS18A","RBBP7",0.874
"MIS18A","CDCA8",0.741
"MIS18A","CENPS",0.776
"KPNB1","TNPO1",0.937
"KPNB1","RPS16",0.702
"KPNB1","SEH1L",0.74
"KPNB1","TPR",0.76
"KPNB1","H1-0",0.948
"KPNB1","NCBP2",0.884
"KPNB1","NUP98",0.981
"KPNB1","RUVBL1",0.764
"KPNB1","EXOSC10",0.958
"KPNB1","NPM1",0.775
"KPNB1","NUP43",0.757
"KPNB1","CCT2",0.741
"KPNB1","NCBP1",0.817
"KPNB1","CCT4",0.721
"KPNB1","HSPA9",0.798
"KPNB1","NUP93",0.926
"KPNB1","NUP50",0.939
"KPNB1","NUP160",0.836
"IL10RB","IFNA2",0.881
"IL10RB","IL6",0.889
"IL10RB","IFNA10",0.71
"IL10RB","STAT1",0.902
