""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"CDH4",4.529950698,4.509456569,4.541344653,4.231393163,4.276141715,4.235379633,4.446905164,4.658279944,4.572806037,4.359994734,4.432120998,4.483551838,4.467851715,4.366072264,4.448156056,4.716939729
"CHAF1A",6.515330477,6.483675841,6.413922063,6.424482834,6.473771838,6.300565666,6.202008517,6.615568727,6.850872014,6.832013298,6.617344834,6.769275249,6.65263464,6.611046845,6.807750046,6.925048993
"PARP2",6.574296123,6.830356023,6.583992606,6.868856653,6.798158453,6.685039031,6.244805693,5.824933169,6.107056733,6.554077554,6.502057386,6.427133058,6.533416066,6.611209934,6.828628995,6.768732674
"PARP3",6.416658253,6.446044087,6.101377936,6.529321605,6.338403529,6.338104128,6.873449254,6.826603606,7.060784105,6.89397466,6.846578037,6.644303785,6.830300402,6.840445559,6.824771388,6.929339677
"CDH5",4.643565509,4.426525562,4.467260165,4.778797625,4.460202128,4.34194975,4.740641494,4.818590289,4.72700201,4.720813361,4.565325422,4.323338237,4.492984236,4.42186083,4.600170836,4.691217573
"TOM1L1",3.964071825,3.724758814,3.597152556,3.802290531,3.681577585,3.715183997,4.036885205,3.794574828,3.748584623,3.55146059,3.618513518,3.81230011,3.686554674,3.85577669,3.59336178,3.885185187
"HMGXB4",8.029224005,8.180388283,8.064037914,8.136238188,8.245694147,8.263965211,7.836724261,7.896563265,8.165240548,8.309349765,8.345422264,8.151043252,8.305617568,8.479253496,8.469945585,8.432593189
"TOM1",8.581139329,8.600814223,8.639679054,8.337417858,8.245293627,8.284841355,8.08916356,8.812287154,8.982959893,8.826770909,8.616556697,8.619686517,8.756049176,8.341200897,8.548193603,8.709484065
"SH2D3A",5.779346143,6.000306124,6.01298708,6.265948771,6.358129554,6.18872552,5.555732208,5.656811491,5.720875345,5.884522241,6.067505156,6.064600727,5.821723654,6.158999475,6.039280771,6.301207853
"MAMLD1",4.914333122,5.034995829,4.903419262,4.869998381,4.975070567,4.910315093,5.146570847,4.946651993,4.874938311,4.762056438,4.688984922,4.999881543,4.774088113,4.6624835,4.810119804,4.954990672
"RANBP9",7.720453163,7.817382673,7.770638001,7.86713156,7.947825749,8.035945235,7.579074384,7.750688217,7.533611488,7.848487164,7.893982397,7.778148805,7.797423576,7.919294903,7.92298992,7.140848233
"DNAJB6",9.144935378,8.64883423,8.996988559,8.751032892,9.059772831,9.451620596,9.454155597,8.843820759,8.599424917,8.686086429,8.772166981,8.881269832,8.824846489,8.685972635,8.653055957,8.562003204
"CDH6",3.919627217,3.860957184,3.911090539,3.796614533,3.820809745,3.741401737,3.998228888,3.986460626,3.943660507,3.791440768,3.795968107,3.84118866,3.900676306,3.882766449,3.854067677,3.888121973
"SLC17A4",5.11386682,4.94255573,4.77517101,4.97004045,4.67423199,4.726583817,4.927682114,4.960670385,4.972460043,4.728098907,4.971456929,4.863580672,4.838106918,4.647024825,4.675090133,4.978287167
"SMC4",6.683843732,6.817081321,6.606130894,6.757615726,7.051604148,7.063898216,6.786626588,6.419937304,5.658013714,6.466736224,6.506256393,6.55608552,6.241090354,6.932889478,6.890771682,5.867419058
"GJC1",4.907272227,4.447780134,4.740643357,4.495288787,4.409745324,4.549917845,4.6509851,4.780670075,4.695369795,4.366639091,4.463053351,4.562336241,4.521875121,4.557642482,4.373112522,4.751877832
"AP1M2",6.620928091,6.744742715,6.909158773,6.747649248,6.723716116,6.616028385,7.018767431,7.172891343,7.057735654,6.74423307,6.88061577,6.804038105,6.726910632,6.599805547,6.572300795,6.979427458
"UBA2",8.941610606,9.00507751,9.113899477,8.983545857,9.689640612,9.598017285,8.59763639,8.658720409,8.350308538,8.993312479,9.228376495,8.89448188,8.984601559,9.469266957,9.724675696,8.823974739
"SAE1",9.363948622,9.39574457,9.314331519,9.541025107,9.634994831,9.54743631,8.934835243,9.064694182,9.170760067,9.375481025,9.398086781,9.296636951,9.354453698,9.42671127,9.580204254,9.523900322
"ABCC5",9.55707144,9.368559529,8.950323717,8.78074349,8.642936053,8.71957337,8.137031873,7.031208648,8.034935839,8.117700892,8.261434857,8.130017699,8.343319289,8.091677092,7.926289197,8.544020331
"ABCB6",6.301555916,5.918999503,6.267856179,6.114669966,6.09288908,6.033608513,6.020654771,6.106941186,5.948711257,5.692513915,5.901553104,6.097037036,6.15608317,5.754090669,5.930030424,6.521150288
"DNM1L",6.123911706,6.307944149,6.545447787,6.413410665,6.683576464,6.636281882,6.421056846,6.654968808,6.563110219,6.724325498,6.751464999,6.42582746,6.645948552,6.904762273,6.81204983,6.391656662
"CDH7",4.782679004,4.613234804,4.850146616,4.794981966,4.562678353,4.623075787,4.752083266,4.826366353,4.93992242,4.840805625,4.871729768,4.630902803,4.469666047,4.574493839,4.628016697,4.806557574
"ABCC9",3.955417572,3.940001165,3.907078077,3.873826204,3.960931706,3.743157489,3.819980827,3.908106069,3.788287984,3.749695134,3.790025699,3.921893895,3.807722109,3.865162209,3.83375223,4.024822019
"ABCF2",7.189264664,7.238638183,7.262945718,7.551025169,7.293530049,7.15368089,7.02056587,7.097963993,7.445651687,7.382515833,7.212445741,7.26058214,7.353386984,7.280760431,7.370007751,7.450185985
"NR1H3",5.754735804,5.615804591,5.436001235,5.636792432,5.554461195,5.61912673,5.056688401,5.825942719,6.490813309,6.201133557,5.87844404,5.873138911,6.280614283,5.813018317,6.405129065,6.082487762
"SCAMP2",9.780735961,9.826737987,9.800935532,10.07391692,9.747506024,9.537906835,9.673174988,9.906204804,10.33614717,10.17477358,10.00220784,10.0245991,10.19874073,10.14482976,10.04627863,10.24009231
"SCAMP3",9.403724592,9.379026161,9.568139161,9.877851619,9.479916691,9.311375827,9.063923342,9.333662358,9.794629561,9.606221142,9.380132461,9.508730409,9.570865058,9.587642208,9.598456973,10.22942131
"RWDD2B",6.754016259,7.054404247,6.938151922,7.022384015,6.993966167,7.016012915,6.549330446,6.779399352,6.841273017,6.997542376,6.924898696,6.919979144,6.982465519,7.006358079,7.243268711,7.22295294
"CDH8",5.066409991,4.546856255,4.923508422,4.774804118,4.324046744,4.71767756,4.795425078,4.869872484,4.891285211,4.334549563,4.582758617,4.478213677,4.55252999,4.723704037,4.494209951,4.88033754
"DPP3",7.284881377,7.419988429,7.442757003,7.471743962,7.37737074,7.411410708,6.872254822,7.447147885,8.007066628,7.806911916,7.673406803,7.710752971,7.837294162,7.562472269,7.737560322,8.156971754
"SNUPN",7.867490564,7.983981356,7.975444154,8.037658442,8.082796407,8.154251866,7.695261236,7.830516163,8.156666187,8.158139253,8.128144707,8.066741173,8.096292166,8.194738131,8.425035494,8.316290866
"HUWE1",7.695255083,7.576468737,7.790257473,7.719830346,7.461759779,7.253823671,7.310285298,7.344978223,7.70181208,7.456348332,7.414150439,7.504832571,7.626660634,7.442256884,7.199314729,7.927276403
"PTPRU",7.02095046,6.922285022,7.083504031,6.999480469,6.800149944,6.707907732,7.217988275,7.136892203,7.363684112,7.118535705,6.974625026,7.125424511,6.877358434,6.999966169,7.054253452,7.093063135
"TSPAN32",9.611989462,9.616322958,9.431775549,9.803142237,9.719281274,8.940995729,8.841453948,8.995002014,9.349252935,9.272249261,9.372444803,9.183897267,9.32668485,9.137467387,9.289028631,9.592200714
"TSSC4",8.031686188,7.79227797,7.938453074,7.837704145,7.786144081,7.937306963,7.831587521,8.045782754,8.215006636,8.264430471,7.972251867,7.99162352,7.967652623,7.993636053,8.004823725,8.315006772
"CDH9",3.853756478,3.55609511,3.694821724,3.543654251,3.555130543,3.548203784,3.801159224,3.762325687,3.757700263,3.892852964,3.602583607,3.959807556,3.513130799,3.819108418,3.573008384,3.916276672
"USH1C",5.446178395,5.142312672,5.287135241,5.319681527,5.074518885,5.150175867,5.0086579,5.293057327,5.479691893,5.326649043,5.332759776,5.496081149,5.232047677,5.05316611,5.032610942,5.352147566
"PQBP1",8.510232929,8.513921388,8.478704993,8.884083901,8.723189172,8.6986198,8.701601094,8.707575246,9.029256944,8.963668789,8.671197478,8.686851409,8.934786804,8.761112492,8.763095604,8.914468371
"EDIL3",4.360661821,4.389938823,4.053955833,4.048875428,4.020014658,4.13751299,3.979665008,4.037023559,4.159150872,3.90870261,4.126809336,4.243545089,3.989348969,3.935650181,3.945463417,4.078516635
"CERT1",8.757619202,8.871330144,8.696124462,8.160194488,9.029661617,9.050650904,8.99333976,8.792705891,9.008661297,8.957056138,9.08968413,8.988190054,9.149163338,9.653684236,9.22302384,8.302399239
"KCNK7",6.769625489,6.764187795,6.608520816,6.271970563,6.255494307,6.24094224,6.657020216,6.596106348,6.521969327,6.431416842,6.246982488,6.32718703,6.352455202,6.220302752,5.997482073,6.779544751
"CDH10",4.190818991,4.505831293,4.799771463,4.387404713,4.380653004,4.240071456,4.674317339,4.539813192,4.621041368,4.254256862,4.474974867,4.354838998,4.318814649,4.486248826,3.934578042,4.883273422
"UST",4.835694153,4.65280738,4.804753257,4.741931602,4.784438062,4.851500827,4.490976302,4.564769651,4.512192146,4.700483558,4.731207709,4.620246936,4.571126254,4.792288286,4.728917181,4.831617467
"ARPC5",12.43863918,12.54300769,12.32592564,12.19485069,12.40956968,12.5478719,12.22142761,12.45259038,12.04972591,12.31253914,12.46295465,12.31935347,12.25973075,12.37281616,12.31781321,11.42857032
"ARPC4",10.39870025,10.3630768,10.28240158,10.24086472,10.24360422,9.884759365,10.0322147,10.45011581,10.45995931,10.4619656,10.23637384,10.38445632,10.45646191,10.1022247,10.10846915,9.813846888
"ARPC1B",13.15038233,13.21616779,13.15582269,13.08942771,13.12415271,12.99830754,12.55620381,12.94990113,13.2171068,13.25670378,13.08040481,13.08970712,13.22468626,13.04788815,13.14980819,12.99657602
"ACTR3",11.2303728,11.17080333,11.17776471,11.03362319,11.44319717,11.73364912,11.60793888,11.46192354,10.99046614,11.33526123,11.44624383,11.16581204,11.14091966,11.56863225,11.44498287,10.75436002
"ACTR2",10.86360231,11.03748577,10.94912748,10.89883208,11.10358976,11.01432527,10.76660189,10.68075631,10.34210818,10.57289365,10.54848784,10.66152477,10.58723775,10.74719088,10.64951902,9.696358122
"TSPAN5",9.01377012,9.19425719,9.496659483,9.694743934,10.10987542,9.305342888,10.71865256,10.27610457,8.988208992,8.898136002,9.484810331,10.03776747,8.900042796,9.862230472,9.289855694,8.656581277
"TSPAN3",7.600495319,7.90336125,7.801914184,8.133250695,8.276560641,8.264860345,7.426425007,7.391983979,7.477562163,7.87861185,7.787127915,7.787610236,7.643810472,7.98163767,8.071497349,7.478965981
"CDH11",3.943623319,3.963838288,4.162665903,3.73072193,3.827418599,3.81694269,4.076453031,4.191636317,4.215453168,3.856515763,3.936302539,3.939342418,4.118762367,3.896660206,3.786986281,4.165049557
"ADA",8.93208197,9.112898449,9.08819879,9.37145372,9.398557561,9.064538712,8.52336116,8.994929206,9.362889068,9.517037353,9.567872645,9.727939943,9.847165117,9.844527263,10.07953613,10.04654878
"TSPAN2",4.537472965,5.108989729,5.265096845,5.005418895,4.948479257,5.262337355,5.982576655,5.617034907,4.680524948,5.025516702,4.76567778,5.018022623,4.699615156,4.854178749,4.857361993,4.789857351
"NUBP2",9.374362355,9.341262248,9.232004087,9.43103741,9.308728485,9.044599044,8.83322323,8.829284498,9.016665173,9.208809464,9.197909272,9.406586116,9.255258808,9.279862734,9.387497638,9.357102381
"TSFM",7.593783521,7.761885463,7.605451714,7.822514465,7.755372711,7.717498846,7.406506653,7.376712338,7.594329215,7.651104298,7.675171437,7.587508472,7.687086932,7.796414615,7.859774812,7.840196936
"TSPAN1",6.123999152,6.28686314,6.297513653,6.1503958,5.98417903,6.124556281,6.53205446,6.090353747,6.192747369,5.937280844,6.248493915,6.059427915,6.184535867,6.042360102,5.843579124,6.23067333
"PPIF",9.489375896,9.377135794,9.332336803,9.2825278,9.27160049,9.199682964,9.256473573,9.943298714,9.601487581,9.626949927,9.281792873,9.394419999,9.518388979,9.238049587,9.059992122,8.946485686
"CTDSP2",9.533902345,9.412156226,9.647770676,9.677465876,9.420232509,9.519945707,9.533373372,9.752445174,9.432563638,9.405846761,9.412238146,9.401370535,9.371027591,9.360236616,9.19040476,9.236924585
"TRIM10",5.323121554,5.341214219,5.389070305,5.373073893,5.435169916,5.419465948,5.929277376,5.888114818,5.356438875,5.26853361,5.539642619,5.675619153,5.380359227,5.612099341,5.35370224,5.321547579
"ARPC2",12.70962014,12.75581418,12.50230586,12.49386444,12.69989389,12.72297354,12.28310055,12.47293154,12.45866738,12.57668841,12.70053166,12.5082775,12.546211,12.66341265,12.6564855,12.57208114
"CDH12",3.738732194,3.705487724,3.481130696,3.986285845,3.640403765,3.462540939,3.557842919,3.709598037,3.574572743,3.510372038,3.508021984,3.708166304,3.488852691,3.707195675,3.583701638,3.538162473
"SGK2",4.630729414,4.825701429,4.706862387,4.595948504,4.278126932,4.390914291,4.725068838,4.666336513,4.669327266,4.613461396,4.385254564,4.528723184,4.623199253,4.470830135,4.573158901,4.256854082
"RAD50",5.05136136,5.372771149,5.363430396,5.769391847,5.579166968,5.636497461,5.603173705,5.441334924,5.500481269,5.504557493,5.627318929,5.441269414,5.555167443,5.657597621,5.603388604,5.415743163
"KIF20A",4.070300516,4.285991415,4.283541031,3.989738465,4.019897981,4.097671406,3.948866135,4.050745498,4.058184888,4.083071032,3.949998444,4.060775565,3.978113536,4.130366573,4.430468267,4.874248412
"PREB",8.950205086,9.019411188,8.930635683,8.975578403,9.070051194,8.894336612,8.498255271,8.85320762,9.144566655,9.211552598,9.049559755,8.963399717,9.005942933,9.09297109,9.23292822,9.182919293
"HIPK3",5.668105493,5.850724,5.841850194,5.684055246,5.845668661,5.933784808,6.62949848,6.366163649,5.837648511,5.482034245,5.385588226,5.588369991,5.474796913,5.273954898,4.955324622,5.24591949
"FEM1B",5.182865413,4.915831536,5.515311897,5.398846015,5.307985747,5.60994472,5.58135961,5.751397367,5.445249831,5.633210055,5.515671028,5.46587024,5.239906708,5.359397336,5.481070954,5.468298463
"ACTR1B",8.887840285,8.9234358,9.04143282,9.012709593,8.902981446,8.847653916,8.517190926,8.377573115,8.604124636,8.753307274,8.706108751,8.714250837,8.615449568,8.686382744,8.833030812,8.955376402
"ACTR1A",9.440811082,9.195242878,9.30871404,9.298176854,9.136386596,9.169849139,9.087685082,9.424311655,9.61380512,9.520046004,9.385405918,9.346895223,9.478139384,9.235078465,9.222099277,9.486388627
"RASGRP1",9.536896761,9.751413419,9.811108725,10.28944577,10.24274539,9.943144433,9.501071151,8.541656551,8.373965057,9.143947731,9.390885019,9.491999015,9.159778102,9.952529139,9.890984067,9.182783008
"DNAL4",6.685320271,6.781883183,6.437163612,6.581716064,6.658530959,6.53635486,6.173163655,6.223690858,6.490846945,6.331194538,6.487772652,6.6879405,6.496151286,6.487964776,6.580041706,6.736251369
"ZNF263",8.080684421,8.112224824,8.100589893,8.19290887,8.225259087,8.103972191,7.679428149,7.817211352,7.988949878,8.012133897,7.975616972,7.875650137,7.984064648,8.082503775,8.088415526,8.22484125
"LRPPRC",7.808027315,8.236502786,8.054308584,8.307306165,8.395765332,8.365704754,7.768544936,7.521201329,7.524355114,7.731546604,7.896459456,7.760106,7.583886794,8.261678959,8.167024602,7.828232962
"CDH13",3.709623538,3.817270449,3.688750238,3.774480219,3.761316206,3.750806602,3.567918376,3.884199041,3.62565382,3.769933773,3.653671883,3.917881167,3.802756646,4.161314715,4.038490264,3.810144559
"PDIA6",9.187462291,9.419243,9.49462366,9.540581329,9.664522507,9.716430981,9.65526218,10.0116291,10.02345853,9.928100739,9.764470968,9.762455056,9.871427134,9.83160724,10.05317826,9.700173458
"TRAP1",8.543444678,8.852989614,8.664672953,9.236614188,8.947155154,8.539523481,8.302237032,8.029230277,8.508195112,8.398067443,8.495465375,8.465500851,8.514462089,8.683298964,8.760352887,9.265387994
"OPTN",8.162796898,8.248338655,8.280651528,8.730157412,8.735580959,8.793419709,9.173622564,8.862215658,7.908022971,8.39859553,8.640633907,8.742103026,8.289430239,9.057354907,8.674933536,8.393637327
"BCAP31",11.99543036,12.08776427,11.93460412,12.1789692,12.02470446,12.00905764,11.81677079,11.5994448,11.97353285,11.99781937,11.79751001,11.84149043,11.9325436,11.85220398,12.01021658,12.03986062
"CELA3A",5.015872488,4.835224105,4.785014917,4.843927739,4.723150472,4.952805688,5.11330632,5.087362862,5.256720026,4.916698999,4.847409582,5.175639871,4.92186766,4.744757448,4.887525084,5.05369684
"YAF2",6.446129835,6.103300178,6.132119657,6.134742883,6.260625525,6.617969952,5.565565478,6.07440322,5.672652782,6.2413423,6.100256595,6.082430867,6.182924248,6.14064208,6.271740159,5.557672333
"ARFRP1",7.563806018,7.578649469,7.495934172,7.745624683,7.606097908,7.346243238,7.382397377,7.498406035,7.702165337,7.566695755,7.507661341,7.608280975,7.56846443,7.384981604,7.427355956,7.588182217
"CDH15",5.466652203,5.354059008,5.423623226,5.257403756,5.191549521,5.087700112,5.243967215,5.434413111,5.445324442,5.238257187,5.294982983,5.268816213,5.190333279,5.214714067,5.17713642,5.372506483
"TOB1",8.919348183,8.964306477,8.797964607,8.800099002,9.094499082,9.042836469,8.759575775,8.249906284,7.995942007,8.610192458,8.777769494,8.537004551,8.450409713,8.855656187,8.828337208,8.217836363
"AKAP9",6.650944225,6.690676093,6.645197333,6.783396174,6.7312643,6.635652623,6.641311204,6.496299992,6.561238252,6.585511361,6.477412866,6.421319341,6.636501893,6.574338073,6.560072122,6.564453672
"FAM13A",6.841753416,7.384203146,7.012851457,7.161516535,7.041019382,7.038311986,7.209053879,6.896652077,6.703334993,7.145026217,7.245295188,6.85240998,7.138395112,7.325206161,7.196716553,6.744152041
"G3BP1",8.533990451,8.841391115,8.668799815,8.865807492,8.996873425,8.908492366,8.699082459,8.556102968,8.72746758,8.839185368,8.895632194,8.837813706,8.864937336,8.926559331,8.90547954,8.602909103
"SUGP2",7.498343185,7.635194982,7.558245308,7.712936177,7.595669258,7.276524051,6.937207661,6.880814735,7.470429279,7.436494898,7.286413235,7.313353919,7.544715565,7.215935995,7.402251769,7.694243265
"EBI3",5.259922442,5.087364302,4.725279023,4.633557221,4.909198885,4.841568088,4.845618169,5.083560401,4.673064756,4.880036418,5.130907319,4.952170079,5.123265389,4.844240616,4.629486931,5.367569889
"ADGRG2",4.880274625,4.523251123,4.486070719,4.532455459,4.123423739,4.08913172,4.6675674,4.293272157,4.661404636,4.234297811,4.181196902,4.23600892,4.367557884,4.305301996,4.11306392,4.462334466
"MBNL2",5.239121396,5.269661252,5.330581826,5.213831699,5.290191476,5.550263972,5.110450739,5.189660204,4.982604712,4.95408106,5.221369792,5.060413606,5.239291575,5.030651145,5.165964217,5.086307701
"ABI2",6.79828508,6.621392932,6.898727851,6.769595538,6.515603766,6.618737209,6.504427953,6.829928032,6.844001424,6.568221244,6.796108565,6.865968697,6.550396382,6.714003813,6.592412729,6.798719845
"CEBPZ",6.562436188,7.042311054,6.84085985,7.158009121,7.387793978,7.024440118,7.046579621,6.365972351,6.193947262,6.707501959,6.912581359,7.000475588,6.811978326,7.20071716,7.251475721,6.81762697
"PLXNC1",9.152042297,9.055647831,9.164370163,8.741510869,8.78183751,8.779409832,9.037890523,9.135504858,8.84706371,8.538497694,8.695511699,8.809390101,8.720149653,8.567049567,8.114920352,7.110791628
"TRIM28",10.47812331,10.37335943,10.59738729,10.67660407,10.4223022,9.984218596,9.863092261,9.857254309,10.34500802,10.25132284,10.16489699,10.17841607,10.2329449,10.27264173,10.29107827,10.89683575
"AASS",4.814840938,4.658719088,4.641233872,4.684294438,4.650761212,4.385049788,4.63369894,4.762908919,4.46154312,4.499331037,4.41192774,4.555554898,4.441422359,4.486982382,4.326427497,4.685436567
"PDZK1IP1",9.890452065,9.884144256,9.902429615,10.63890858,10.5247276,10.68052472,11.16218691,11.06152845,9.578169275,9.852320267,10.29432453,10.82801516,9.531691064,10.78125264,9.82152243,9.087010321
"ATP6AP2",10.62583775,10.85119004,10.65955436,10.64311266,10.85934716,10.9775815,10.68766389,10.50686173,10.41925471,10.5682761,10.56374418,10.39780017,10.48642054,10.51765874,10.60053824,9.898531083
"CDH17",4.868349036,4.648460816,4.801223659,5.127288957,4.380413982,4.669847722,4.836927567,4.704402427,4.683362697,4.530843219,4.653268909,4.626744339,4.714122134,4.653079368,4.404514329,5.216931299
"FARP1",4.745412388,4.767115419,4.872940056,4.732743396,4.733776714,4.759314335,4.873499858,4.996465036,4.997977235,4.630876059,4.730873753,4.858886204,4.824340675,4.642775597,4.715139257,4.848695936
"LPAR6",6.14796358,6.574470931,6.319732538,6.666049745,6.662038476,7.378195457,7.516578601,7.22912072,6.46450014,6.72085421,6.999402986,6.782137143,6.892385138,7.289317007,7.305162806,6.216246361
"LPCAT3",6.923175479,6.875381456,7.002690023,6.66151337,6.655495189,6.74316207,6.85912544,7.103023439,7.518818973,7.27935461,6.848344852,6.915008536,7.232091066,6.863519122,6.698393354,7.054922254
"CHST4",5.570317005,5.316283645,5.423888975,5.383274977,5.310981068,5.476204289,5.592677747,5.624626626,5.82475192,5.187782906,5.215892448,5.684460523,5.220651487,5.453612803,5.317565478,5.638689045
"SLC25A13",5.958348883,5.969208263,5.744867217,5.857627042,5.858259845,5.991273746,5.549073584,6.171807009,6.195907286,6.204311276,6.036130283,5.678471771,5.931745641,5.892591148,6.323719099,6.076678831
"ZNF197",4.383295464,4.385347147,4.480330208,4.637087129,4.556737987,4.693852774,4.705341444,4.778303723,4.333708153,4.684078187,4.509623439,4.552288231,4.700519442,4.528241071,4.620741573,4.334559178
"SERF2",10.9898868,11.17796927,10.90032187,11.60530934,11.58472334,11.16330938,11.63027979,11.65940125,11.21123884,11.13368016,11.20314552,11.42456924,11.0804668,11.5257044,11.49148369,10.69496433
"CDH18",5.101488273,4.587486429,4.77080531,4.783350235,4.561101848,4.665214054,4.806435071,4.965347752,4.916761228,4.689409117,4.672932209,4.748474903,4.869462237,4.82728418,4.808444941,4.893359335
