""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"PDCD6",9.487080935,9.814845746,9.637402871,9.694349949,9.965182554,9.423106572,9.665628702,9.845392732,9.495331338,10.08755262,9.733193317,9.571602358,9.656381252,9.547592933,9.784229968,10.27479271
"BCL2L10",4.910771667,4.933740745,4.851108178,5.097754079,4.91056672,5.114947015,4.765066317,4.890152416,4.80395379,4.816922983,4.975218109,4.814345218,4.876094542,5.036228565,4.851610906,4.720007325
"BCL2L11",4.984710451,4.820798135,4.541505731,4.922941686,4.857512394,4.655098958,4.886586439,4.850698591,4.805666852,4.523983086,4.741958593,4.910715251,4.620918361,4.790427476,4.534917636,4.522364745
"SH2B3",10.62303944,10.60948248,10.68577078,10.70928811,10.34407293,10.69380921,10.62739464,10.68235594,10.5201059,10.43856683,10.43270771,10.57193802,10.60935588,10.4666111,10.50844286,9.902074115
"CDH3",5.526409566,5.187739308,5.347845785,5.594707356,5.301456431,5.459710004,5.264577085,5.447837385,5.396108421,5.43838631,5.642897534,5.453720636,5.377590594,5.461794392,5.142064566,5.352339844
"GNE",7.587582712,7.634260024,7.607272803,7.668721872,7.637744448,7.709320932,7.490288592,7.606847668,7.620006497,7.638101501,7.552073324,7.712348886,7.722236392,7.311078321,7.577584919,7.411591093
"HCN4",4.473823336,4.608321336,4.546188059,4.588202919,4.453191941,4.740436834,4.493802015,4.623272276,4.685174345,4.554979623,4.787730791,4.474683135,4.530820621,4.718542918,4.486617371,4.298135908
"INSL5",4.286885766,4.409225634,4.670382714,4.364669742,4.194763687,4.182412922,4.403030745,4.296639151,4.302054452,4.178334699,4.26961751,4.280189566,4.3950147,4.322300686,4.466082379,4.108873732
"FRAT1",10.65095464,10.66001351,10.68541093,10.61878779,10.52725772,10.95056887,10.67188574,10.70480898,10.42109018,10.19694224,10.63765249,10.52117936,10.43141569,10.44176096,10.62588674,10.19162467
"TROAP",5.214875363,5.333402746,5.327575436,5.132028971,5.323614571,5.603772642,5.635213055,5.528884408,5.285385096,5.294086957,5.328217165,5.292374706,5.762899151,5.404960361,5.4545938,5.267270167
"MED16",8.385653852,8.242874314,8.216896148,8.270121585,8.021834221,8.45587977,8.354850081,8.29660116,8.191880584,7.998253108,8.100313909,8.279455468,8.46782372,8.152244681,8.216270405,7.65174061
"PIGK",5.38320442,6.12619848,5.764258381,5.853194982,6.815215485,5.36831523,5.786180738,6.031176504,5.858693473,7.17703853,6.356200826,5.536106954,5.682295451,5.939819771,7.425640366,7.97798922
"CDH4",4.374437945,4.560126177,4.500427596,4.419463354,4.359274318,4.610486412,4.619927666,4.27924754,4.548621103,4.169350971,4.502854596,4.314947344,4.465869434,4.475702556,4.10504188,4.206307342
"CHAF1A",6.479829029,6.402430423,6.419725791,6.380478799,6.30327097,6.575356391,6.235523854,6.351061205,6.521338932,6.219811893,6.406527943,6.425788868,6.413953193,6.362289337,6.451039319,6.058901743
"PARP2",6.698623445,6.924120183,6.747916164,6.762506824,6.965241196,6.800539393,6.602426795,6.868653944,6.798759202,7.083063693,6.756718178,6.845139724,6.824011563,6.640143118,7.208103583,7.177453846
"PARP3",6.542913771,6.639586505,6.50178127,6.52849518,6.776180619,6.626274173,6.684073859,6.727125229,6.645200477,6.563196081,6.429636489,6.619403725,6.788108636,6.52480989,6.293136419,6.759224088
"CDH5",4.274974648,4.384650898,4.531379801,4.562181147,4.292144489,4.557039517,4.378286603,4.226649323,4.480723186,4.346072934,4.537539222,4.615320566,4.436160212,4.434871511,4.418414235,4.271975872
"TOM1L1",3.682719873,3.696682055,3.688237742,3.695925037,3.67063804,3.734128997,3.71352134,3.719167208,3.649727564,3.725230022,3.551294826,3.810135153,3.742543936,3.606761662,3.618588162,3.74724126
"HMGXB4",8.244039295,8.376834398,8.32388263,8.27617582,8.46624079,8.311555035,8.256469708,8.403715452,8.298633034,8.334230009,8.292043438,8.324111841,8.323682976,8.278314222,8.338826937,8.356623367
"TOM1",8.065412279,7.815363171,7.909865797,7.79635259,7.609358756,8.09834772,7.715600383,7.700557077,7.658691958,7.506882939,7.697952088,7.705994598,7.702952542,7.592358016,7.897044904,7.429216791
"SH2D3A",5.940163242,5.926354196,6.353738417,6.013819152,6.474412886,5.995055341,6.079252848,6.108043733,6.16503362,6.240906273,6.115524616,6.174192598,6.214402081,6.476687248,6.155719664,6.379997695
"MAMLD1",4.929410023,5.084793642,5.050066677,5.051032934,5.009815104,4.831561203,4.847139111,4.977901229,5.083074955,4.826120295,4.935919953,5.16924986,5.230749433,5.12230943,4.977627081,4.889676085
"RANBP9",7.980855018,8.076971421,8.024369341,8.025995826,8.144562137,7.636148045,8.083661408,8.097921358,7.987505061,8.18698585,7.975250426,8.170299915,8.080646101,7.878446524,7.707739685,8.259827998
"DNAJB6",8.949098281,8.77711466,8.876579852,8.958668908,8.639224582,8.877315089,8.962042327,8.80936489,8.716051269,8.825561269,8.829242549,8.877379525,9.045046538,8.517526629,8.798269097,8.662189822
"CDH6",3.790827512,3.813044234,3.917059399,3.87282521,3.698317689,3.952882128,3.915263464,3.728042649,3.685527854,3.713765427,3.777166353,3.735407308,3.795904924,3.724447977,3.79113725,3.703132035
"SLC17A4",4.843362813,4.889124098,4.92470661,4.992585175,4.833397876,5.035221369,5.026370934,4.800238765,4.861048848,4.677901971,4.847448428,4.72819845,4.856015264,5.049913848,4.895517436,4.572601681
"SMC4",6.64080308,7.183336726,7.142401673,6.966428333,7.542329677,6.238783986,7.110439909,7.245952884,7.026422516,7.551615773,7.06615386,7.105387232,6.803069708,6.796771299,7.567948503,8.372373596
"GJC1",4.572424045,4.451503354,4.603849674,4.647301076,4.360072,4.766895369,4.51317358,4.491670088,4.462692467,4.42486131,4.537427713,4.481536217,4.385481211,4.493066401,4.392489614,4.336761182
"AP1M2",6.58792752,6.622267901,6.543300919,6.663118009,6.534467807,6.79691418,6.496834367,6.483247675,6.518917134,6.209231258,6.729227557,6.504119583,6.622064394,6.909930612,6.378482049,6.204737497
"UBA2",9.28908275,9.760103989,9.767948321,9.680225326,10.45837536,8.88599958,9.726865784,9.942260883,10.03062381,10.37354629,9.855973885,9.54595528,9.696432754,9.651348351,10.41690121,11.03113715
"SAE1",9.584694194,9.650495036,9.558452434,9.490123817,9.783225537,9.525644335,9.57873264,9.651705775,9.702447053,9.823635643,9.628688811,9.613749001,9.666828581,9.430743566,9.784780605,9.729120106
"ABCC5",8.788958247,8.703440061,8.797423802,8.675282253,8.524310057,9.134553966,8.658080657,8.454063336,8.496520372,8.473390898,8.405959668,8.594161322,8.674902316,8.205283815,8.651692455,8.355776131
"ABCB6",6.478443459,6.142246178,5.922846634,5.966500704,6.118593973,6.252510315,5.945155631,6.046954215,6.266317892,6.150397975,6.199265455,6.064703462,6.695988986,6.288117735,6.377510727,6.034685835
"DNM1L",6.610706871,6.753495423,6.758778421,6.57200014,6.776813988,6.413374291,6.679451864,6.825371115,6.85902127,7.13433142,6.606051887,6.66974344,6.73467605,6.282579878,6.951048409,7.345866777
"CDH7",4.620369517,4.637336001,4.728577832,4.782779058,4.708517138,5.00467367,4.565743274,4.715055643,4.653464577,4.509709693,4.75745091,4.723660475,4.627769712,5.07218005,4.645305145,4.602314287
"ABCC9",3.819373606,3.759983434,3.801315933,3.893137249,3.785997938,3.941653624,4.081733572,3.880119565,3.875495401,3.887822988,3.859372395,3.840912078,4.002462652,3.836419049,4.007521216,3.734853059
"ABCF2",7.422804756,7.454338396,7.453099405,7.563609781,7.301958062,7.537241712,7.278351155,7.415159376,7.427294837,7.444431797,7.370911738,7.425806128,7.71795476,7.215782215,7.359898435,7.27605323
"NR1H3",5.758561327,5.929928571,5.907972467,5.902985754,6.000103224,6.219078278,5.73540782,5.922778924,5.706492197,5.831320304,5.678364146,5.738729002,5.906545597,5.433354853,5.991442365,6.068494715
"SCAMP2",9.839204101,9.667528741,9.780170855,9.781040967,9.484067982,10.02119091,9.718824373,9.721474741,9.627416065,9.459222282,9.697253227,9.722902247,9.932216264,9.618071839,9.289597437,9.171324425
"SCAMP3",9.438219233,9.51086849,9.576911463,9.785758298,9.631394318,9.719987688,9.514528937,9.601095527,9.655868957,9.743757442,9.559038859,9.589751854,9.983361821,9.684222061,9.649939387,9.463437454
"RWDD2B",6.975224848,7.030392677,7.052609883,6.98885454,7.117738335,6.974884407,6.914627569,7.195439577,6.928868602,7.031181553,7.087591275,6.989752735,7.187291479,6.985794264,7.303318293,7.216433465
"CDH8",4.566006217,4.779701792,4.455799481,4.597570907,4.245706264,4.757849087,4.441195592,4.498976738,4.299302676,4.383084536,4.812554503,4.526178311,4.404964912,4.636940597,4.546342464,4.229939553
"DPP3",7.486522808,7.453910525,7.450344971,7.460656479,7.155877482,7.679574272,7.262122619,7.213357412,7.681504996,7.348558828,7.34024746,7.58582164,7.760568301,6.987622196,7.463334819,7.289931144
"SNUPN",7.876089854,8.130546831,8.0287201,8.039813898,8.213088071,7.981854863,7.840490437,8.228719879,8.020018915,8.328389962,8.126857235,7.964729151,8.280814849,8.163530265,8.333299527,8.3366118
"HUWE1",7.842340229,7.70044271,7.695099072,7.756851483,7.265624796,7.837304994,7.561207961,7.4686557,7.736335993,7.473208856,7.50750474,7.780067146,7.868980743,7.580878822,7.497494094,7.275965629
"PTPRU",6.840282964,6.795864046,6.8450173,6.840720881,6.618573391,6.928134041,6.779124422,6.795364714,6.770167974,6.745988798,7.010349912,6.803098656,6.82135247,7.018570866,6.763414351,6.493166958
"TSPAN32",9.084650605,8.889471855,9.040635269,8.884700702,8.776306091,8.954967847,8.672603741,8.803887592,8.889596925,8.896730357,8.799658092,8.847746008,9.027810362,8.747817238,8.733644635,8.619581431
"TSSC4",7.843015479,7.733136921,7.78235622,7.860269206,7.87463138,7.883351363,7.86108759,7.920439967,7.794834326,7.7545403,7.931476883,7.732406297,8.111041039,7.737972006,8.017229792,7.525796555
"CDH9",3.63008444,3.531869367,3.638280058,3.77570504,3.575202829,3.590389397,3.977575851,3.67240276,3.793250924,3.54035574,3.700432399,3.727719293,4.061969674,3.753070181,3.68598958,3.64090505
"USH1C",5.22130572,5.194084628,5.548600433,5.335983694,4.953893372,5.319795026,5.122848802,5.189736924,5.249725969,5.027093268,5.059775448,5.103897992,5.160914448,5.281206259,5.123408969,4.949192085
"PQBP1",8.888952097,8.756182169,8.624449602,8.836404726,8.809335761,8.978220003,8.758468751,8.845425839,8.803874321,8.975855338,8.801206951,8.945989801,9.205619895,8.415260326,8.62454208,8.991560989
"EDIL3",4.059724042,3.991642723,4.201850118,4.112527255,3.831691862,4.214335593,3.975090125,3.938323109,4.078800662,4.016609568,4.21960039,4.085973936,4.046694111,4.122621804,3.912782341,3.957996684
"CERT1",8.911104861,8.653047559,8.77564154,8.660179486,8.866796604,9.031833383,8.803627307,8.838339484,8.806000036,8.558973818,8.773477315,8.545664912,8.950574273,8.614092835,8.881522749,8.918193165
"KCNK7",6.401335051,6.243240416,6.125707596,6.199606012,6.054731388,6.509580998,6.260831814,6.047444336,5.827108031,5.923896233,6.222791683,6.268914945,6.0184128,6.091621493,6.21946936,5.92003675
"CDH10",4.316721584,4.509944665,4.588660421,4.340510752,4.238970888,4.485994938,4.446732585,4.298787363,4.331356039,4.326261316,4.410678577,4.308958024,4.327013479,4.680590298,4.461035045,4.184298457
"UST",4.57635331,4.902248838,4.883628475,4.76621695,5.1446018,4.704026195,4.833352581,4.903834733,4.950811302,4.959090878,4.931751555,4.719401602,4.77304612,4.802913078,5.130673478,5.291326092
"ARPC5",12.46161747,12.60563511,12.52765711,12.55042548,12.50127322,12.36619144,12.46656037,12.57600367,12.35268082,12.48643093,12.55277421,12.47656112,12.37958574,12.34496933,12.39267041,12.39260089
"ARPC4",10.4032019,10.35063785,10.164543,10.29028908,9.967713394,10.32765965,10.01500497,10.38249574,10.20341794,9.962654283,10.35503394,10.17603101,10.28564845,10.01003359,9.735052992,9.737070996
"ARPC1B",13.09818814,13.07907275,13.11234783,13.0525014,12.95117537,13.11771152,13.13561531,13.04320263,13.1231153,12.99303316,13.03474407,13.04722646,13.0838438,12.81655158,13.19476393,12.79339824
"ACTR3",11.40593796,11.61382128,11.62135694,11.46526931,11.85187677,11.14079749,11.65384209,11.67530511,11.58522737,12.0146817,11.63124285,11.4530849,11.46948503,11.45923582,12.11057831,12.36872974
"ACTR2",11.15874427,11.21562906,11.23723879,11.18920985,11.04955396,10.85431821,11.28650008,11.10798014,11.13050181,11.18693992,11.07390971,11.21883862,11.07369,10.71897577,10.50615499,11.2633501
"TSPAN5",10.53759484,10.36638127,9.262270631,10.02687197,10.01453561,9.886868679,10.91668251,10.55768249,11.05518876,9.553098315,11.15784971,10.65909502,10.88510284,11.05721989,9.942697695,9.200882309
"TSPAN3",8.277623768,8.637294458,8.385820871,8.496955261,8.936424363,8.220127411,8.414973259,8.798771581,8.572814675,8.987989772,8.619021714,8.603417313,8.847930525,8.416319811,8.710644667,9.078964959
"CDH11",3.784835683,3.847928171,3.991090189,4.176498948,3.813931511,4.120392632,3.984532082,3.650133639,3.893969415,3.813710599,4.022814316,3.88161136,3.99879563,4.182201445,3.717357383,3.745713129
"ADA",8.992922685,8.920641245,8.907362674,8.937508134,9.024212941,9.158492911,8.705898414,9.087656185,9.100681473,9.125180707,8.896308276,9.132839498,9.196126521,8.809523372,8.992318397,8.912616619
"TSPAN2",5.075460947,4.944519527,5.102015444,5.1412683,5.088612098,5.119971215,5.312031604,5.325208756,4.94038505,5.078334481,4.94152951,4.956201319,5.032946004,4.891475075,4.798572978,4.999477567
"NUBP2",9.329015149,9.403746036,9.52923223,9.548221473,9.926285818,9.352151799,9.445296032,9.526864127,9.496722443,9.452282403,9.434487712,9.351052757,9.482619603,9.360805719,9.660283995,9.496398409
"TSFM",7.895877263,7.891461165,7.854743524,7.852857705,8.115364192,7.873119235,7.810459352,8.073803281,7.898954193,7.974456009,7.937349689,7.896743965,8.0290035,7.990663962,8.201264916,7.881236363
"TSPAN1",6.26178341,6.040836989,6.189031471,6.267481236,5.84917241,6.274151561,6.096528942,5.991969758,6.040991763,6.108768717,6.01831947,6.092314382,6.09138092,6.358660969,5.995154365,5.978665404
"PPIF",9.471989814,9.442002071,9.188723069,9.416912724,8.98690645,9.38535687,9.438973738,9.49894409,8.894940977,9.124789241,9.359656058,9.306817645,9.430315416,9.102988115,8.680037129,8.768562008
"CTDSP2",10.1423158,10.11556113,9.585589896,10.02372761,9.661088455,10.14823981,9.982166855,10.22863344,9.949728117,9.356358675,10.16658069,10.13606414,10.27151931,9.976543743,9.374205637,9.130697965
"TRIM10",5.516425721,5.571769694,5.272382806,5.514650172,5.456604763,5.533262442,5.435696756,5.75888717,5.513568991,5.398587488,5.827083787,5.713327641,5.845922126,5.781934837,5.470903305,5.298562723
"ARPC2",12.77067024,12.74896363,12.76032313,12.63800316,12.80233828,12.75883531,12.78278252,12.80586673,12.7235136,13.06554323,12.73120769,12.62194254,12.79712202,12.59444571,13.08124524,13.28758065
"CDH12",3.878108604,3.619632812,3.656149208,3.664179384,3.777615091,3.498174959,3.79712587,3.318865638,3.41337988,3.475965666,3.483260608,3.555777613,3.655868222,3.442036133,3.747710942,3.495317489
"SGK2",4.657107804,4.444609143,4.600946819,4.612904104,4.454430571,4.390506528,4.466261586,4.570275976,4.472588715,4.537325931,4.75029373,4.851508857,4.399357851,4.647641384,4.407375391,4.269659284
"RAD50",5.58021469,5.867720984,5.633770138,5.722894375,6.02825702,5.38988753,5.594288594,5.913460215,5.898871579,6.313823709,5.695902584,5.788951271,5.764516161,5.360470173,6.368074858,6.75875926
"KIF20A",4.031234137,4.103497946,3.948189755,4.037071029,3.967892257,3.972844316,4.082716121,4.083446172,4.129680263,3.903985916,4.037433562,4.171146531,3.947085687,4.068510171,4.23866758,4.037917283
"PREB",8.915261434,8.88862211,8.948204857,8.927976072,8.949388851,8.935400752,8.884986035,8.980141055,8.959983428,9.03325606,8.847523642,8.896701748,8.985761565,8.829173243,9.169210533,8.987297244
"HIPK3",6.23172505,6.2183313,6.088218981,6.433692143,5.589652575,5.857558998,6.215548806,5.956578257,5.437263157,5.351903687,5.697446133,6.498257874,6.001846763,5.603960749,4.822322336,5.330355621
"FEM1B",5.515808703,5.333502985,5.239669528,5.492734552,5.393114373,5.499644014,5.324377629,5.359707627,5.554897765,5.55055835,5.560929387,5.41262539,5.250262522,5.451760708,5.550847725,5.738603053
"ACTR1B",8.929191315,9.011778764,9.011413031,9.010681792,9.129215454,8.757174733,8.721015738,9.030325265,8.923344345,9.034862658,8.969478706,8.805364116,8.918535772,8.975686401,9.004857986,9.025482473
"ACTR1A",9.409246301,9.245506549,9.197442399,9.234482188,8.770216778,9.470678356,9.15404815,9.216433427,9.15414624,9.022024306,9.180557472,9.282531644,9.42841793,9.000485573,9.063634758,8.707716245
"RASGRP1",10.15556022,10.43222164,10.4156702,10.32842494,10.79152578,9.476223906,10.48406539,10.28474034,10.52471886,10.90273351,10.44160805,10.38541643,10.36787007,10.2990019,10.72143424,11.34626387
"DNAL4",6.595172944,6.670012212,6.685020392,6.548581526,6.747686088,6.468296606,6.590363962,6.66353999,6.427794284,6.563435006,6.707435651,6.372765254,6.463478458,6.631026688,6.546625149,6.442704447
"ZNF263",8.268037555,8.367146369,8.318891484,8.325141987,8.593162842,8.252317307,8.200363023,8.366176719,8.320733836,8.607008707,8.316757627,8.354078607,8.567101617,8.297914525,8.679622423,8.680308358
"LRPPRC",8.267862038,8.671179091,8.485402043,8.446769719,8.90907943,7.812555433,8.427873885,8.572756213,8.524765091,9.072451692,8.503727882,8.472042448,8.370943288,8.441440951,9.091127524,9.506991217
"CDH13",3.531322212,3.882678147,3.811620368,3.659829988,3.821907418,3.839251055,3.701086642,3.70442733,3.743588236,4.021664431,3.977240378,3.691509747,3.856300801,3.641927483,3.906195525,3.677315647
"PDIA6",9.412991796,9.572540484,9.53644159,9.588562269,9.600237231,9.470767313,9.511921766,9.646111106,9.556837517,9.768097145,9.481317785,9.51365805,9.517743467,9.293361916,9.701288061,9.782852219
"TRAP1",8.886712526,8.87560783,8.903276206,8.889821797,8.972467651,8.951899893,8.702087059,8.871443107,8.771844303,8.945484664,8.928739808,8.763996818,9.033577839,8.803932984,8.992575716,8.889498951
"OPTN",8.961452392,9.189925778,8.494668726,8.904234537,9.087478473,8.617487974,9.03860395,9.30593367,8.985990477,9.039507704,9.335131841,9.279904595,9.333197701,9.277235409,9.439357606,9.313708114
"BCAP31",11.94118977,11.92867089,11.96702036,11.98314833,11.9599348,12.00047689,11.81020163,11.93750211,11.85558855,12.03440436,11.84122609,11.97705006,12.00815205,11.56751478,11.87107264,11.80143439
"CELA3A",4.907370651,4.74840552,4.888378399,4.863644163,4.397070661,5.422851739,4.875579475,4.783848226,4.68584375,4.74774349,4.838731198,4.721571378,4.793320129,5.097501729,4.82498833,4.524861126
"YAF2",6.097684903,6.419759624,6.456361561,6.423389542,6.563447738,6.237020307,6.563054215,6.556789115,6.250888363,6.519617345,6.314621967,6.232251702,6.382180935,6.31589996,6.133863053,6.884110594
"ARFRP1",7.618298778,7.515198814,7.373808185,7.517357017,7.394405331,7.557432797,7.26397351,7.490524311,7.525949159,7.379366645,7.463782239,7.543241076,7.737399245,7.552739122,7.268067274,7.273748675
"CDH15",5.137010062,5.21442921,5.184099155,5.154398105,4.947049386,5.198687109,5.300510328,4.972497515,5.292701472,5.00077429,5.263777701,5.257521539,5.372919449,5.100525114,5.030864211,4.933393975
"TOB1",9.085106164,9.182502369,9.1176499,9.122515792,9.456920177,8.619819002,9.150948316,9.239438187,9.177523886,9.187659197,9.150633734,9.09388656,9.005125958,9.082957176,9.130742282,9.370024941
"AKAP9",6.709118427,6.725565014,6.720007707,6.763695136,6.676435,6.6215931,6.599018758,6.705339346,6.707872955,6.826183565,6.68428522,6.756584263,6.712576199,6.567272095,6.899881426,6.705518706
"FAM13A",6.922355158,6.992376825,6.915117234,6.88578091,7.063774199,6.69312634,7.042152684,6.922816043,7.058928615,7.231178055,6.939911101,6.877535129,6.930823677,6.891576197,7.228324008,7.344884825
"G3BP1",8.872980879,9.021846571,9.133687691,9.11523573,8.920150845,8.780068232,8.912343992,8.920257296,9.079144839,9.239888224,8.970719338,9.106332266,9.196449372,8.742950421,8.919148653,9.227511055
"SUGP2",7.52202434,7.381295557,7.559290679,7.477036639,7.463117089,7.688604812,7.491414072,7.361028896,7.517930135,7.624646145,7.414447641,7.603513441,7.619722127,7.285696188,7.428369374,7.542635745
"EBI3",4.867530314,4.634357654,4.896645662,4.943827869,4.66149748,5.116665332,5.112159917,4.60678167,4.581879569,4.601454741,4.622240646,5.124773192,4.828902662,4.738422386,4.788854274,4.613583998
"ADGRG2",4.278737818,4.180551726,4.349288723,4.545166724,4.358502941,4.445252789,4.560352889,4.332088496,4.208368661,4.38036601,4.146844678,4.43535499,4.324409046,4.123377296,4.433177256,4.426180463
"MBNL2",5.47421935,5.696653183,5.43425531,5.654078758,5.647765416,5.206352586,5.703072087,5.771319042,5.711208953,5.496545489,5.515034781,5.756343604,5.630759885,5.638505875,5.350404534,5.621178477
"ABI2",6.843365554,6.837444203,6.789096642,6.823538763,6.499579948,6.894304008,6.805825571,6.680835622,6.809174954,6.544558516,6.673622647,6.717762363,6.952546976,6.759726046,6.716536847,6.580251932
"CEBPZ",6.848925335,7.225081738,6.980750972,6.638533805,7.765543037,6.519172311,7.267595932,6.851615106,7.193850001,8.269648411,7.168273055,7.009452622,6.91622783,7.083000724,8.489278244,9.270081667
"PLXNC1",9.113222939,8.993271244,8.57955143,8.976569351,8.039775188,8.938272184,9.037020162,8.788821247,8.447692334,8.109486437,8.708563764,8.95331216,8.616335765,8.433788049,7.022390599,7.869841091
"TRIM28",10.37442492,10.22930692,10.48675433,10.46134217,10.31775408,10.37641977,10.27360753,10.31033477,10.48242772,10.44577253,10.18903424,10.34448454,10.48510501,10.35760453,10.6302134,10.17030888
"AASS",4.857163882,4.523368465,4.386227232,4.446115646,4.233897335,4.351289691,4.657480723,4.208075084,4.595541523,4.746032407,4.558871212,4.59740054,4.789616507,4.764089908,4.326686321,4.370259679
"PDZK1IP1",11.21277783,11.35878945,9.271926816,11.01020375,10.89845338,10.6831288,11.15961237,11.77233432,11.33725979,10.46438751,11.82232165,11.65276972,11.7057939,11.35303471,10.4599861,9.500778251
"ATP6AP2",11.14556718,11.12904289,11.07127747,11.08788393,11.0630588,10.96512264,11.16230076,11.19347666,11.03222096,11.15370779,11.05958645,11.12270511,11.1047273,10.84102407,10.81997632,11.12919898
"CDH17",4.626691903,4.63241274,4.821116656,5.124973568,4.551837589,4.617493528,4.593204917,4.468540404,4.526690814,4.653077545,4.620399893,4.611036961,4.606582957,5.22852292,4.480170055,4.620125299
"FARP1",4.710925561,4.759126853,4.799525986,4.810167823,4.708031813,4.888946949,4.754504718,4.624361122,4.775938221,4.613305927,4.800476601,4.66410154,4.65146557,4.807418815,4.78380436,4.474005638
"LPAR6",6.615231038,7.340875897,7.136610509,6.735979261,8.511950324,6.020307397,7.013636346,7.548594032,7.506384248,9.036687064,7.662620533,6.97702644,7.085044254,7.263255674,9.117642933,10.33431623
"LPCAT3",6.747409036,6.544519379,6.796577813,6.785787795,5.699707297,6.926463627,6.68025434,6.5150047,6.624127452,6.520148631,6.331949331,6.922090424,6.528659507,6.206075456,6.04894935,6.351615073
"CHST4",5.360392523,5.296604856,5.27132277,5.424112535,5.203217014,5.533955388,5.452631144,5.407288076,5.476339429,5.337700165,5.446761216,5.512827631,5.37723965,5.337775535,5.158183882,5.014822014
"SLC25A13",5.918462073,6.155621487,5.64347504,5.872913487,6.088425361,5.8749089,5.968180413,6.114211966,5.958976469,6.409162845,6.038920119,5.815208928,6.061488187,6.00635956,6.597169224,6.353714904
"ZNF197",4.32351537,4.313082166,4.539616925,4.450229364,4.438032026,4.319678557,4.319575423,4.658637709,4.516183522,4.626026906,4.689407193,4.324842112,4.912106746,4.93991119,4.933683315,4.715342921
"SERF2",12.04488448,12.34902756,11.28498453,12.07750494,12.40758511,11.56652352,12.0516326,12.39534722,12.18829247,12.16080313,12.49543025,12.14175053,12.39165199,12.11699116,11.89883539,12.25027941
"CDH18",4.907324168,4.846851003,4.792682258,4.770284832,4.769899037,4.796232483,4.990646266,4.813131008,5.051678234,4.79333676,4.6504976,4.842580721,5.198922957,4.921488448,4.720988896,4.666295061
