""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"SH2B3",10.58003691,10.81786762,10.65980073,10.67437611,10.38792732,10.46420648,10.70074022,10.65770625,10.60976517,10.97598127,10.34027965,10.73045632,11.00788263,10.41266332,10.50855197,10.54419868
"CDH3",5.29348645,5.946001346,5.713882666,5.484687636,5.103687668,5.464522582,5.376823474,5.612617848,5.552977857,5.750313102,5.546889843,5.450034581,5.358384299,5.473201692,5.327887051,5.455406106
"GNE",7.340864246,7.595793425,7.261837574,7.390783304,7.639332435,7.036806565,7.437568101,7.449789793,7.266737199,7.552352092,7.438677012,7.302155838,7.61425825,7.275516463,7.27554171,7.252207329
"HCN4",4.490192577,4.689912005,4.552819421,4.602440224,4.716497766,4.769084314,4.371460454,4.574542705,4.775870425,4.908556631,4.967694296,4.560574917,4.558100621,4.826697364,4.538676944,4.704298465
"INSL5",4.47117153,4.558563471,4.568472924,4.220140568,4.276961747,4.239651744,4.346521109,4.324190957,4.491553783,4.646327142,4.322902425,4.467600605,4.271951394,4.365095707,4.4598739,4.280749762
"FRAT1",11.26115154,11.01870279,11.21507832,11.13170368,10.92280097,11.17406097,11.08022728,11.06732051,11.33284807,11.12731042,10.76823106,11.3373816,11.32290995,10.81952444,11.20854301,11.0369526
"TROAP",5.418813822,5.641396446,5.346615688,5.308012433,5.306329446,5.589990398,5.17641881,5.086739408,5.160283998,5.332785037,5.485497783,5.350499157,5.777865793,5.389402294,5.409497394,5.583344336
"MED16",8.479070727,8.46071404,8.412880588,8.257678276,8.450536261,8.160859027,8.225566898,8.315682891,8.365105862,8.427255183,8.3372763,8.307056112,8.582699168,8.249418455,8.312923906,8.340231325
"PIGK",4.655994859,5.361060453,4.926477064,5.08395752,5.754848023,5.326958775,6.313940768,5.483010478,5.509950494,5.587466154,6.159416708,5.718120815,5.081946024,5.692480848,5.85421237,5.871708807
"CDH4",4.385695321,4.644183537,4.505508111,4.345921761,4.460386847,4.60391366,4.34382087,4.202916683,4.428264315,4.773931549,4.472012094,4.427698305,4.731500275,4.502180069,4.243351719,4.513560809
"CHAF1A",6.687794817,6.626346609,6.691883603,6.518193277,6.469937668,6.494780205,6.459052745,6.501138377,6.661022175,6.757024382,6.528879121,6.533538356,6.690196636,6.453195758,6.59229881,6.52138212
"PARP2",6.593765947,6.949492922,6.58174463,6.619735602,6.959189572,6.516472667,6.693394005,6.53375892,6.618336477,6.684358694,6.782089914,6.784142419,6.739351226,6.666417184,6.75624336,6.720751631
"PARP3",6.762586197,6.717167829,6.622287695,6.575833078,6.790754706,6.865693069,6.705691603,6.805733615,6.665173346,6.947785367,7.016275432,6.777180153,6.777557353,6.789577463,6.714329538,6.70902832
"CDH5",4.444840442,4.734810315,4.470281177,4.388738892,4.515389967,4.857827615,4.328903515,4.664166086,4.559408388,4.672081242,4.419437194,4.313050691,4.540362979,4.614701114,4.452434425,4.678066454
"TOM1L1",3.829596991,3.967752494,3.860490529,3.721024155,3.825485662,3.67344299,3.640609256,3.732871032,3.688603621,3.72034354,3.57748701,3.585950234,3.720087442,3.538012766,3.796091761,3.654206111
"HMGXB4",8.254501767,8.290317641,8.134971294,8.214188602,8.536026025,8.283424948,8.32803673,8.239770688,8.417551843,8.325082069,8.421108715,8.221550692,8.215978134,8.316186503,8.252868545,8.345591078
"TOM1",8.497942754,7.918498482,8.376426088,7.998982539,8.027863861,8.179322773,8.104143231,8.118828454,8.196041714,8.256338659,8.025049355,8.470834021,8.203377311,7.928770268,8.118600885,7.993036355
"SH2D3A",6.127217057,5.878708704,5.91371786,5.881011027,6.488818184,5.995474425,5.903853377,5.999550597,6.00030263,5.899553415,6.203894975,5.671632579,5.991529457,6.192046531,5.960605497,6.092457162
"MAMLD1",5.009306331,5.284610251,5.236105798,5.187882869,4.806250112,4.839524949,4.800897532,5.071333568,5.256815615,5.055009653,5.006442552,4.99994978,5.231890435,4.989179959,5.272324396,5.196951443
"RANBP9",7.838053114,7.882440422,7.882090928,7.96638135,7.951434353,7.885808164,7.972358535,7.895071726,7.786411708,7.928599907,7.930565338,8.010749569,7.905488183,7.807337602,8.046131883,7.940574894
"DNAJB6",8.997028801,8.943113515,9.127032413,9.119536758,8.779271914,9.206524946,9.113893419,8.885683113,9.15791983,9.133996952,8.768181082,9.212719334,9.185326342,8.793753976,9.059744054,8.987339873
"CDH6",3.758647378,3.992573865,3.94037801,3.777151746,3.728399384,3.887358203,3.723491073,3.898592979,3.779242475,4.006834413,3.776926338,3.75973879,3.813423253,3.787430042,3.786259873,3.731996081
"SLC17A4",5.041453517,5.087526756,5.008124317,4.890169672,4.761816544,4.755085151,4.571858372,4.739625385,4.855181816,4.955530869,4.737322064,4.825906963,5.036798746,4.790402287,4.595841663,5.025518565
"SMC4",6.443189923,7.034147392,6.71895972,7.070644278,6.943875043,6.999942467,7.237349783,6.873529807,7.044149525,6.918239417,7.101983661,7.199759281,6.418204406,7.012618719,7.186206029,7.189292361
"GJC1",4.683521273,4.516943841,4.723685443,4.461757063,4.371807078,4.455083342,4.410869425,4.448536186,4.776050162,4.584035929,4.653830231,4.356465754,4.571774058,4.644106817,4.670025548,4.447257098
"AP1M2",6.753516834,6.682923688,6.748088787,6.739809033,6.667238213,6.860527065,6.528719236,6.791218829,6.927133877,6.832795848,7.041666713,6.768794609,6.945701782,6.813921855,6.637191057,6.612466145
"UBA2",8.932792833,9.394788966,9.23682189,9.497437234,9.721272022,9.492565029,9.743523641,9.495224907,9.183375621,9.339986725,9.865978125,9.381335143,9.276599957,9.654675783,9.439000295,9.565142772
"SAE1",9.312766454,9.456817875,9.228819598,9.244386666,9.521482628,9.324775634,9.456717632,9.410565703,9.310409751,9.335733966,9.553733107,9.411898536,9.368052354,9.388731327,9.369444951,9.410066721
"ABCC5",9.163658736,9.104869692,9.29718009,8.865834704,8.718625983,8.981251114,8.889234589,8.703000336,8.968742602,8.923207661,8.717406423,9.150320131,9.087503976,8.80976026,9.03280984,8.97232091
"ABCB6",6.117853298,6.293480549,6.108846596,5.963063714,5.976780741,5.757914978,6.029360556,5.990933282,6.159467539,5.857851502,6.018493751,6.007123601,6.442988632,5.984273312,6.054516892,5.840567108
"DNM1L",6.346146987,6.106248352,6.591187873,6.659961297,6.725443633,6.491710396,6.712518347,6.502670168,6.523645815,6.823827596,6.591386474,6.711697141,6.513362171,6.362050946,6.572581821,6.576264104
"CDH7",4.700719676,4.824019199,4.915975778,4.710409684,4.453816194,4.585694971,4.555127219,4.72596665,4.855073058,4.842679224,4.590081203,4.618329548,5.195237715,4.508775261,4.695363166,4.412715258
"ABCC9",3.932048466,4.000604573,3.957171283,3.797865159,3.803132146,3.732169843,3.975361009,3.890730033,3.845561681,3.877400841,4.067396021,3.874540209,3.994289329,3.896013417,4.108774232,3.881825279
"ABCF2",7.176967481,7.267539585,7.214251194,7.1319303,7.305580284,7.211369678,7.160591525,7.209978816,7.074068363,7.194242589,7.159966483,7.139070638,7.217616516,7.201737327,7.12695286,7.037634495
"NR1H3",5.492334665,5.712193509,5.749537852,5.484683176,5.821176688,5.629632051,5.786411496,5.610094824,5.850747248,5.834415432,5.664835183,5.939141427,5.89903464,5.723740176,5.566718524,5.868035577
"SCAMP2",10.0014291,9.653129844,9.947241105,9.897619808,9.780970301,9.789379984,9.664461503,9.800635316,9.860599423,9.883500081,9.646273631,9.695232004,9.618476703,9.714162755,9.684610478,9.628261642
"SCAMP3",9.435447082,9.652709846,9.462707702,9.318435891,9.701979918,9.343951552,9.45941344,9.406811776,9.532078526,9.458952183,9.662107331,9.305990436,9.446211749,9.499114085,9.295038421,9.517887325
"RWDD2B",7.070512221,7.402158656,7.12913772,7.039211259,7.433416671,7.071017563,7.291354165,7.174668066,7.057648825,7.47761257,7.388842777,7.148744717,7.387280837,7.357311056,7.174039571,7.353523738
"CDH8",4.744991494,4.484169278,4.633890422,4.554891675,4.573558982,4.545151826,4.475812269,4.605115668,4.655614413,4.723980282,4.445089195,4.551616819,4.771486083,4.769204527,4.705156749,4.657438133
"DPP3",7.452134588,7.647439574,7.334686793,7.434891864,7.313519395,7.303893855,7.441687564,7.437689491,7.554628305,7.546668414,7.416853746,7.523543324,7.74247604,7.183057262,7.359414145,7.412842197
"SNUPN",7.977703882,8.263065365,7.888063244,8.03492394,8.394528797,8.206576631,8.142556953,8.115996615,8.099129203,8.335039275,8.211902456,7.90818131,8.180341033,8.069572669,8.061745765,8.12647428
"HUWE1",7.808226999,7.913559487,7.787268467,7.50372287,7.320655059,7.498808273,7.280681967,7.57409948,7.436838796,7.566380763,7.363969526,7.562440397,7.685455955,7.44818424,7.4126951,7.440213159
"PTPRU",7.05094264,7.134178544,6.996226277,6.848608601,6.720444415,7.021792403,6.695929256,6.952758193,6.918827272,6.954321331,6.968138749,6.814614212,6.943442885,7.019173587,6.705596959,6.831760444
"TSPAN32",9.272178746,9.657371148,9.166980645,9.01471132,9.301798947,8.908265044,9.018424483,8.919083732,8.914323279,9.142547212,9.243813725,9.071826722,9.127746835,9.15650803,9.065681822,9.023282424
"TSSC4",8.037217429,8.034909766,8.115679962,7.954528859,8.227351974,7.978960823,8.039968904,8.079840559,8.029495638,8.335320922,8.120086202,7.811822892,7.903709121,7.987706421,8.034817717,7.943736147
"CDH9",4.179007464,3.939440749,3.804125999,3.680456,3.868106454,3.804466798,3.719197504,3.854671197,3.733401381,3.636928983,3.742916871,3.681288728,3.801112341,3.683556849,3.735943057,3.629328845
"USH1C",5.295852211,5.107244254,5.408037708,5.239004463,4.981305037,5.108791879,5.013825232,5.235169014,5.213842946,5.136497417,4.948769733,5.19443903,4.991694524,5.430707866,5.039891857,5.393148092
"PQBP1",8.844024038,8.845509366,8.78930544,8.823229,8.925999925,8.741109216,8.860020234,8.794312685,8.760564682,8.90829732,8.74755054,8.844197355,8.768846152,8.702909256,8.845633696,8.797087153
"EDIL3",3.995163489,3.996487202,3.965901123,4.117825534,3.934577146,4.223260488,3.942204108,4.139790749,4.021026584,3.959408745,4.05428458,3.799029293,4.191705389,4.025792729,4.12664903,3.895360938
"CERT1",9.41359002,8.108403834,9.224017921,9.18422413,9.023358686,9.003259683,9.218283017,8.941067859,9.521564941,9.108911929,8.817433205,9.041867826,7.929932879,9.010509556,9.463052517,9.370898759
"KCNK7",6.645402475,6.615569926,6.44362666,6.234397699,6.212505195,6.270976338,6.058073623,6.417368108,6.372865699,6.315980625,6.442212735,6.442006818,6.601557746,6.296138968,6.161584341,6.13295237
"CDH10",4.241096429,4.312763957,4.165077601,4.333004494,4.287763408,4.919969874,4.290007712,4.456502918,4.398423978,4.541400307,4.546000861,4.225173548,4.433301692,4.531060312,4.223334875,4.460683532
"UST",4.522883321,4.950535181,4.649102301,4.700587682,4.84014119,4.924940477,5.139835967,4.800604789,4.655863119,4.782400984,4.86363014,4.644506682,4.916818866,4.729213176,4.612302659,4.87152222
"ARPC5",12.43447999,12.65773431,12.58203642,12.65841194,12.42433066,12.62346974,12.71552412,12.61407639,12.60768776,12.72970567,12.47946336,12.74410575,12.48731728,12.55037551,12.56798567,12.54409254
"ARPC4",10.46679225,10.00157792,10.49196013,10.51410496,10.32997484,10.34719875,10.52596532,10.55407247,10.45374977,10.58398702,10.39186542,10.55868916,9.894844604,10.4121237,10.39676443,10.49749092
"ARPC1B",13.16353731,13.06466745,13.1735417,13.12385341,13.00498128,13.04648107,13.11177732,13.06110617,13.1231153,13.03088726,13.00769062,13.08996288,12.93880363,12.98472602,13.14544618,13.02267647
"ACTR3",11.16509926,11.35061846,11.38908333,11.5868629,11.63482092,11.60263889,11.76326428,11.53725911,11.48055089,11.56972895,11.60588142,11.68397149,11.38733691,11.54262516,11.60600021,11.62004724
"ACTR2",11.09291051,10.99954979,11.20702467,11.27743683,10.94648324,11.18573021,11.24765581,11.19080268,11.13444614,11.14176769,11.06662279,11.39654543,10.56451562,11.06718815,11.23376379,11.14351471
"TSPAN5",10.18814251,9.663493881,9.823988817,10.41285337,10.08342913,10.36739125,10.24212109,10.24566358,10.45378973,10.39005321,10.561791,9.429029692,10.0391875,10.86197547,10.91449147,10.41969777
"TSPAN3",8.004025963,7.981015058,7.974201574,8.218528657,8.711614234,8.162460646,8.400625479,8.309670215,8.070253045,8.263624716,8.58716361,8.150161497,8.181615267,8.325394985,8.354657716,8.46641826
"CDH11",3.97535801,4.105860627,3.952624886,3.980039854,3.914176163,3.957579932,3.866390083,3.962910305,4.045304658,3.976365244,3.90496903,3.938214421,4.121296971,3.89180803,3.841003224,3.755167613
"ADA",8.911256433,9.368613683,9.027466309,9.184101437,9.209928495,9.176632463,9.058729958,9.073923096,9.056908533,9.40491078,9.10398503,9.271146241,9.345695065,9.037743739,9.074715852,9.172249672
"TSPAN2",5.201081294,4.978517244,5.421301759,5.428814824,5.007886248,5.508100392,5.38592323,5.141590238,5.432560327,6.18380352,5.197202328,5.422656846,5.453459889,5.206639428,5.39012158,5.716739752
"NUBP2",9.370043559,9.396746021,9.149795283,9.202470912,9.681750784,9.459880995,9.359729668,9.243524811,9.275984435,9.278487789,9.509309299,9.353301048,9.245918827,9.36254853,9.260593347,9.502198746
"TSFM",7.857492975,7.869482831,7.677657954,7.838497689,7.855733884,7.794006707,7.847322847,7.773255092,7.843629784,7.838429835,7.960032538,7.707451699,7.917079175,7.965169782,7.926299311,7.839308131
"TSPAN1",6.340062664,6.310366478,6.167890532,6.1198722,5.65460474,6.128394226,6.047708811,6.025089983,6.232027262,6.253492328,6.244148293,6.226466898,6.450052588,6.36625691,5.930193644,6.140990615
"PPIF",9.359132595,9.072870007,9.311264114,9.23830299,9.00374111,9.115993725,9.130351884,9.20309646,9.09093552,9.404643182,8.980170552,9.258719036,9.093175273,9.012858494,9.100393079,9.032734443
"CTDSP2",9.875365125,9.691584599,9.797961264,9.793100508,9.578506018,9.823810107,9.572689841,9.934696784,9.783067791,9.807224212,9.613968277,9.628679403,9.775925122,9.844816108,9.830356715,9.76467173
"TRIM10",5.488643665,5.473457356,5.50484023,5.607776385,5.575192674,5.695133263,5.704289597,5.719741245,5.592728292,5.67569513,5.671160709,5.437047282,5.589975765,5.785963748,5.78211678,5.751946421
"ARPC2",12.69820664,12.86182874,12.70352049,12.79109338,12.88085874,12.7059591,12.76701188,12.69011572,12.88724334,12.82769215,12.84289343,12.86166734,12.67590703,12.68033576,12.75495367,12.6575778
"CDH12",3.581519157,3.513208322,3.775610372,3.683992448,3.592749098,3.628796468,3.532158555,3.520620398,3.72829557,3.757191119,3.576632381,3.564023107,3.445881877,3.804577533,3.345581297,3.3467707
"SGK2",4.607227766,4.387095761,4.751991082,4.625881726,4.69449763,4.906213628,4.665069897,4.668760289,4.501236159,4.522829819,4.49266885,4.612104255,4.941805139,4.625318698,4.313104982,4.773662318
"RAD50",5.247075384,5.539637091,5.418677863,5.45276538,5.845916387,5.436185086,5.768440993,5.621471755,5.622790414,5.569023961,5.733272024,5.633526599,5.133348138,5.740305833,5.780215357,5.573091972
"KIF20A",4.184436139,4.138917244,3.951875253,4.147535737,3.772190236,3.887133086,3.980344304,4.194453145,3.928953839,3.920187068,4.122677718,4.121847466,4.465686528,4.008127025,4.081692119,4.115588172
"PREB",9.096401073,9.088416273,8.941834833,8.912812378,9.166505794,8.923409726,9.006140903,8.878105019,9.007902705,9.086873264,9.004678158,9.096610276,8.99923245,8.92454582,8.944916506,9.030038971
"HIPK3",6.045514325,5.666244655,6.303334747,6.404632332,5.568953722,6.274795352,6.040320576,6.354987618,5.70910143,6.1951753,5.85302418,6.559930848,5.757883977,5.419441685,5.929393943,6.098183116
"FEM1B",5.173978822,5.310809938,5.482055392,5.299506144,5.682840984,5.569648687,5.585482586,5.701142051,5.608632202,5.666430762,5.664660251,5.440534969,5.330885709,5.712844428,5.434647391,5.654284319
"ACTR1B",8.951293716,9.00105895,8.946831462,9.017178627,9.123599331,8.960363534,9.068221259,8.918100239,8.918456087,8.985238589,9.098706685,8.950665613,8.818275413,9.036384436,8.887128206,9.01138992
"ACTR1A",9.570613712,9.456956434,9.468951061,9.411054404,9.084149325,9.346078739,9.298197494,9.452627236,9.468823084,9.665404226,9.147709259,9.494485887,9.594733748,9.165164483,9.429251259,9.271171401
"RASGRP1",9.719381873,10.23570262,9.870292232,10.04681157,10.36266758,9.898572943,10.15364287,9.871384035,9.77303864,9.943686785,10.26688185,9.811694443,9.541587859,10.02669513,10.03700353,10.05377799
"DNAL4",6.779902633,6.385669197,6.631619751,6.643937546,6.94471938,6.68989001,6.682020872,6.630428248,6.780861715,6.857502395,6.551213759,6.442690103,6.460319197,6.487112262,6.727360622,6.722956082
"ZNF263",8.118228773,8.318195327,8.060012256,8.052449956,8.530654895,8.092396114,8.239530214,8.138416797,8.186458403,8.133705406,8.405912115,8.095873827,8.163947152,8.2244971,8.237386052,8.211476823
"LRPPRC",8.029881243,8.446869088,8.166873858,8.196295143,8.742607089,8.162194535,8.52638292,8.263568078,8.23036531,8.156376918,8.567404214,8.317228504,8.097236504,8.343509883,8.436686942,8.414985775
"CDH13",3.636398181,4.172696234,3.769037256,3.834109756,3.925429746,3.915868289,4.123100587,3.826478054,3.69194571,3.706366015,4.066260493,3.757417201,3.736625567,3.762711274,3.902866074,3.97308219
"PDIA6",9.440114013,9.647431047,9.526801618,9.679983589,9.649242797,9.63136529,9.775134969,9.585915392,9.627211292,9.754063408,9.617690864,9.68046538,9.488112709,9.475420045,9.567792285,9.679708595
"TRAP1",8.730909934,8.899513333,8.580877324,8.533765391,8.870994625,8.579373722,8.671196768,8.642141678,8.606405394,8.770442031,9.053361213,8.576931259,8.711727352,8.751465637,8.657753093,8.891041411
"OPTN",8.6007629,9.239721692,8.508724377,8.957595916,9.188074991,8.989666146,9.178746154,9.279727089,9.024176487,9.043849829,9.191882147,8.721453201,9.2139932,9.355168407,9.246301585,9.186861062
"BCAP31",12.15568564,11.97934044,12.03262917,11.94863132,12.07216633,11.96386883,12.04702754,11.88513238,12.02668218,11.94944246,11.94959826,12.04360054,11.77222985,11.83911668,11.96668327,12.06579881
"CELA3A",5.114252973,5.059746404,4.826310879,4.730740625,4.774534183,5.094039468,4.917290878,4.963949574,4.706364735,4.990825886,4.968630827,4.884118782,4.709718954,5.017961633,4.85361229,4.817350277
"YAF2",6.458472048,6.606720592,6.169557372,6.45344815,6.639167294,6.552242007,6.760171996,6.322282308,6.324139708,6.510369902,6.336128708,6.659868466,6.440422486,6.471254178,6.482528987,6.682985403
"ARFRP1",7.589344455,7.302793085,7.496757235,7.484087147,7.474128925,7.314848082,7.47682001,7.548416224,7.326028881,7.535305388,7.479968116,7.351970368,7.42448505,7.523962854,7.527544308,7.368847658
"CDH15",5.348607964,5.371830777,5.461453748,5.288149014,5.115978076,5.193000025,5.319872361,5.162159653,5.311347023,5.212711674,5.261735618,4.980904617,5.197942138,5.158820864,5.214826152,5.017173845
"TOB1",8.982213703,9.542131094,9.151267262,9.348647683,9.414697812,9.274438333,9.309938138,9.052789409,8.899597912,9.26480102,9.202357427,9.237387609,9.377763943,9.188490496,9.068862618,9.164157056
"AKAP9",6.696816825,6.875474635,6.668697006,6.591342709,6.549047137,6.574815516,6.662816606,6.524045095,6.679490285,6.684433908,6.74722034,6.746067233,6.769946853,6.700225767,6.720227878,6.622517588
"FAM13A",6.901530807,7.181610052,6.681890137,6.990949208,6.956946453,6.668963218,6.916320458,6.985757013,7.013741552,7.094558597,7.00256921,6.816555925,6.892468861,7.084458061,6.919287461,7.08689516
"G3BP1",8.786346774,8.767536614,8.844160675,8.9250569,8.776228413,8.929571228,8.856928064,8.769520954,8.815696503,8.989963299,8.894324641,8.8945118,8.850312344,8.816411846,8.793061996,8.952835781
"SUGP2",7.533165058,7.342663696,7.524864478,7.442190188,7.446456146,7.317497876,7.497832493,7.300619831,7.386314463,7.566761378,7.538445279,7.40625131,7.395780012,7.580584464,7.565852154,7.480047923
"EBI3",4.620082382,4.76460927,4.685541509,4.814778444,4.72307556,4.636582517,4.83319335,4.643562557,4.665447086,4.848460492,4.940851433,4.462381725,5.147396528,4.473564827,4.500878583,4.683014904
"ADGRG2",4.357270965,4.46786941,4.453760291,4.293705277,4.405286817,4.416515187,4.463894277,4.382975308,4.564508608,4.305761776,4.390696045,4.586678282,4.671991459,4.491975877,4.026057014,4.584386993
"MBNL2",5.354144803,5.313512236,5.309726956,5.60928641,5.440064348,5.654583394,5.713719443,5.523655302,5.395050882,5.537498033,5.565006899,5.504271556,5.52064662,5.665082225,5.679299276,5.518253416
"ABI2",6.470207429,6.779337406,6.732241513,6.693415315,6.497067906,6.491763374,6.498518425,6.784736914,6.734359234,6.544304799,6.87231118,6.487144378,6.721224131,6.639192623,6.526104958,6.547797491
"CEBPZ",6.589070393,7.291430434,6.730837415,6.851156148,7.104288754,7.145354087,7.645458055,6.928646734,6.770892805,6.690137596,7.3753742,6.951631551,7.024536896,7.016666187,7.526397033,7.247129284
"PLXNC1",9.345575785,8.117482579,9.26785236,9.178638834,8.165433973,8.82709596,8.81686661,9.0952551,8.782840892,8.962770545,8.603121676,9.070680324,7.838333644,8.75226711,9.248994054,8.655261876
"TRIM28",10.40587536,10.49066835,10.29724867,10.16075332,10.55578089,10.04985506,10.24028346,10.13641019,10.18167243,10.24325768,10.20909347,10.19834393,10.4213539,10.20349048,10.18421247,10.16734321
"AASS",4.495950972,4.523391987,4.856746942,4.398630956,4.460294262,4.145971174,4.516530675,4.275131348,4.539270984,4.90394745,4.506540765,4.36450121,4.630235923,4.275251888,4.402474657,4.502995307
"PDZK1IP1",10.99297493,11.16007759,10.5203346,11.16138395,11.59806458,11.3930184,11.33549834,11.76190519,11.60011837,11.46066536,11.60604829,10.82886906,11.71907854,11.9358094,11.69392645,11.62637591
"ATP6AP2",10.93345069,10.98944942,11.0491896,11.19587277,10.87966786,11.10741191,11.13564921,11.08024206,10.88647234,11.12742097,11.03441929,11.10914139,10.97280905,10.92006987,10.96495487,10.96158922
"CDH17",4.781769863,5.140873825,4.544164229,4.343906832,4.806978941,4.439657276,4.512733437,4.860194678,4.601269644,4.812720483,4.646987618,4.726924868,4.626637309,4.540751827,4.626989574,4.554823743
"FARP1",4.675064308,4.795836441,4.898931594,4.770987643,4.70032303,4.820913659,4.754852928,4.774259379,4.839683326,4.979385377,4.830579532,4.707804309,4.823771502,4.693351206,4.72984296,4.784086379
"LPAR6",6.175503439,6.619198957,6.333505454,6.747604899,7.550813601,6.65693876,7.586271592,6.979072222,7.19534549,7.28589716,7.67599584,7.132554592,6.248004096,6.939306375,7.44808336,7.208154607
"LPCAT3",6.999623518,6.721356865,6.939262982,6.819286068,6.053538211,6.790610384,6.702236644,6.792022295,6.74111171,6.872285985,6.360236529,7.036023687,6.475395679,6.554253632,6.884635315,6.76573651
"CHST4",5.463812923,5.835049022,5.600123202,5.404014413,5.358431113,5.496514234,5.163100857,5.425173298,5.315215956,5.427819913,5.324901674,5.219243269,5.283099988,5.44830555,5.408318151,5.537256674
"SLC25A13",5.782645521,6.09360724,5.679781351,5.769908982,5.791733053,5.735415316,5.9137095,5.965552337,5.825186241,5.917940468,6.146457683,5.775755799,6.366001239,5.589740989,5.72287702,5.59046019
"ZNF197",4.418025799,4.597518839,4.616287244,4.659546334,4.471801438,4.5398113,4.598022617,4.554481808,4.642446265,4.618834718,4.700073815,4.543534341,4.514786485,4.681648026,4.444260915,4.48975013
"SERF2",11.99330166,11.79421648,11.80094592,12.27526767,12.43234671,12.39097199,12.51230527,12.40767345,12.40842563,12.21757083,12.41760364,11.94205027,11.71173453,12.49762929,12.41789558,12.30754419
"CDH18",4.895769406,5.211573514,4.726090785,4.785455516,4.531292664,4.740493696,4.553413586,4.777249032,4.855542853,4.702090152,4.759930182,4.664308356,4.849446569,4.841157135,4.972058165,4.845722091
