"from_symbol","to_symbol","combined_score"
"DIMT1","MAK16",0.763
"RPL22L1","MAK16",0.775
"MAK16","EBNA1BP2",0.999
"MAK16","GNL2",0.945
"RRP36","MAK16",0.806
"MAK16","DDX27",0.903
"MAK16","RPL30",0.918
"MAK16","PUM3",0.966
"MAK16","POLR1E",0.72
"MAK16","RPL26L1",0.848
"DCAF13","MAK16",0.748
"P2RY1","MAK16",0.746
"MAK16","RRP1",0.983
"PA2G4","MAK16",0.754
"MAK16","RRP15",0.972
"MAK16","DDX52",0.837
"TRMT6","MAK16",0.703
"NIP7","MAK16",0.993
"TMA16","MAK16",0.767
"RPL4","MAK16",0.963
"PES1","MAK16",0.994
"PNO1","MAK16",0.705
"NOP53","MAK16",0.864
"MAK16","AATF",0.706
"WDR3","MAK16",0.861
"MAK16","PWP1",0.839
"RRP1B","MAK16",0.985
"MAK16","NOP14",0.88
"RPL18A","MAK16",0.844
"NOL12","MAK16",0.719
"MAK16","RPL14",0.892
"DDX10","MAK16",0.782
"RPL21","MAK16",0.853
"NAT10","MAK16",0.734
"IMP4","MAK16",0.845
"NOB1","MAK16",0.834
"NOC2L","MAK16",0.99
"MAK16","GNL3",0.976
"PPAN","MAK16",0.906
"MAK16","RPF2",0.98
"MAK16","GNL3L",0.954
"MAK16","RPL35A",0.848
"MAK16","GPATCH4",0.863
"NHP2","MAK16",0.814
"MAK16","RPF1",0.998
"MAK16","NOL10",0.911
"RPL37","MAK16",0.842
"RPL3","MAK16",0.888
"MAK16","NSUN6",0.917
"MAK16","WDR43",0.872
"MAK16","RPL31",0.909
"MAK16","DOCK4",0.809
"MAK16","LTV1",0.949
"MPHOSPH10","MAK16",0.875
"LYAR","MAK16",0.861
"MAK16","TBL3",0.822
"RSL24D1","MAK16",0.997
"MAK16","WDR36",0.864
"MAK16","MRPL22",0.758
"MAK16","RPLP0",0.865
"MAK16","DNTTIP2",0.812
"MAK16","RPL32",0.975
"MAK16","RPL27",0.858
"MAK16","POLR1B",0.709
"RPL22","MAK16",0.77
"MAK16","BMS1",0.886
"MAK16","UTP11",0.917
"CEBPZ","MAK16",0.878
"TSR1","MAK16",0.87
"MAK16","WDR74",0.997
"POLR1F","MAK16",0.892
"MAK16","NOC3L",0.997
"MAK16","GTPBP4",0.997
"MAK16","IFI35",0.771
"MAK16","FTSJ3",0.997
"MAK16","DDX24",0.805
"WDR12","MAK16",0.998
"GRWD1","MAK16",0.81
"MAK16","PAK1IP1",0.884
"UTP3","MAK16",0.891
"RRP9","MAK16",0.83
"MAK16","RPL13A",0.758
"RPL38","MAK16",0.87
"BRIX1","MAK16",0.997
"PINX1","MAK16",0.845
"AGBL5","TTLL6",0.702
"CD300C","CD300A",0.719
"TYROBP","CD300A",0.745
"RNASE2","CD300A",0.767
"CD300A","CD300LF",0.762
"CD300A","PTPN6",0.725
"ERGIC2","SEL1L3",0.788
"DERL2","ERGIC2",0.867
"ERGIC2","DERL3",0.848
"SEL1L","ERGIC2",0.8
"ERGIC3","ERGIC2",0.999
"UBN1","ERGIC2",0.846
"GTPBP3","ERGIC2",0.931
"CENPC","DDX3Y",0.728
"RPS4Y1","DDX3Y",0.963
"DDX3Y","TOP1",0.786
"PPP1CC","DDX3Y",0.827
"DDX3Y","EIF1AY",0.999
"KDM5D","DDX3Y",0.999
"WNK4","SCNN1A",0.84
"CFTR","SCNN1A",0.821
"NR3C2","SCNN1A",0.744
"SCNN1B","SCNN1A",0.999
"TRPM4","SCNN1A",0.776
"SCNN1A","NEDD4",0.972
"PRSS8","SCNN1A",0.729
"WNK1","SCNN1A",0.832
"SCNN1A","NEDD4L",0.998
"SCNN1A","SGK1",0.825
"SCNN1A","WWP1",0.723
"MAPK3","ETS2",0.929
"FOS","ETS2",0.867
"ERF","ETS2",0.807
"CDK10","ETS2",0.951
"MAPK1","ETS2",0.945
"CREBBP","ETS2",0.817
"ETS2","ETS1",0.958
"SRF","ETS2",0.847
"EP300","ETS2",0.795
"TP53","ETS2",0.97
"ETS2","JUN",0.71
"RUNX1","ETS2",0.763
"ETS2","ID1",0.958
"ETS2","GATA3",0.701
"MAP4","ANP32A",0.775
"MAP4","MARK3",0.853
"MAP4","STMN1",0.73
"LMAN1","F8",0.939
"F8","THBD",0.872
"F8","F10",0.997
"ST14","F8",0.875
"VWF","F8",0.999
"PROC","F8",0.96
"F8","F8A1",0.886
"F12","F8",0.757
"F8","MCFD2",0.97
"TPST2","F8",0.769
"F3","F8",0.942
"F8","PROS1",0.901
"FN1","F8",0.975
"TFPI","F8",0.702
"TPST1","F8",0.773
"F8","ADAMTS13",0.95
"CUX1","BANP",0.741
"GOLGA5","CUX1",0.885
"RB1","CUX1",0.739
"CUX1","SATB2",0.755
"CUX1","CCNA2",0.77
"BCL11B","CUX1",0.821
"CUX1","EWSR1",0.834
"STAT3","CUX1",0.758
"ICAM3","MSN",0.829
"RIPOR2","MSN",0.807
"MSN","CDC42",0.769
"NCF1","MSN",0.705
"PLS1","MSN",0.862
"MSN","ICAM2",0.901
"MSN","GSN",0.749
"MSN","CTNNB1",0.73
"MSN","TPRN",0.813
"MSN","ESPN",0.712
"SELPLG","MSN",0.793
"MSN","RHOA",0.899
"MSN","PTEN",0.704
"MSN","ACTG1",0.959
"MSN","RDX",0.999
"MSN","SLC9A3R2",0.908
"VCAM1","MSN",0.982
"PDPN","MSN",0.837
"STAT4","MSN",0.761
"EGFR","MSN",0.716
"SLC9A1","MSN",0.997
"MSN","TLN2",0.748
"MSN","MYO7A",0.896
"TLN1","MSN",0.718
"EPB41L1","MSN",0.827
"MSN","SPN",0.97
"MSN","SRC",0.748
"MSN","DCTN1",0.718
"VASP","MSN",0.802
"RAB11A","MSN",0.795
"FN1","MSN",0.739
"PLEK","MSN",0.749
"ANK3","MSN",0.742
"CLIC5","MSN",0.841
"MSN","L1CAM",0.761
"MSN","FLNA",0.834
"PRKCE","MSN",0.907
"MSN","ARHGDIA",0.8
"MSN","WHRN",0.727
"MSN","ACTB",0.975
"MSN","GRB2",0.809
"MYH9","MSN",0.941
"PXN","MSN",0.765
"SLC9A3R1","MSN",0.999
"MSN","CFL1",0.769
"CD46","MSN",0.985
"MSN","TWF1",0.821
"ICAM1","MSN",0.991
"SLC9A3","MSN",0.709
"MSN","SELL",0.863
"MSN","CD44",0.996
"VCL","MSN",0.951
"SDC2","MSN",0.912
"MSN","MYO1C",0.824
"EZR","MSN",0.999
"MSN","SYK",0.745
"VAPA","VPS13A",0.804
"VPS13A","XK",0.954
"EEA1","RAB5B",0.961
"PIK3C3","RAB5B",0.939
"RAB5B","GAPVD1",0.799
"RAB5B","CD63",0.727
"RAB5B","RAB5C",0.966
"RAB5B","RABEP1",0.731
"RAB5B","GDI2",0.761
"RIN3","RAB5B",0.929
"RAB5B","RABGEF1",0.807
"RIN1","RAB5B",0.969
"RIN2","RAB5B",0.936
"RAB5A","RAB5B",0.999
"RAB5B","GDI1",0.904
"NBR1","RAB5B",0.785
"RAB7A","RAB5B",0.729
"RAB5B","DENND1A",0.715
"MYL9","MYLK",0.989
"MYLK","PPP1R12B",0.742
"MYLK","PRKACB",0.907
"MYLK","MYH10",0.807
"PAK2","MYLK",0.766
"PRKCE","MYLK",0.905
"MYLK","MYH11",0.947
"MYLK","MYL6",0.939
"MYLK","LMOD1",0.822
"MYLK","TPM4",0.707
"MYH9","MYLK",0.77
"ITGB5","MYLK",0.76
"TPM1","MYLK",0.857
"MYLK","MYL12B",0.946
"MYLK","CALM1",0.992
"KALRN","MYLK",0.819
"MYLK","ACTG2",0.856
"VCL","MYLK",0.814
"MYLK","TPM2",0.82
"MYLK","TPM3",0.75
"CALM3","MYLK",0.999
"PRKACA","MYLK",0.908
"MYLK","CALD1",0.832
"MYLK","PPP1R12A",0.739
"CNN1","MYLK",0.703
"ACTA2","MYLK",0.89
"MYLK","CTTN",0.708
"MYLK","CALM2",0.935
"ARHGAP31","MYLK",0.816
"MYLK","MYL12A",0.972
"MYLK","MYL6B",0.909
"PAK1","MYLK",0.83
"CLDN7","TACSTD2",0.966
"CLDN7","CTNNB1",0.754
"TJP1","CLDN7",0.999
"CLDN7","TJP3",0.99
"CLDN7","PATJ",0.902
"CLDN7","CLDN3",0.864
"CLDN7","PARD3",0.742
"CLDN7","CLDN4",0.953
"CLDN7","F11R",0.982
"CLDN2","CLDN7",0.839
"MARVELD2","CLDN7",0.964
"SCARB1","CLDN7",0.893
"CLDN7","ITGB1",0.821
"MARVELD3","CLDN7",0.756
"ESAM","CLDN7",0.836
"CLDN7","CLDN9",0.701
"ITGA2","CLDN7",0.859
"CLDN7","TSPAN8",0.914
"EFNB1","CLDN7",0.771
"OCLN","CLDN7",0.999
"CDH1","CLDN7",0.923
"CLDN12","CLDN7",0.93
"CLDN7","CLDN5",0.878
"CLDN7","CD44",0.894
"CLDN7","CLDN23",0.78
"CD81","CLDN7",0.997
"CLDN7","CD9",0.746
"EPCAM","CLDN7",0.993
"SIPA1L3","LZTS3",0.718
"LZTS3","SHANK3",0.955
"LZTS3","SIPA1L1",0.95
"EPSTI1","PARP9",0.9
"OAS2","PARP9",0.875
"PARP9","DDX60",0.883
"RTP4","PARP9",0.805
"CMPK2","PARP9",0.769
"PARP12","PARP9",0.752
"SP110","PARP9",0.775
"PARP9","TRIM22",0.747
"PARP9","ISG15",0.857
"PARP9","XAF1",0.894
"PARP9","STAT1",0.943
"PARP9","OAS1",0.87
"PARP9","MX1",0.847
"PARP9","PARP1",0.882
"PARP9","IFI44L",0.931
"PARP9","IFIT2",0.774
"PARP9","IRF9",0.843
"PARP9","DDX58",0.83
"PARP9","IFIT3",0.925
"PARP9","IRF7",0.774
"PLSCR1","PARP9",0.713
"PARP9","GDAP2",0.739
"PARP9","GBP1",0.814
"PARP9","HELZ2",0.804
"STAT2","PARP9",0.72
"OAS3","PARP9",0.861
"EIF2AK2","PARP9",0.774
"SAMD9L","PARP9",0.872
"DTX3L","PARP9",0.999
"PARP9","IFI44",0.929
"PARP9","IFIH1",0.888
"PARP9","DTX3",0.848
"PARP9","SAMD9",0.804
"PARP9","PARP14",0.942
"PARP9","IFI35",0.882
"PARP9","IFIT1",0.751
"PARP9","PARP4",0.723
"PARP9","RSAD2",0.866
"DDX60L","PARP9",0.807
"RIN1","ANKS1A",0.79
"DAB2IP","ANKS1A",0.771
"EGFR","ANKS1A",0.752
"USP24","EIF2B3",0.773
"EIF2B3","RABIF",0.849
"EIF2B3","EIF2S2",0.999
"TGDS","EIF2B3",0.818
"EIF2S1","EIF2B3",0.999
"EIF2B3","EIF2B1",0.999
"EIF2S3","EIF2B3",0.999
"EIF2B2","EIF2B3",0.999
"EIF5","EIF2B3",0.753
"EIF2B3","EIF2B4",0.999
"EIF2B3","EIF2B5",0.999
"EIF2S3B","EIF2B3",0.889
"EIF2B3","OPN3",0.742
"KDR","NRP2",0.944
"SEMA3F","NRP2",0.999
"FLT4","NRP2",0.992
"NRP2","PGF",0.968
"NRP2","PLXNA1",0.997
"NRP2","SEMA3B",0.974
"SEMA3G","NRP2",0.822
"PLXNC1","NRP2",0.9
"VEGFB","NRP2",0.766
"NRP2","PLXNA2",0.953
"PLXNB1","NRP2",0.856
"NRP2","VEGFC",0.996
"NRP1","NRP2",0.967
"SEMA3A","NRP2",0.996
"NRP2","PLXNA3",0.996
"SEMA3C","NRP2",0.992
"SEMA6A","NRP2",0.924
"FLT1","NRP2",0.971
"PLXND1","NRP2",0.943
"MYH10","MYL6B",0.98
"MYH10","MYL12A",0.983
"MYH10","ACTG1",0.959
"MYH10","KLF5",0.702
"ACTA2","MYH10",0.959
"MYLK","MYH10",0.807
"MYH10","MYH14",0.915
"MYH10","CDC42",0.712
"SHROOM3","MYH10",0.736
"MYH10","TPM2",0.703
"MYH10","MYL5",0.819
"MYH10","ACTG2",0.941
"MYH10","MYL12B",0.987
"TPM1","MYH10",0.722
"MYH9","MYH10",0.985
"MYH10","TPM4",0.756
"MYH10","ACTB",0.957
"MYH10","MYL6",0.997
"MYH10","MYH11",0.938
"IQGAP1","MYH10",0.776
"MYL9","MYH10",0.996
"PLEKHG4","CDC42",0.819
"ATXN7","PLEKHG4",0.745
"PLEKHG4","SPTBN2",0.881
"ATXN1","PLEKHG4",0.748
"LAMC1","COL4A2",0.814
"MMP2","COL4A2",0.783
"COL10A1","COL4A2",0.823
"COL4A2","COL6A1",0.81
"COL4A2","AGRN",0.725
"COL4A2","SERPINH1",0.88
"PLOD1","COL4A2",0.787
"COL4A2","MSR1",0.823
"COL4A2","COL4A1",0.999
"COL12A1","COL4A2",0.757
"LAMA4","COL4A2",0.798
"ITGB4","COL4A2",0.827
"COL6A3","COL4A2",0.792
"COL4A2","COL5A1",0.872
"COL4A2","COL5A2",0.909
"ITGA11","COL4A2",0.775
"COL27A1","COL4A2",0.77
"ITGB6","COL4A2",0.717
"COL4A2","ITGA7",0.769
"COL4A2","ITGB1",0.776
"COL4A2","SDC1",0.721
"ITGA2","COL4A2",0.765
"LAMA5","COL4A2",0.724
"COL6A2","COL4A2",0.813
"COL4A2","COL15A1",0.777
"ITGAV","COL4A2",0.841
"COL4A2","ITGB3",0.748
"NID2","COL4A2",0.734
"PLOD3","COL4A2",0.802
"COL1A2","COL4A2",0.786
"COL4A2","COL16A1",0.759
"ITGB8","COL4A2",0.798
"COL18A1","COL4A2",0.733
"PTK2","COL4A2",0.724
"COL5A3","COL4A2",0.751
"FN1","COL4A2",0.75
"NID1","COL4A2",0.823
"ITGA1","COL4A2",0.893
"COL8A1","COL4A2",0.712
"ITGA9","COL4A2",0.74
"ITGB5","COL4A2",0.857
"COL4A2","ITGA4",0.744
"ITGA3","COL4A2",0.784
"ITGA5","COL4A2",0.803
"COL3A1","COL4A2",0.817
"COL4A2","ITGA6",0.769
"COL4A2","COL11A1",0.715
"COL4A2","CD44",0.925
"P3H1","COL4A2",0.708
"COL4A2","ITGA8",0.752
"LAMB1","COL4A2",0.738
"UGT2B17","CES1",0.777
"MGLL","CES1",0.808
"NAT2","CES1",0.921
"GUSB","CES1",0.981
"CLEC14A","CES1",0.782
"CES1","CTSA",0.723
"UGT2B7","CES1",0.803
"CES1","ESD",0.795
"CES1","RNGTT",0.798
"CES1","NAT1",0.915
"CES1","CDA",0.916
"HINT1","CES1",0.718
"CES1","CES2",0.943
"CES1","NCEH1",0.887
"LIPE","CES1",0.782
"UGT2A3","CES1",0.782
"UGT2B15","CES1",0.789
"UGT1A10","CES1",0.824
"DPP4","XPNPEP2",0.946
"DPP4","TMPRSS2",0.88
"BSG","DPP4",0.919
"ACE","DPP4",0.874
"DPP4","PTPRC",0.99
"SI","DPP4",0.887
"DPP4","ABCC2",0.708
"SLC5A1","DPP4",0.762
"DPP4","ACE2",0.999
"DPP4","NOX1",0.876
"DPP4","DNPEP",0.845
"DPP4","ITGB1",0.967
"APEH","DPP4",0.733
"DPP4","PRCP",0.967
"DPP4","CXCL12",0.832
"ENPEP","DPP4",0.79
"DPP4","CXCL2",0.754
"DPP4","MME",0.962
"ANPEP","DPP4",0.931
"CXCL10","DPP4",0.777
"NAALADL1","DPP4",0.776
"CCL2","DPP4",0.714
"MEP1A","DPP4",0.926
"DPP4","PREP",0.941
"FN1","DPP4",0.983
"DPP4","DPP7",0.871
"DPP4","CD9",0.882
"ATRN","DPP4",0.711
"CAV1","DPP4",0.991
"DPP4","CXCR4",0.985
"CD7","DPP4",0.751
"DPP4","ADA",0.999
"CD4","DPP4",0.774
"IGF2R","DPP4",0.945
"CLIP3","CYLD",0.92
"PLAGL1","CDKN1C",0.709
"PLAGL1","GRB10",0.823
"PLAGL1","NNAT",0.705
"TP53","PLAGL1",0.856
"MEST","PLAGL1",0.871
"TOPORS","SPIN1",0.751
"MARK4","TOPORS",0.72
"TOPORS","PRPF8",0.789
"TOPORS","SUMO1",0.869
"PRPF3","TOPORS",0.806
"KLHL7","TOPORS",0.811
"TOPORS","MZT2B",0.72
"MZT2A","TOPORS",0.72
"TOPORS","UBE2D1",0.829
"TOPORS","TOP1",0.939
"TOPORS","CENPJ",0.726
"TUBGCP6","TOPORS",0.744
"PLK1","TOPORS",0.761
"IMPDH1","TOPORS",0.777
"TOPORS","BLOC1S2",0.776
"TP53","TOPORS",0.952
"TOPORS","TUBGCP5",0.72
"PRPF31","TOPORS",0.8
"SNRNP200","TOPORS",0.741
"TOPORS","MZT1",0.731
"TUBGCP4","TOPORS",0.739
"UBE2I","TOPORS",0.9
"TOPORS","RPGR",0.719
"TOPORS","BRCA1",0.752
"ZNF513","TOPORS",0.709
"RP9","TOPORS",0.799
"ROM1","TOPORS",0.701
"GUCA1B","TOPORS",0.709
"PCMTD1","PLEKHA7",0.728
"ETF1","RPL7A",0.943
"RPL27A","ETF1",0.964
"ETF1","RPS10",0.924
"ETF1","RPL36",0.91
"ETF1","RPL6",0.949
"RPL13","ETF1",0.948
"ETF1","UPF1",0.991
"ETF1","EIF3A",0.738
"CDH1","ETF1",0.8
"RPL7","ETF1",0.953
"ETF1","RPL9",0.945
"ETF1","RPL18",0.935
"ETF1","KEAP1",0.781
"RPS21","ETF1",0.919
"ETF1","EEF1B2",0.702
"ETF1","RPL11",0.937
"ETF1","RPS24",0.929
"ETF1","RPL10",0.923
"ETF1","RPS18",0.938
"ETF1","RPL34",0.938
"ETF1","RPL5",0.938
"RPL19","ETF1",0.925
"ETF1","RPS16",0.942
"RPS12","ETF1",0.945
"ETF1","RPSA",0.971
"ETF1","CCDC124",0.807
"RPL35","ETF1",0.906
"ETF1","RACK1",0.919
"RPL15","ETF1",0.946
"ETF1","RPS19",0.931
"ETF1","RPL23",0.922
"ETF1","RPS28",0.934
"PA2G4","ETF1",0.936
"ETF1","RPL26L1",0.913
"ETF1","RPS5",0.93
"PABPC1","ETF1",0.735
"UPF2","ETF1",0.864
"ETF1","RPS4X",0.945
"ETF1","RPS7",0.946
"RPL4","ETF1",0.944
"EIF4A1","ETF1",0.776
"SMG9","ETF1",0.958
"ETF1","RPS17",0.908
"ETF1","RPL30",0.939
"EIF5","ETF1",0.775
"ETF1","ZBTB8OS",0.754
"EIF2S3","ETF1",0.779
"ETF1","EIF3B",0.801
"ETF1","RPL26",0.94
"ETF1","UBA52",0.898
"ETF1","RPS6",0.94
"ETF1","RPL37A",0.917
"ETF1","RPL24",0.908
"ETF1","TRMT112",0.822
"ETF1","RPS15",0.923
"RPS2","ETF1",0.964
"ETF1","RPS8",0.956
"ETF1","RPL17",0.921
"ETF1","SMG1",0.999
"ETF1","RPL23A",0.923
"ETF1","RPS20",0.965
"RPL8","ETF1",0.963
"EEF1A1","ETF1",0.959
"ETF1","RPL10A",0.923
"ETF1","RPS25",0.919
"ETF1","RPL35A",0.945
"ABCE1","ETF1",0.999
"RPL37","ETF1",0.901
"ETF1","RPL31",0.952
"RPL3","ETF1",0.952
"ETF1","RPS27",0.913
"ETF1","EIF2S2",0.731
"ETF1","RPL28",0.943
"CCT8","ETF1",0.754
"EIF3J","ETF1",0.75
"RPS11","ETF1",0.924
"SEC61B","ETF1",0.842
"GSPT2","ETF1",0.997
"RPS4Y1","ETF1",0.908
"N6AMT1","ETF1",0.838
"ETF1","RPS29",0.915
"RPL36AL","ETF1",0.943
"EIF2S1","ETF1",0.865
"ETF1","RPL14",0.945
"RPL21","ETF1",0.929
"ETF1","EIF3I",0.839
"ETF1","UPF3A",0.835
"EEF2","ETF1",0.796
"RPL18A","ETF1",0.931
"RPS26","ETF1",0.947
"RPS23","ETF1",0.972
"ETF1","SMG8",0.973
"ETF1","EPRS1",0.794
"ETF1","RPL39",0.916
"ETF1","RPL13A",0.93
"RPL38","ETF1",0.904
"ETF1","RPS9",0.943
"ETF1","GTPBP4",0.842
"RPS15A","ETF1",0.927
"ETF1","RPLP2",0.706
"ETF1","RPS14",0.923
"ETF1","RPL12",0.981
"RPS3","ETF1",0.959
"ETF1","RPS13",0.959
"RPS3A","ETF1",0.945
"RPS27A","ETF1",0.962
"ETF1","RPLP0",0.953
"ETF1","RPL32",0.916
"ETF1","RPL27",0.952
"RPL22","ETF1",0.909
"RPL29","ETF1",0.917
"ETF1","RPL36A",0.94
"ETF1","GSPT1",0.999
"ETF1","JMJD4",0.72
"ETF1","FAU",0.959
"ETF1","HBS1L",0.914
"TIMP2","MMP17",0.837
"MMP17","FURIN",0.773
"MMP17","GNAI1",0.903
"GNAI2","MMP17",0.903
"HBEGF","MMP17",0.92
"TIMP1","MMP17",0.706
"MMP17","GNAI3",0.903
"MMP14","MMP17",0.732
"REXO1","SCAF1",0.815
"PTPN23","SCAF1",0.725
"ERF","SCAF1",0.999
"SCAF1","PRR12",0.802
"NACC1","SCAF1",0.787
"DCTPP1","RRM2",0.922
"KIF23","RRM2",0.763
"RRM2","ENTPD1",0.914
"RRM2","CDCA8",0.861
"RRM2B","RRM2",0.997
"SHCBP1","RRM2",0.834
"ENTPD2","RRM2",0.918
"RRM2","PRIM2",0.746
"RRM2","KIF20A",0.935
"NME3","RRM2",0.75
"RRM2","HJURP",0.866
"PKM","RRM2",0.924
"RRM2","KPNA2",0.743
"RRM2","EIF4G1",0.852
"AK7","RRM2",0.748
"ODC1","RRM2",0.744
"E2F1","RRM2",0.798
"AK1","RRM2",0.754
"RRM2","FZR1",0.827
"MAD2L1","RRM2",0.883
"TPX2","RRM2",0.943
"RRM2","CCNA2",0.939
"RRM2","NME6",0.763
"RRM2","ZWINT",0.942
"RRM2","ENTPD6",0.915
"RRM2","ORC1",0.746
"RRM2","MCM10",0.82
"CENPA","RRM2",0.818
"CENPM","RRM2",0.862
"TYMS","RRM2",0.939
"MCM4","RRM2",0.899
"MELK","RRM2",0.933
"RRM2","RACGAP1",0.789
"RRM2","TK1",0.914
"RRM2","ASPM",0.854
"RRM2","HDDC3",0.919
"RRM2","RFC4",0.768
"UBE2C","RRM2",0.931
"MCM5","RRM2",0.944
"CDK2","RRM2",0.728
"NCAPH","RRM2",0.721
"RRM2","RAD51",0.709
"RRM2","CDK1",0.973
"DTYMK","RRM2",0.953
"RRM2","CCNE2",0.777
"RRM2","CDCA3",0.759
"FBXO5","RRM2",0.732
"RRM2","PDIA6",0.749
"RRM2","RAVER1",0.931
"KIF11","RRM2",0.947
"CDT1","RRM2",0.899
"RRM2","NTPCR",0.9
"MCM2","RRM2",0.849
"RRM2","AK4",0.75
"RRM2","MKI67",0.945
"TP53","RRM2",0.803
"ANLN","RRM2",0.785
"FOXM1","RRM2",0.835
"RRM2","NME7",0.757
"MCM6","RRM2",0.866
"AURKB","RRM2",0.84
"BUB1B","RRM2",0.922
"FEN1","RRM2",0.735
"RRM2","PCNA",0.828
"RRM2","TXN",0.885
"RRM2","MCM3",0.848
"CMPK2","RRM2",0.914
"DLGAP5","RRM2",0.95
"CDC6","RRM2",0.929
"TARDBP","RRM2",0.759
"RRM2","CDC45",0.87
"RRM2","NEK2",0.724
"RRM2","GLRX",0.8
"NCAPG","RRM2",0.892
"RRM2","DUT",0.761
"RRM2","PBK",0.93
"PLK1","RRM2",0.873
"GINS1","RRM2",0.819
"RRM2","CHEK1",0.852
"NDC80","RRM2",0.745
"RRM2","PTTG1",0.821
"RRM2","CEP55",0.945
"ENTPD5","RRM2",0.916
"RRM2","UHRF1",0.85
"MCM7","RRM2",0.878
"PKLR","RRM2",0.903
"RRM2","AK9",0.939
"BIRC5","RRM2",0.895
"RRM2","AK3",0.928
"RRM2","ENTPD8",0.914
"RRM2","AZIN2",0.726
"RRM2","KIF2C",0.758
"RRM2","TOP2A",0.956
"RRM2","TTK",0.82
"RRM2","GUK1",0.932
"DCK","RRM2",0.769
"NUF2","RRM2",0.787
"RRM2","AK2",0.785
"RRM2","CCNF",0.893
"RRM2","RFC3",0.719
"CCNB2","RRM2",0.913
"CDKN3","RRM2",0.713
"PCLAF","RRM2",0.907
"HNRNPA1","RRM2",0.704
"MYBL2","RRM2",0.745
"RRM2","KIF4A",0.927
"RRM2","NCAPG2",0.757
"RRM2","EXO1",0.788
"NME4","RRM2",0.786
"CANT1","RRM2",0.92
"NME1","RRM2",0.796
"RRM2","HMMR",0.807
"ASF1B","RRM2",0.811
"BUB1","RRM2",0.825
"RRM2","DTL",0.88
"E2F8","RRM2",0.805
"RRM1","RRM2",0.999
"ENTPD4","RRM2",0.914
"RAD51AP1","RRM2",0.744
"RRM2","NME2",0.794
"RRM2","CDC20",0.907
"RRM2","CENPF",0.822
"CCNB1","RRM2",0.905
"AURKA","RRM2",0.892
"ACTR3B","TPPP",0.844
"TPPP","DCTN4",0.806
"DCTN6","TPPP",0.768
"TPPP","HDAC6",0.816
"TPPP","CAPZA2",0.902
"ACTR3C","TPPP",0.847
"ACTR10","TPPP",0.858
"F12","TPPP",0.711
"CAPZA1","TPPP",0.9
"TPPP","DCTN1",0.959
"TPPP","DCTN2",0.968
"SLC6A9","HMGN3",0.896
"MCM6","WDHD1",0.998
"MCM2","WDHD1",0.998
"TIPIN","WDHD1",0.999
"CDT1","WDHD1",0.874
"CLSPN","WDHD1",0.998
"KIF11","WDHD1",0.853
"ELOB","WDHD1",0.818
"WDHD1","POLA1",0.998
"WDHD1","GINS3",0.998
"WDHD1","CDC45",0.999
"CDC6","WDHD1",0.916
"PRIM1","WDHD1",0.737
"DSCC1","WDHD1",0.88
"WDHD1","POLD1",0.855
"ESCO1","WDHD1",0.734
"WDHD1","MCM3",0.999
"DLGAP5","WDHD1",0.754
"GINS2","WDHD1",0.997
"SUPT16H","WDHD1",0.784
"MSH6","WDHD1",0.708
"FEN1","WDHD1",0.889
"PDS5A","WDHD1",0.729
"WDHD1","PCNA",0.701
"WDHD1","ELOC",0.827
"WDHD1","RFC3",0.742
"WDHD1","TTK",0.738
"RBX1","WDHD1",0.815
"MCM7","WDHD1",0.996
"BRIP1","WDHD1",0.717
"REV3L","WDHD1",0.774
"GINS1","WDHD1",0.996
"WDHD1","CDC7",0.794
"WDHD1","CHEK1",0.712
"WDHD1","SMC3",0.841
"WDHD1","BRCA1",0.727
"RRM1","WDHD1",0.761
"WDHD1","RECQL4",0.81
"TICRR","WDHD1",0.762
"BUB1","WDHD1",0.702
"WDHD1","DTL",0.947
"WDHD1","EXO1",0.935
"ATAD5","WDHD1",0.955
"CHTF18","WDHD1",0.967
"SMC2","WDHD1",0.719
"WDHD1","PRIM2",0.935
"WDHD1","DIAPH3",0.821
"WDHD1","MRC1",0.976
"DIAPH2","WDHD1",0.768
"RAD52","WDHD1",0.742
"WDHD1","CUL2",0.857
"TOPBP1","WDHD1",0.816
"LRR1","WDHD1",0.935
"ATR","WDHD1",0.813
"WDHD1","DDX11",0.916
"PIEZO1","WDHD1",0.761
"MON1A","WDHD1",0.717
"WDHD1","ORC1",0.796
"WDHD1","MCM8",0.877
"POLE","WDHD1",0.992
"WDHD1","RBBP8",0.744
"ORC5","WDHD1",0.716
"WDHD1","TOP1",0.766
"WDHD1","TIMELESS",0.999
"POLA2","WDHD1",0.764
"DNA2","WDHD1",0.997
"MCM5","WDHD1",0.999
"WDHD1","RAD51",0.882
"WDHD1","RFC4",0.738
"MCM9","WDHD1",0.96
"ESCO2","WDHD1",0.748
"DBF4","WDHD1",0.754
"GINS4","WDHD1",0.999
"POLE2","WDHD1",0.995
"WDHD1","MCM10",0.998
"LIG1","WDHD1",0.713
"MCM4","WDHD1",0.999
"PIM3","SHANK3",0.705
"HSPD1","LONP1",0.868
"LONP1","SPG7",0.793
"AFG3L2","LONP1",0.85
"CRBN","LONP1",0.826
"DNAJA3","LONP1",0.726
"LONP1","POLRMT",0.703
"HSPE1","LONP1",0.815
"CLPX","LONP1",0.912
"YME1L1","LONP1",0.827
"GRPEL1","LONP1",0.775
"CLPB","LONP1",0.871
"LONP1","OMA1",0.711
"GRPEL2","LONP1",0.763
"HSPA9","LONP1",0.868
