"from_symbol","to_symbol","combined_score"
"VASP","ITGAV",0.707
"VASP","ACTA1",0.998
"VASP","AKT1",0.757
"VASP","ITGB3",0.781
"VASP","ZYX",0.999
"VASP","ITGB1",0.72
"VASP","FLNB",0.7
"VASP","ACTG1",0.974
"VASP","ITGB6",0.765
"VASP","SPTAN1",0.744
"VASP","ARRB2",0.705
"VASP","EVL",0.999
"VASP","CRKL",0.704
"VASP","HCLS1",0.941
"VASP","BAIAP2",0.986
"VASP","CTTN",0.936
"VASP","ITGA2",0.724
"VASP","WAS",0.949
"VASP","PPP4R3A",0.708
"VASP","FLNA",0.772
"VASP","CXCR2",0.708
"VASP","FAT1",0.951
"VASP","LPP",0.706
"VASP","FSCN1",0.752
"VASP","SRC",0.727
"VASP","PRKACB",0.951
"VASP","PTK2",0.779
"VASP","TLN1",0.981
"VASP","TRIM9",0.812
"VASP","NCK1",0.764
"VASP","TLN2",0.966
"VASP","ITGA2B",0.809
"VASP","ITGA5",0.722
"VASP","EZR",0.844
"VASP","LASP1",0.857
"VASP","FYB1",0.859
"VASP","ACTR2",0.711
"VASP","PRKG2",0.942
"VASP","CFL1",0.881
"VASP","PALLD",0.817
"VASP","MSN",0.802
"VASP","PXN",0.971
"VASP","SCIN",0.854
"VASP","ITGB5",0.709
"VASP","APBB1IP",0.999
"VASP","WIPF1",0.855
"VASP","ACTB",0.955
"VASP","GPHN",0.73
"SYMPK","SLBP",0.734
"SYMPK","FIP1L1",0.999
"SYMPK","RPL14",0.842
"SYMPK","DDX11",0.959
"SYMPK","CSTF2",0.999
"SYMPK","TJP1",0.711
"SYMPK","RPL3",0.844
"SYMPK","DOCK4",0.755
"SYMPK","NCBP1",0.703
"SYMPK","CSTF3",0.999
"SYMPK","RPL3L",0.84
"SYMPK","PPP1CC",0.7
"SYMPK","SCAF8",0.703
"SYMPK","KIAA1614",0.838
"SYMPK","INTS1",0.794
"SYMPK","CSTF2T",0.983
"SYMPK","PARN",0.943
"SYMPK","NGDN",0.835
"SYMPK","CDC73",0.794
"SYMPK","MRTO4",0.755
"SYMPK","INTS9",0.783
"SYMPK","SNRPF",0.907
"SYMPK","PPP1CA",0.728
"SYMPK","ZC3H3",0.802
"SYMPK","RBBP6",0.989
"SYMPK","GTF3C3",0.959
"SYMPK","SUB1",0.961
"SYMPK","CPSF1",0.999
"SYMPK","CPSF4",0.999
"SYMPK","TJP2",0.733
"SYMPK","CPSF7",0.909
"SYMPK","NUDT21",0.875
"SYMPK","CLP1",0.738
"SYMPK","CPSF6",0.963
"SYMPK","ZC3H4",0.718
"SYMPK","PPP1CB",0.724
"SYMPK","CDK4",0.908
"SYMPK","SNRPB",0.87
"SYMPK","PCF11",0.995
"SYMPK","PAPOLB",0.994
"SYMPK","INTS11",0.799
"CDC25B","CCNA1",0.974
"CDC25B","MELK",0.764
"CDC25B","CDK1",0.998
"CDC25B","YWHAH",0.989
"CDC25B","CDK2",0.994
"CDC25B","ORC3",0.791
"CDC25B","ORC5",0.788
"CDC25B","CDK5",0.913
"CDC25B","FBXW11",0.853
"CDC25B","CCNA2",0.982
"CDC25B","YWHAB",0.997
"CDC25B","BTRC",0.914
"CDC25B","BRSK2",0.815
"CDC25B","MAPK11",0.927
"CDC25B","CCNB2",0.847
"CDC25B","CCNB1",0.951
"CDC25B","CENPF",0.73
"CDC25B","CDK5R1",0.83
"CDC25B","CDC20",0.786
"CDC25B","YWHAE",0.995
"CDC25B","CHEK1",0.984
"CDC25B","YWHAQ",0.99
"CDC25B","YWHAZ",0.993
"CDC25B","CDK4",0.77
"CDC25B","CDC25C",0.922
"CDC25B","PLK1",0.976
"CDC25B","WEE1",0.9
"CDC25B","CDC25A",0.938
"CDC25B","CDC45",0.715
"CDC25B","MAPKAPK2",0.702
"CDC25B","SFN",0.844
"CDC25B","FOXM1",0.918
"CDC25B","PKMYT1",0.758
"GNRH2","FSHB",0.704
"GNRH2","KISS1",0.84
"GNRH2","AKT3",0.9
"GNRH2","AKT1",0.91
"GNRH2","MAPK3",0.911
"GNRH2","GNRH1",0.998
"GNRH2","AKT2",0.9
"GNRH2","TRPC7",0.764
"CD93","C5AR1",0.708
"CD93","ITGAX",0.742
"CD93","PECAM1",0.792
"CD93","GIPC1",0.798
"CD93","C1QA",0.857
"CD93","CALR",0.806
"CD93","MBL2",0.81
"MKKS","BBS10",0.929
"MKKS","CCT6B",0.778
"MKKS","CCT5",0.99
"MKKS","CCT8L2",0.78
"MKKS","CCT6A",0.788
"MKKS","BBS7",0.75
"MKKS","CCT2",0.994
"MKKS","CCT8",0.966
"MKKS","CCT7",0.922
"MKKS","CCT4",0.95
"MKKS","EPRS1",0.716
"MKKS","CCT3",0.956
"MKKS","TCP1",0.924
"DSTN","ACTG1",0.911
"DSTN","ACTB",0.91
"DSTN","WDR1",0.794
"SNRPB2","SNRPB",0.999
"SNRPB2","PPWD1",0.832
"SNRPB2","XAB2",0.997
"SNRPB2","TCERG1",0.851
"SNRPB2","CDC5L",0.998
"SNRPB2","SRRM1",0.879
"SNRPB2","KIN",0.814
"SNRPB2","PUF60",0.87
"SNRPB2","PRKRIP1",0.897
"SNRPB2","YJU2",0.912
"SNRPB2","PRPF6",0.998
"SNRPB2","SMU1",0.981
"SNRPB2","FAM32A",0.805
"SNRPB2","PRP4K",0.856
"SNRPB2","PPIG",0.863
"SNRPB2","SRSF1",0.943
"SNRPB2","IK",0.981
"SNRPB2","SART1",0.997
"SNRPB2","DHX8",0.992
"SNRPB2","PPIE",0.987
"SNRPB2","PPIL2",0.83
"SNRPB2","DHX38",0.975
"SNRPB2","PRPF31",0.996
"SNRPB2","SNIP1",0.989
"SNRPB2","PRPF4",0.993
"SNRPB2","SNRNP200",0.998
"SNRPB2","SNRPF",0.999
"SNRPB2","RBM42",0.816
"SNRPB2","LSM3",0.992
"SNRPB2","SF3B3",0.999
"SNRPB2","BUD31",0.997
"SNRPB2","WBP11",0.887
"SNRPB2","BCAS2",0.991
"SNRPB2","WBP4",0.997
"SNRPB2","PPIH",0.86
"SNRPB2","LUC7L",0.709
"SNRPB2","SRRM2",0.99
"SNRPB2","CTNNBL1",0.863
"SNRPB2","SNRNP70",0.997
"SNRPB2","DDX46",0.985
"SNRPB2","PSME3IP1",0.802
"SNRPB2","SNW1",0.997
"SNRPB2","DHX15",0.993
"SNRPB2","SF3B2",0.999
"SNRPB2","LUC7L3",0.7
"SNRPB2","CASC3",0.809
"SNRPB2","CDC40",0.997
"SNRPB2","LSM8",0.994
"SNRPB2","SMNDC1",0.861
"SNRPB2","SF3A3",0.999
"SNRPB2","LSM2",0.992
"SNRPB2","U2AF1",0.744
"SNRPB2","SUGP1",0.808
"SNRPB2","SF3B1",0.998
"SNRPB2","TXNL4A",0.989
"SNRPB2","MAGOHB",0.988
"SNRPB2","DDX23",0.888
"SNRPB2","SNU13",0.994
"SNRPB2","HTATSF1",0.97
"SNRPB2","RBMX2",0.991
"SNRPB2","SF1",0.842
"SNRPB2","WDR70",0.804
"SNRPB2","SF3B4",0.999
"SNRPB2","DHX16",0.995
"SNRPB2","NCBP1",0.888
"SNRPB2","SNRPD1",0.999
"SNRPB2","LARP7",0.721
"SNRPB2","SNRPD2",0.999
"SNRPB2","CWC25",0.9
"SNRPB2","PRPF40A",0.836
"SNRPB2","MAGOH",0.879
"SNRPB2","USP39",0.897
"SNRPB2","MFAP1",0.988
"SNRPB2","LSM7",0.989
"SNRPB2","SF3B5",0.998
"SNRPB2","CHERP",0.848
"SNRPB2","LSM6",0.99
"SNRPB2","RBM8A",0.908
"SNRPB2","RNF113A",0.988
"SNRPB2","PRPF3",0.991
"SNRPB2","RBM25",0.702
"SNRPB2","PRPF8",0.997
"SNRPB2","SNRNP40",0.993
"SNRPB2","EIF4A3",0.921
"SNRPB2","LSM5",0.992
"SNRPB2","SNRNP35",0.739
"SNRPB2","PRPF39",0.764
"SNRPB2","U2SURP",0.884
"SNRPB2","CRNKL1",0.997
"SNRPB2","CACTIN",0.804
"SNRPB2","LUC7L2",0.728
"SNRPB2","LSM4",0.995
"SNRPB2","NCBP2",0.969
"TCF15","FOXC2",0.744
"TCF15","MEOX2",0.837
"TLE6","NLRP2",0.813
"S1PR4","GNAI2",0.912
"S1PR4","GNA15",0.892
"S1PR4","GNAI1",0.909
"S1PR4","GNA12",0.989
"S1PR4","SPHK2",0.922
"S1PR4","SPHK1",0.875
"S1PR4","S1PR1",0.948
"S1PR4","GNAI3",0.909
"S1PR4","GNA13",0.924
"NCLN","SEC61G",0.822
"NCLN","RPL22",0.823
"NCLN","RPL27",0.817
"NCLN","RPL38",0.819
"NCLN","RPL13A",0.824
"NCLN","RPL36AL",0.819
"NCLN","RPL14",0.816
"NCLN","RPL37",0.815
"NCLN","RPL35A",0.817
"NCLN","RPL28",0.806
"NCLN","RPL3",0.823
"NCLN","RPL24",0.818
"NCLN","RPL37A",0.818
"NCLN","RPL8",0.827
"NCLN","DENND3",0.704
"NCLN","RPL4",0.847
"NCLN","RPL30",0.817
"NCLN","RPL5",0.818
"NCLN","RPL10",0.824
"NCLN","RPL15",0.839
"NCLN","RPL23",0.819
"NCLN","TMCO1",0.934
"NCLN","RPL36",0.82
"NCLN","RPL13",0.824
"NCLN","RPL18",0.821
"NCLN","RPL11",0.836
"FNTB","DHDDS",0.95
"FNTB","KRAS",0.759
"FNTB","FNTA",0.999
"FNTB","GNGT1",0.751
"FNTB","PDSS2",0.921
"FNTB","ZMPSTE24",0.963
"FNTB","FDPS",0.953
"FNTB","PDSS1",0.943
"FNTB","GGPS1",0.958
"FNTB","RCE1",0.966
"FNTB","FDFT1",0.847
"FNTB","DYRK1A",0.742
"FNTB","HRAS",0.783
"MMP24","GNAI3",0.903
"MMP24","GNAI2",0.903
"MMP24","GNAI1",0.903
"MMP24","TIMP2",0.854
"NECAB3","NEK2",0.738
"NECAB3","NECAB2",0.809
"NECAB3","APBA3",0.723
"NECAB3","APBA2",0.931
"RALY","HNRNPK",0.852
"RALY","KHDRBS1",0.754
"RALY","ELAVL1",0.738
"RALY","HNRNPD",0.805
"RALY","HNRNPH1",0.879
"RALY","RALYL",0.756
"RALY","CELF1",0.995
"RALY","MATR3",0.718
"RALY","ASIP",0.801
"RALY","HNRNPA1",0.882
"RALY","EIF2S2",0.936
"RALY","HNRNPC",0.953
"RALY","EIF4A3",0.721
"RALY","HNRNPM",0.801
"RALY","HNRNPA2B1",0.742
"RALY","MC1R",0.726
"RALY","HNRNPU",0.727
"RALY","FUS",0.712
"PLAGL2","POFUT1",0.804
"PLAGL2","KIF3B",0.748
"PLAGL2","TM9SF4",0.717
"UROD","MOCS1",0.792
"UROD","FECH",0.98
"UROD","CPOX",0.999
"UROD","UROS",0.998
"UROD","HMBS",0.998
"UROD","HFE",0.856
"UROD","ALAD",0.985
"UROD","ALAS2",0.747
"UROD","ALAS1",0.839
"UROD","PPOX",0.999
"SLURP1","PLAUR",0.717
"SLURP1","CHRNA5",0.701
"SLURP1","CHRNB4",0.7
"SLURP1","LYPD1",0.795
"SLURP1","LY6H",0.721
"SLURP1","CHRNA9",0.75
"LRFN3","PTPRF",0.767
"LRFN3","DLG4",0.754
"LRFN3","FLOT1",0.767
"LRFN3","PTPRS",0.722
"LRFN3","FLOT2",0.706
"UBA2","PIAS1",0.733
"UBA2","RANBP2",0.814
"UBA2","SAE1",0.999
"UBA2","UBQLN2",0.715
"UBA2","SUMO3",0.989
"UBA2","PIAS2",0.787
"UBA2","RAD23A",0.884
"UBA2","UBC",0.855
"UBA2","SUMO1",0.999
"UBA2","NEDD8",0.881
"UBA2","SENP3",0.775
"UBA2","SENP5",0.723
"UBA2","PIAS4",0.704
"UBA2","UBE2I",0.999
"UBA2","LSM14A",0.82
"UBA2","RANGAP1",0.918
"UBA2","MOCS2",0.72
"UBA2","SENP6",0.705
"UBA2","SUMO4",0.876
"UBA2","KCTD2",0.887
"UBA2","PIAS3",0.788
"KRT13","KRT4",0.986
"KRT13","SPRR3",0.759
"KRT38","KRT33B",0.703
"CCR7","CCR8",0.835
"CCR7","NAALADL1",0.779
"CCR7","LTA",0.803
"CCR7","ITGAM",0.741
"CCR7","FOXP3",0.802
"CCR7","CCR9",0.806
"CCR7","CXCR5",0.962
"CCR7","CD5",0.89
"CCR7","CCL4",0.996
"CCR7","CCL24",0.87
"CCR7","CXCR2",0.782
"CCR7","ARRB1",0.859
"CCR7","CXCL11",0.93
"CCR7","XCL1",0.951
"CCR7","IL6",0.824
"CCR7","CXCL2",0.898
"CCR7","CXCL9",0.961
"CCR7","NTAN1",0.79
"CCR7","CCR6",0.825
"CCR7","CD83",0.876
"CCR7","IL17A",0.704
"CCR7","CXCL10",0.968
"CCR7","CD27",0.923
"CCR7","CCL16",0.749
"CCR7","ITGB2",0.731
"CCR7","SRC",0.774
"CCR7","CXCL14",0.768
"CCR7","GRK3",0.723
"CCR7","CCR10",0.84
"CCR7","CX3CR1",0.762
"CCR7","CXCR1",0.793
"CCR7","CXCL5",0.877
"CCR7","TNF",0.783
"CCR7","IL1B",0.804
"CCR7","CXCR4",0.959
"CCR7","CD40LG",0.78
"CCR7","ITGAE",0.773
"CCR7","CD44",0.718
"CCR7","CXCR6",0.863
"CCR7","CCR3",0.946
"CCR7","CTLA4",0.798
"CCR7","CCR2",0.918
"CCR7","CD86",0.895
"CCR7","IL7",0.715
"CCR7","CD3E",0.744
"CCR7","JAK2",0.75
"CCR7","CD68",0.703
"CCR7","GRK4",0.719
"CCR7","CCR1",0.947
"CCR7","CCL7",0.869
"CCR7","SELL",0.942
"CCR7","ITGA4",0.828
"CCR7","PF4",0.765
"CCR7","TNFRSF9",0.782
"CCR7","ICAM1",0.736
"CCR7","LTB",0.814
"CCR7","CXCR3",0.763
"CCR7","ITGAL",0.764
"CCR7","KLF2",0.804
"CCR7","CCRL2",0.784
"CCR7","CD40",0.801
"CCR7","PPBP",0.866
"CCR7","CXCL3",0.903
"CCR7","GRK2",0.733
"CCR7","CCL20",0.994
"CCR7","IL2RA",0.777
"CCR7","CD28",0.857
"CCR7","TNFRSF4",0.77
"CCR7","GNAQ",0.92
"CCR7","IL7R",0.922
"CCR7","JAK3",0.781
"CCR7","NCAM1",0.732
"CCR7","ICOS",0.838
"CCR7","ITGAX",0.795
"CCR7","S1PR1",0.739
"CCR7","CCL27",0.98
"CCR7","FCGR3B",0.834
"CCR7","PTPRC",0.877
"CCR7","KLRG1",0.727
"CCR7","CCL25",0.994
"CCR7","FAS",0.721
"CCR7","GNAI2",0.706
"CCR7","CD19",0.88
"CCR7","CXCL8",0.9
"CCR7","CCR5",0.956
"CCR7","IL10",0.761
"CCR7","CD2",0.822
"CCR7","B3GAT1",0.722
"CCR7","PRF1",0.762
"CCR7","CCL11",0.806
"CCR7","CXCL12",0.999
"CCR7","MMP9",0.706
"CCR7","CCL18",0.87
"CCR7","CCL21",0.999
"CCR7","CD80",0.894
"CCR7","CCL8",0.886
"CCR7","CCL5",0.994
"CCR7","CXCL1",0.893
"CCR7","CD163",0.775
"CCR7","GRK6",0.733
"CCR7","GRK5",0.703
"CCR7","CCL19",0.999
"CCR7","CD1C",0.729
"CCR7","GNAI1",0.703
"CCR7","ARRB2",0.868
"CCR7","CD247",0.75
"CCR7","ACKR2",0.833
"CCR7","CD8A",0.941
"CCR7","CXCL13",0.999
"CCR7","CCL15",0.744
"KRT9","AAGAB",0.732
"NR1D1","CSNK1E",0.828
"NR1D1","PER1",0.762
"NR1D1","EP300",0.766
"NR1D1","PER3",0.978
"NR1D1","HDAC3",0.959
"NR1D1","PER2",0.998
"NR1D1","ALAS1",0.703
"NR1D1","RORA",0.78
"NR1D1","NPAS2",0.985
"NR1D1","BHLHE40",0.929
"NR1D1","ONECUT1",0.8
"NR1D1","PPARGC1A",0.839
"NR1D1","CLOCK",0.975
"NR1D1","NCOR1",0.999
"NR1D1","CRY2",0.949
"NR1D1","NFIL3",0.966
"NR1D1","TIMELESS",0.8
"NR1D1","BMAL1",0.989
"NR1D1","TEF",0.763
"NR1D1","TRAC",0.939
"ARL2","TUBB4B",0.706
"ARL2","TUBB4A",0.705
"ARL2","TUBB2B",0.704
"ARL2","PDE6D",0.977
"ARL2","UNC119",0.997
"ARL2","TBCD",0.996
"ARL2","TUBB2A",0.803
"RRAS","ARHGEF12",0.934
"RRAS","PRKCG",0.91
"RRAS","RASGRP1",0.812
"RRAS","RGL2",0.944
"RRAS","OSBPL3",0.925
"RRAS","CDKN2A",0.93
"RRAS","RASGRF1",0.938
"RRAS","PLXNA1",0.798
"RRAS","PIK3R1",0.927
"RRAS","PRKCA",0.914
"RRAS","PIK3R3",0.915
"RRAS","RASA3",0.855
"RRAS","PLXNB2",0.969
"RRAS","RND1",0.944
"RRAS","RASA2",0.959
"RRAS","BRAP",0.901
"RRAS","RAPGEF5",0.92
"RRAS","ARAF",0.969
"RRAS","BRAF",0.956
"RRAS","SEMA4D",0.922
"RRAS","PLCE1",0.93
"RRAS","RAPGEF2",0.923
"RRAS","RASA1",0.979
"RRAS","AKT1",0.761
"RRAS","RALBP1",0.97
"RRAS","ARHGEF6",0.912
"RRAS","PLD1",0.912
"RRAS","RHOA",0.927
"RRAS","PLXNB1",0.993
"RRAS","TSKS",0.707
"RRAS","RRAS2",0.905
"RRAS","RASAL1",0.748
"RRAS","RASGRP3",0.812
"RRAS","MAP3K1",0.929
"RRAS","NF1",0.96
"RRAS","RAPGEF4",0.936
"RRAS","RASSF1",0.917
"RRAS","RGL1",0.931
"RRAS","PLD2",0.914
"RRAS","GNG12",0.779
"RRAS","NCK1",0.706
"RRAS","RALGDS",0.999
"RRAS","PIK3CB",0.944
"RRAS","TIAM1",0.931
"RRAS","GNB2",0.71
"RRAS","PIK3CA",0.997
"RRAS","PIK3CG",0.978
"RRAS","SOS1",0.959
"RRAS","PLXNA3",0.743
"RRAS","RAF1",0.991
"RRAS","PIK3CD",0.997
"RRAS","RASAL2",0.722
"RRAS","LRPAP1",0.719
"RRAS","MET",0.71
"RRAS","RASGRP2",0.793
"RRAS","RAPGEF3",0.928
"RRAS","RIN1",0.944
"RRAS","PRKCB",0.919
"RRAS","PLXNB3",0.937
"RRAS","PLXNA2",0.745
"RRAS","AFDN",0.957
"RRAS","PRKCE",0.919
"RRAS","SHOC2",0.964
"RRAS","BCL2",0.907
"PRRG2","YAP1",0.956
"TSKS","TSSK1B",0.886
"TSKS","TSSK2",0.987
"NOP53","ZNF593",0.807
"NOP53","RPL39L",0.86
"NOP53","IMP4",0.819
"NOP53","DDX10",0.737
"NOP53","RPL14",0.9
"NOP53","NOP2",0.822
"NOP53","RRP1B",0.842
"NOP53","AATF",0.7
"NOP53","NOP14",0.872
"NOP53","RPL37",0.895
"NOP53","NOL10",0.834
"NOP53","RPF1",0.851
"NOP53","RPL35A",0.889
"NOP53","GNL3L",0.869
"NOP53","DOCK4",0.772
"NOP53","FLT3LG",0.775
"NOP53","RPL3",0.944
"NOP53","NOC2L",0.872
"NOP53","EXOSC10",0.705
"NOP53","RBM19",0.727
"NOP53","GNL3",0.895
"NOP53","UTP11",0.72
"NOP53","RPL3L",0.845
"NOP53","WDR74",0.747
"NOP53","DNTTIP2",0.705
"NOP53","RSL24D1",0.978
"NOP53","BMS1",0.851
"NOP53","PDCD11",0.745
"NOP53","NMD3",0.77
"NOP53","RPL22",0.829
"NOP53","RPL27",0.892
"NOP53","RPL38",0.974
"NOP53","BRIX1",0.827
"NOP53","RPL13A",0.892
"NOP53","RPL10L",0.869
"NOP53","UTP3",0.94
"NOP53","RPS9",0.713
"NOP53","DDX24",0.735
"NOP53","FTSJ3",0.997
"NOP53","IFI35",0.768
"NOP53","PTEN",0.94
"NOP53","GTPBP4",0.996
"NOP53","NOC3L",0.742
"NOP53","RPL12",0.903
"NOP53","GRWD1",0.713
"NOP53","NGDN",0.838
"NOP53","WDR46",0.739
"NOP53","MAK16",0.864
"NOP53","RPL5",0.992
"NOP53","RPL10",0.884
"NOP53","RSL1D1",0.993
"NOP53","LSG1",0.786
"NOP53","NLE1",0.985
"NOP53","KRI1",0.744
"NOP53","RPL15",0.9
"NOP53","AGL",0.983
"NOP53","RPL23",0.851
"NOP53","UTP14C",0.814
"NOP53","BICRA",0.778
"NOP53","RPL36",0.912
"NOP53","UTP14A",0.834
"NOP53","TP53",0.702
"NOP53","MRTO4",0.868
"NOP53","RPL13",0.94
"NOP53","RPL18",0.944
"NOP53","RRP8",0.829
"NOP53","RRS1",0.932
"NOP53","RPL11",0.987
"NOP53","SDAD1",0.995
"NOP53","UBA52",0.846
"NOP53","DDX54",0.896
"NOP53","RPL24",0.893
"NOP53","DKC1",0.906
"NOP53","RPL37A",0.909
"NOP53","RRP12",0.781
"NOP53","RPL8",0.912
"NOP53","MED1",0.758
"NOP53","EIF6",0.701
"NOP53","FTSJ1",0.786
"NOP53","NIP7",0.914
"NOP53","RRP15",0.93
"NOP53","PA2G4",0.98
"NOP53","RRP1",0.769
"NOP53","RPL26L1",0.834
"NOP53","PUM3",0.918
"NOP53","PES1",0.988
"NOP53","RPL4",0.944
"NOP53","GNL2",0.996
"NOP53","EBNA1BP2",0.97
"NOP53","RPL30",0.975
"FLRT1","FN1",0.767
"FLRT1","FGFR1",0.71
"FLRT1","ADGRL1",0.839
"FLRT1","ADGRL2",0.803
"FLRT1","ADGRL3",0.793
"CSN1S1","CSN3",0.998
"CSN1S1","LALBA",0.987
"CSN1S1","CSN2",0.999
"STATH","SMR3B",0.717
"STATH","HTN1",0.993
"STATH","HTN3",0.949
"STATH","MUC5B",0.956
"STATH","MUC7",0.963
"STATH","C4BPA",0.774
"MLX","MLXIPL",0.991
"MLX","NIF3L1",0.775
"MLX","OGT",0.9
"MLX","MLXIP",0.989
"MLX","ACLY",0.754
"MLX","COASY",0.809
"MLX","MXD4",0.958
"TRAP1","SDHB",0.953
"TRAP1","HSPA4",0.73
"TRAP1","SDHA",0.78
"TRAP1","CYCS",0.94
"TRAP1","CLPB",0.767
"TRAP1","HSPA9",0.793
"TRAP1","LONP1",0.708
"TRAP1","DNAJB1",0.704
"TRAP1","PTGES3",0.841
"TRAP1","EXT2",0.76
"TRAP1","PINK1",0.817
"TRAP1","EXT1",0.782
"TRAP1","EXTL1",0.722
"TRAP1","HSPA5",0.787
"TRAP1","STIP1",0.914
"SUGP1","RBM39",0.868
"SUGP1","CDC40",0.807
"SUGP1","SF3B1",0.743
"SUGP1","RBM10",0.996
"SUGP1","HTATSF1",0.829
"SUGP1","SF1",0.907
"SUGP1","PRPF40A",0.836
"SUGP1","DHX9",0.831
"SUGP1","RBM25",0.869
"SUGP1","DNAJC8",0.814
"SUGP1","U2AF2",0.997
"SUGP1","TCERG1",0.818
"SUGP1","RBM7",0.8
"SUGP1","SRSF1",0.82
"SUGP1","SRRT",0.82
"SUGP1","PPP1R8",0.817
"SUGP1","RBM5",0.868
"SUGP1","SRRM2",0.857
"SUGP1","DHX15",0.999
"SUGP1","LUC7L3",0.812
"DDX49","NOC4L",0.928
"DDX49","NOL11",0.836
"DDX49","NGDN",0.847
"DDX49","WDR46",0.962
"DDX49","NLE1",0.727
"DDX49","DDX47",0.915
"DDX49","DHX15",0.856
"DDX49","DDX52",0.948
"DDX49","NIP7",0.766
"DDX49","RRP1",0.772
"DDX49","PES1",0.915
"DDX49","GNL2",0.731
"DDX49","DHX34",0.739
"DDX49","RPS6",0.848
"DDX49","RPS2",0.846
"DDX49","DDX54",0.767
"DDX49","DHX8",0.926
"DDX49","HEATR1",0.715
"DDX49","RPF1",0.741
"DDX49","DHX35",0.799
"DDX49","NOL6",0.988
"DDX49","NOC2L",0.712
"DDX49","DDX56",0.869
"DDX49","RBM19",0.787
"DDX49","ABT1",0.998
"DDX49","NAT10",0.765
"DDX49","IMP4",0.766
"DDX49","WDR18",0.902
"DDX49","AATF",0.784
"DDX49","WDR3",0.732
"DDX49","UTP25",0.961
"DDX49","EMG1",0.968
"DDX49","NOP14",0.921
"DDX49","FCF1",0.873
"DDX49","DHX40",0.735
"DDX49","UTP3",0.995
"DDX49","RPS9",0.86
"DDX49","FTSJ3",0.896
"DDX49","RCL1",0.759
"DDX49","REXO4",0.723
"DDX49","RRP7A",0.796
"DDX49","PWP2",0.783
"DDX49","RPS14",0.84
"DDX49","WDR12",0.9
"DDX49","UTP11",0.898
"DDX49","UTP20",0.885
"DDX49","WDR74",0.84
"DDX49","TBL3",0.822
"DDX49","PDCD11",0.944
"DDX49","BMS1",0.733
"DDX49","NMD3",0.838
"GDF1","SMAD2",0.705
"GDF1","CERS6",0.883
"GDF1","ACVR1B",0.76
"GDF1","SPTLC1",0.72
"GDF1","SPTLC3",0.72
"GDF1","MED13L",0.739
"GDF1","CERS2",0.938
"GDF1","LEFTY2",0.806
"GDF1","CERS4",0.893
"GDF1","ACVR2B",0.973
"GDF1","LEFTY1",0.763
"SDF2","STIP1",0.757
"SDF2","CCT8",0.724
"SDF2","CCT2",0.724
"SDF2","PSMG1",0.721
"SDF2","HSPB8",0.72
"SDF2","HSF1",0.724
"SDF2","CCT3",0.723
"SDF2","TCP1",0.73
"SDF2","POMT1",0.711
"SDF2","PTGES3",0.723
"SDF2","SPAG1",0.719
"SDF2","CCT7",0.724
"SDF2","CCT4",0.724
"SDF2","CCT6B",0.72
"SDF2","HSP90AB1",0.775
"SDF2","PSMG2",0.727
"SDF2","CCT6A",0.723
"SDF2","KDELR1",0.859
"SDF2","SDF2L1",0.778
"SDF2","CCT5",0.724
"SDF2","TSC1",0.744
"SDF2","BAG3",0.731
"CFP","CFD",0.845
"CFP","FCN1",0.809
"CFP","MASP1",0.704
"CFP","CD55",0.708
"CFP","CFB",0.992
"CFP","CLU",0.717
"CFP","CFH",0.873
"CFP","C1R",0.763
"CFP","C5AR1",0.766
"CFP","NCR1",0.974
"CFP","MASP2",0.707
"CFP","C1S",0.769
"CFP","SERPING1",0.774
"CFP","CD59",0.701
"CFP","MBL2",0.78
"CFP","CFI",0.736
"ATG14","MAP1LC3B",0.898
"ATG14","RUBCN",0.984
"ATG14","GABARAP",0.993
"ATG14","WIPI2",0.935
"ATG14","VAMP8",0.96
"ATG14","VMP1",0.701
"ATG14","ATG3",0.864
"ATG14","ATG9A",0.887
"ATG14","ATG13",0.989
"ATG14","RACK1",0.753
"ATG14","MAP1LC3C",0.777
"ATG14","ATG4A",0.705
"ATG14","ABL1",0.81
"ATG14","PIK3CB",0.822
"ATG14","ATG101",0.994
"ATG14","ATG12",0.945
"ATG14","STX17",0.999
"ATG14","PIK3R4",0.999
"ATG14","ATG4B",0.791
"ATG14","ATG7",0.951
"ATG14","SQSTM1",0.822
"ATG14","RAB5A",0.712
"ATG14","WIPI1",0.889
"ATG14","AMBRA1",0.998
"ATG14","COL4A5",0.811
"ATG14","ATG5",0.96
"ATG14","ATG2A",0.736
"ATG14","GABARAPL1",0.993
"ATG14","PIK3CG",0.777
"ATG14","ATG2B",0.733
"ATG14","NRBF2",0.999
"ATG14","ULK1",0.999
"ATG14","BCL2",0.929
"ATG14","PIK3C3",0.999
"ATG14","UVRAG",0.999
"ATG14","ULK2",0.985
"ATG14","SH3GLB1",0.947
"ATG14","PAQR3",0.725
"ATG14","BECN1",0.999
"DLGAP5","ASPM",0.994
"DLGAP5","CKAP5",0.726
"DLGAP5","TK1",0.811
"DLGAP5","NCAPD2",0.763
"DLGAP5","MELK",0.982
"DLGAP5","CENPA",0.945
"DLGAP5","MCM10",0.756
"DLGAP5","RACGAP1",0.935
"DLGAP5","CDK1",0.957
"DLGAP5","NUSAP1",0.965
"DLGAP5","KIFC1",0.915
"DLGAP5","UBE2C",0.968
"DLGAP5","SPAG5",0.928
"DLGAP5","ZWINT",0.92
"DLGAP5","FBXO7",0.754
"DLGAP5","SMC4",0.728
